NAME,DESCRIPTION,GENE_SYMBOL,GENE_TITLE,SCORE
ARMC6,ARMC6,null,null,-0.012227778
CLTC,CLTC,null,null,-0.012247697
ACAD9,ACAD9,null,null,-0.01226542
HPS4,HPS4,null,null,-0.012268188
FARP2,FARP2,null,null,-0.012315058
EDEM2,EDEM2,null,null,-0.012316942
EIF2D,EIF2D,null,null,-0.012321164
KLHL13,KLHL13,null,null,-0.012351973
FAM192A,FAM192A,null,null,-0.012352448
HIVEP2,HIVEP2,null,null,-0.012364518
MCOLN2,MCOLN2,null,null,-0.012381594
UBP1,UBP1,null,null,-0.012390955
ARID4A,ARID4A,null,null,-0.012400525
RHBDD2,RHBDD2,null,null,-0.012404015
NAT10,NAT10,null,null,-0.01240973
TTPAL,TTPAL,null,null,-0.012412758
MICU2,MICU2,null,null,-0.012437642
MACF1,MACF1,null,null,-0.012438364
GALNS,GALNS,null,null,-0.012457049
FBXO25,FBXO25,null,null,-0.012487589
DYRK2,DYRK2,null,null,-0.012487723
MGST3,MGST3,null,null,-0.012519414
TATDN2,TATDN2,null,null,-0.012520794
COG4,COG4,null,null,-0.012537344
TRAF2,TRAF2,null,null,-0.012572913
BAZ2A,BAZ2A,null,null,-0.012589956
NOMO2,NOMO2,null,null,-0.012599683
CDC37L1,CDC37L1,null,null,-0.012639714
TCHP,TCHP,null,null,-0.012667341
MRPL45,MRPL45,null,null,-0.012698315
C15orf61,C15orf61,null,null,-0.012698497
TAF6L,TAF6L,null,null,-0.012707922
DCTN1,DCTN1,null,null,-0.012733972
TMEM11,TMEM11,null,null,-0.012746306
NOA1,NOA1,null,null,-0.012763722
TMEM165,TMEM165,null,null,-0.012768013
EIF3L,EIF3L,null,null,-0.012786736
XPOT,XPOT,null,null,-0.012818864
ZNF800,ZNF800,null,null,-0.012869423
FNIP2,FNIP2,null,null,-0.012878632
BSCL2,BSCL2,null,null,-0.012879182
TTLL12,TTLL12,null,null,-0.012891495
GNG7,GNG7,null,null,-0.012892303
EML6,EML6,null,null,-0.012899205
RETREG3,RETREG3,null,null,-0.012903605
TMBIM1,TMBIM1,null,null,-0.012912748
GEMIN8,GEMIN8,null,null,-0.012932524
VEZT,VEZT,null,null,-0.012947435
NSD2,NSD2,null,null,-0.012952155
OTUD1,OTUD1,null,null,-0.012960818
RIOX2,RIOX2,null,null,-0.012964567
RFC5,RFC5,null,null,-0.012965486
P4HB,P4HB,null,null,-0.012994719
SSU72,SSU72,null,null,-0.013002053
CARD8,CARD8,null,null,-0.013006515
PIK3AP1,PIK3AP1,null,null,-0.013014573
NCAPD3,NCAPD3,null,null,-0.013020372
CASP6,CASP6,null,null,-0.013045264
UBAC1,UBAC1,null,null,-0.013046944
MFGE8,MFGE8,null,null,-0.01305991
CPNE3,CPNE3,null,null,-0.013072378
BRI3BP,BRI3BP,null,null,-0.013097578
NSL1,NSL1,null,null,-0.013100247
INTS13,INTS13,null,null,-0.013102637
ACAD11,ACAD11,null,null,-0.013104212
TMEM106C,TMEM106C,null,null,-0.013109834
SNUPN,SNUPN,null,null,-0.013115769
RALGAPB,RALGAPB,null,null,-0.013123333
ASL,ASL,null,null,-0.013131733
PPP1R15A,PPP1R15A,null,null,-0.013141749
USP33,USP33,null,null,-0.013159977
PELI1,PELI1,null,null,-0.013167474
DHTKD1,DHTKD1,null,null,-0.013198473
PLEKHH3,PLEKHH3,null,null,-0.013222167
PDP2,PDP2,null,null,-0.013240129
KIF24,KIF24,null,null,-0.013255951
CPEB4,CPEB4,null,null,-0.013275233
ZNF875,ZNF875,null,null,-0.013281324
CD27,CD27,null,null,-0.013321322
NENF,NENF,null,null,-0.013344522
TPM4,TPM4,null,null,-0.013358017
RER1,RER1,null,null,-0.013358433
TMEM138,TMEM138,null,null,-0.013362789
LCTL,LCTL,null,null,-0.013372981
RNF220,RNF220,null,null,-0.013424507
MLEC,MLEC,null,null,-0.013457538
ERG28,ERG28,null,null,-0.013458702
PCMTD2,PCMTD2,null,null,-0.013458736
DSCC1,DSCC1,null,null,-0.01346899
RPE,RPE,null,null,-0.013487743
TMEM80,TMEM80,null,null,-0.013490745
ADAM9,ADAM9,null,null,-0.013494483
MAP1S,MAP1S,null,null,-0.013499205
FXR2,FXR2,null,null,-0.013503169
ELOVL5,ELOVL5,null,null,-0.013518887
PVRIG,PVRIG,null,null,-0.013521066
MRM1,MRM1,null,null,-0.013521428
SCO2,SCO2,null,null,-0.013541052
C18orf25,C18orf25,null,null,-0.013545685
PCYOX1L,PCYOX1L,null,null,-0.013546656
BMPR2,BMPR2,null,null,-0.01357301
FUT8,FUT8,null,null,-0.013576262
BAG2,BAG2,null,null,-0.013585054
CBFA2T2,CBFA2T2,null,null,-0.013623075
SUZ12,SUZ12,null,null,-0.013629121
SOAT1,SOAT1,null,null,-0.013631717
HIKESHI,HIKESHI,null,null,-0.013637268
ZFAND6,ZFAND6,null,null,-0.013643422
EIF1,EIF1,null,null,-0.013645899
PUS7,PUS7,null,null,-0.013669378
MTERF4,MTERF4,null,null,-0.01368298
MCPH1,MCPH1,null,null,-0.013685497
COPG1,COPG1,null,null,-0.0136892
EXOC4,EXOC4,null,null,-0.013695679
RSAD1,RSAD1,null,null,-0.01370474
TRAPPC11,TRAPPC11,null,null,-0.013720296
STT3B,STT3B,null,null,-0.013735959
RGS10,RGS10,null,null,-0.013756113
MORC2,MORC2,null,null,-0.013758152
ATP13A1,ATP13A1,null,null,-0.013759845
PSEN1,PSEN1,null,null,-0.013761779
PSKH1,PSKH1,null,null,-0.013773994
ALG1,ALG1,null,null,-0.01379123
INPP5B,INPP5B,null,null,-0.013791815
METTL9,METTL9,null,null,-0.013843853
GNA13,GNA13,null,null,-0.013844605
DNAJC16,DNAJC16,null,null,-0.013846422
NUP98,NUP98,null,null,-0.013851466
AL096870.1,AL096870.1,null,null,-0.013855625
KIAA0232,KIAA0232,null,null,-0.013867297
BTBD6,BTBD6,null,null,-0.013902363
PSIP1,PSIP1,null,null,-0.013923672
RFTN1,RFTN1,null,null,-0.013924246
ADSS,ADSS,null,null,-0.013926442
NLK,NLK,null,null,-0.013939363
ECH1,ECH1,null,null,-0.013954891
KDM4A,KDM4A,null,null,-0.013967644
NDUFB11,NDUFB11,null,null,-0.013980932
SMARCA4,SMARCA4,null,null,-0.013981897
SPTAN1,SPTAN1,null,null,-0.01398624
ARFGEF2,ARFGEF2,null,null,-0.013988749
PATZ1,PATZ1,null,null,-0.014006676
NOB1,NOB1,null,null,-0.014018977
GGH,GGH,null,null,-0.014019473
ZDHHC4,ZDHHC4,null,null,-0.014066851
HMBS,HMBS,null,null,-0.014067688
LRIG1,LRIG1,null,null,-0.014091925
ALKBH5,ALKBH5,null,null,-0.014104974
RPS6KC1,RPS6KC1,null,null,-0.01412337
RNF144B,RNF144B,null,null,-0.014132347
WDR18,WDR18,null,null,-0.014135442
CRELD2,CRELD2,null,null,-0.014154307
GRB2,GRB2,null,null,-0.014175086
CD40,CD40,null,null,-0.014176887
PROSER1,PROSER1,null,null,-0.01418991
TRPC4AP,TRPC4AP,null,null,-0.014195184
EIF2A,EIF2A,null,null,-0.01419949
EXOC2,EXOC2,null,null,-0.014204078
CCNDBP1,CCNDBP1,null,null,-0.014208457
TSTD2,TSTD2,null,null,-0.014214385
SETD3,SETD3,null,null,-0.014220302
NAA30,NAA30,null,null,-0.014224354
AAR2,AAR2,null,null,-0.014231018
TUBGCP6,TUBGCP6,null,null,-0.014240563
DLD,DLD,null,null,-0.01424857
OAZ1,OAZ1,null,null,-0.014257089
CAPN10,CAPN10,null,null,-0.014267384
RANBP9,RANBP9,null,null,-0.014294068
DEF8,DEF8,null,null,-0.014300245
RACK1,RACK1,null,null,-0.014304154
BCAS4,BCAS4,null,null,-0.014325882
MMS19,MMS19,null,null,-0.014329143
RASSF1,RASSF1,null,null,-0.014335106
ATP6V0A2,ATP6V0A2,null,null,-0.014393064
BPNT1,BPNT1,null,null,-0.014404418
HYOU1,HYOU1,null,null,-0.014419955
SFXN4,SFXN4,null,null,-0.014458154
GMPPA,GMPPA,null,null,-0.014470046
ZHX2,ZHX2,null,null,-0.014476608
HNRNPA0,HNRNPA0,null,null,-0.014476782
SLC27A5,SLC27A5,null,null,-0.014493475
SNTB2,SNTB2,null,null,-0.014518866
TBC1D5,TBC1D5,null,null,-0.014528415
TSC2,TSC2,null,null,-0.014529469
SCAF4,SCAF4,null,null,-0.014530449
ELAC2,ELAC2,null,null,-0.014551905
CDV3,CDV3,null,null,-0.014555924
SHMT1,SHMT1,null,null,-0.014565175
RUNX1,RUNX1,null,null,-0.014583528
ZNF282,ZNF282,null,null,-0.014631311
WWP1,WWP1,null,null,-0.014635124
ZNF436,ZNF436,null,null,-0.014638763
NTAN1,NTAN1,null,null,-0.014646336
EEF2K,EEF2K,null,null,-0.01464939
KPNA5,KPNA5,null,null,-0.014649733
KAT5,KAT5,null,null,-0.014660442
TUBG1,TUBG1,null,null,-0.014680429
MTMR4,MTMR4,null,null,-0.014700891
PUDP,PUDP,null,null,-0.014702651
NFYB,NFYB,null,null,-0.014715377
C15orf39,C15orf39,null,null,-0.014717122
CCDC85B,CCDC85B,null,null,-0.014731046
USP6NL,USP6NL,null,null,-0.014740879
GALNT1,GALNT1,null,null,-0.014743676
DERL1,DERL1,null,null,-0.014776589
SLC25A28,SLC25A28,null,null,-0.014806496
ERN1,ERN1,null,null,-0.014807182
PPM1D,PPM1D,null,null,-0.014810797
TMEM250,TMEM250,null,null,-0.014825524
FBXO7,FBXO7,null,null,-0.014874919
BRPF1,BRPF1,null,null,-0.014882511
COQ5,COQ5,null,null,-0.01488388
MIGA2,MIGA2,null,null,-0.014895417
COQ9,COQ9,null,null,-0.014901276
TAF4B,TAF4B,null,null,-0.014907681
FKBP11,FKBP11,null,null,-0.014921082
SCFD2,SCFD2,null,null,-0.01492168
ELMO2,ELMO2,null,null,-0.01492993
XPO7,XPO7,null,null,-0.014936463
FTSJ1,FTSJ1,null,null,-0.014940906
PFKP,PFKP,null,null,-0.014956602
TRIM62,TRIM62,null,null,-0.01496381
PLCL2,PLCL2,null,null,-0.014978387
NADK,NADK,null,null,-0.015012561
SNX14,SNX14,null,null,-0.015013745
PARP4,PARP4,null,null,-0.015058658
IWS1,IWS1,null,null,-0.015059471
CHST15,CHST15,null,null,-0.015079684
CMPK1,CMPK1,null,null,-0.015100492
GPAT4,GPAT4,null,null,-0.015101833
RAB11FIP1,RAB11FIP1,null,null,-0.015120331
POLR1D,POLR1D,null,null,-0.015133686
XIAP,XIAP,null,null,-0.015141494
RBMS1,RBMS1,null,null,-0.015223806
SKI,SKI,null,null,-0.015225043
PIGC,PIGC,null,null,-0.015226278
MARS,MARS,null,null,-0.015247108
SOX5,SOX5,null,null,-0.015255461
ORC2,ORC2,null,null,-0.015282025
SERP1,SERP1,null,null,-0.015291396
ATAD2B,ATAD2B,null,null,-0.015312231
DOP1B,DOP1B,null,null,-0.015313384
TMEM237,TMEM237,null,null,-0.015338252
FHOD1,FHOD1,null,null,-0.015338984
FBXO33,FBXO33,null,null,-0.015350115
NLRP2,NLRP2,null,null,-0.01536784
SURF1,SURF1,null,null,-0.015383985
STN1,STN1,null,null,-0.01540351
ENTPD6,ENTPD6,null,null,-0.015419985
JAGN1,JAGN1,null,null,-0.015441191
USP24,USP24,null,null,-0.015446529
BPTF,BPTF,null,null,-0.015459111
CREBZF,CREBZF,null,null,-0.015467909
RBM15,RBM15,null,null,-0.015506132
RAVER1,RAVER1,null,null,-0.015514338
MAD2L2,MAD2L2,null,null,-0.015531456
EPS15L1,EPS15L1,null,null,-0.015534082
GRN,GRN,null,null,-0.015537162
IL16,IL16,null,null,-0.015542394
CACNB1,CACNB1,null,null,-0.015550016
ABHD3,ABHD3,null,null,-0.015561651
CDK17,CDK17,null,null,-0.015565609
TNFRSF10A,TNFRSF10A,null,null,-0.015582201
WDR34,WDR34,null,null,-0.015586773
NBR1,NBR1,null,null,-0.015591824
TAF5,TAF5,null,null,-0.015596217
RPL23A,RPL23A,null,null,-0.015596343
PPP1R16A,PPP1R16A,null,null,-0.015606522
POLR2J,POLR2J,null,null,-0.015608047
CLPTM1,CLPTM1,null,null,-0.015622231
BRCC3,BRCC3,null,null,-0.015639346
ITCH,ITCH,null,null,-0.01564243
TMEM181,TMEM181,null,null,-0.015643623
RPS3A,RPS3A,null,null,-0.015664747
CD70,CD70,null,null,-0.01566861
ME2,ME2,null,null,-0.015689151
IMP4,IMP4,null,null,-0.015709268
SPAG9,SPAG9,null,null,-0.015714694
UBA1,UBA1,null,null,-0.015733462
CENPV,CENPV,null,null,-0.015759835
UBA2,UBA2,null,null,-0.01578773
PIP4K2B,PIP4K2B,null,null,-0.015799398
TRIM4,TRIM4,null,null,-0.015816562
NAA35,NAA35,null,null,-0.01581676
RBFOX2,RBFOX2,null,null,-0.015832726
SCAPER,SCAPER,null,null,-0.015840145
LPCAT1,LPCAT1,null,null,-0.015849322
HADH,HADH,null,null,-0.015859157
DCAF1,DCAF1,null,null,-0.01586071
USP28,USP28,null,null,-0.015895681
C5orf15,C5orf15,null,null,-0.015902074
RALGDS,RALGDS,null,null,-0.015912484
DCLRE1B,DCLRE1B,null,null,-0.015985219
GDI1,GDI1,null,null,-0.015992025
FCRLA,FCRLA,null,null,-0.01600331
SPATC1L,SPATC1L,null,null,-0.016040556
CTNNAL1,CTNNAL1,null,null,-0.016058302
GNPDA2,GNPDA2,null,null,-0.01607895
MAPRE2,MAPRE2,null,null,-0.016087133
MYL6B,MYL6B,null,null,-0.016105566
COPS8,COPS8,null,null,-0.016116552
SGCE,SGCE,null,null,-0.0161295
PIAS3,PIAS3,null,null,-0.016136821
DFFA,DFFA,null,null,-0.016138054
NUMB,NUMB,null,null,-0.016144503
AP4M1,AP4M1,null,null,-0.016165381
PRKAR2A,PRKAR2A,null,null,-0.016186668
ADD3,ADD3,null,null,-0.016187182
GALNT2,GALNT2,null,null,-0.01618937
MFF,MFF,null,null,-0.0162019
Mar-08,Mar-08,null,null,-0.016204283
ARL11,ARL11,null,null,-0.016208038
JADE2,JADE2,null,null,-0.016224585
NINJ1,NINJ1,null,null,-0.016243545
SRA1,SRA1,null,null,-0.016260335
PRDX5,PRDX5,null,null,-0.016280843
DMPK,DMPK,null,null,-0.016300233
TTN,TTN,null,null,-0.01631293
DDB2,DDB2,null,null,-0.016338414
INPP4A,INPP4A,null,null,-0.016359722
APMAP,APMAP,null,null,-0.01636753
HERC1,HERC1,null,null,-0.016368156
MBTPS2,MBTPS2,null,null,-0.016379906
MKI67,MKI67,null,null,-0.016386196
TRAIP,TRAIP,null,null,-0.016387038
SCAND1,SCAND1,null,null,-0.016402187
CGRRF1,CGRRF1,null,null,-0.016421696
RNF214,RNF214,null,null,-0.016436862
YDJC,YDJC,null,null,-0.016447699
PTP4A2,PTP4A2,null,null,-0.016485067
LANCL1,LANCL1,null,null,-0.016486019
PHLPP1,PHLPP1,null,null,-0.01649305
EIF4G3,EIF4G3,null,null,-0.016515356
CIAO3,CIAO3,null,null,-0.016518705
GPATCH8,GPATCH8,null,null,-0.016525298
ZNF623,ZNF623,null,null,-0.0165327
GID4,GID4,null,null,-0.01656545
DIP2B,DIP2B,null,null,-0.016569594
TBK1,TBK1,null,null,-0.01657
HDAC1,HDAC1,null,null,-0.016584927
CMTR1,CMTR1,null,null,-0.016620602
TIMM29,TIMM29,null,null,-0.016626878
RNF187,RNF187,null,null,-0.01663637
PAF1,PAF1,null,null,-0.016652536
DDOST,DDOST,null,null,-0.016658429
EEFSEC,EEFSEC,null,null,-0.016659725
BFSP2,BFSP2,null,null,-0.016677592
TRIP13,TRIP13,null,null,-0.01669878
SAAL1,SAAL1,null,null,-0.016715834
TTC9C,TTC9C,null,null,-0.01673772
PDHX,PDHX,null,null,-0.016771208
KLHDC2,KLHDC2,null,null,-0.016789172
ATP6V0D1,ATP6V0D1,null,null,-0.016807357
SIN3B,SIN3B,null,null,-0.016815525
NT5C3B,NT5C3B,null,null,-0.016842112
DUSP2,DUSP2,null,null,-0.016850816
FAM214A,FAM214A,null,null,-0.016858121
DOP1A,DOP1A,null,null,-0.016893888
LRP8,LRP8,null,null,-0.016894672
GARS,GARS,null,null,-0.016898833
QDPR,QDPR,null,null,-0.016902221
ANAPC5,ANAPC5,null,null,-0.016956149
SLC35F6,SLC35F6,null,null,-0.016976358
VKORC1,VKORC1,null,null,-0.016980467
GBF1,GBF1,null,null,-0.017026316
RFT1,RFT1,null,null,-0.017031506
MRPL57,MRPL57,null,null,-0.017055541
GALNT12,GALNT12,null,null,-0.017058032
STK39,STK39,null,null,-0.017106697
BRD1,BRD1,null,null,-0.017110622
FAM83G,FAM83G,null,null,-0.017152559
RNF19B,RNF19B,null,null,-0.01717954
AIFM1,AIFM1,null,null,-0.017180637
REEP3,REEP3,null,null,-0.017199846
CAMK2D,CAMK2D,null,null,-0.017222758
ARHGEF2,ARHGEF2,null,null,-0.017226892
NAB1,NAB1,null,null,-0.017233562
SLC10A3,SLC10A3,null,null,-0.017287016
SH3BGRL,SH3BGRL,null,null,-0.017304061
IL12RB1,IL12RB1,null,null,-0.017312612
DNAJC17,DNAJC17,null,null,-0.017348446
DTD2,DTD2,null,null,-0.01735969
PGAM5,PGAM5,null,null,-0.017378157
PIK3CG,PIK3CG,null,null,-0.017431257
FUBP3,FUBP3,null,null,-0.017460478
ZBTB2,ZBTB2,null,null,-0.017475434
KIF1C,KIF1C,null,null,-0.017483652
LTA4H,LTA4H,null,null,-0.017558934
LETM1,LETM1,null,null,-0.017559022
ASPH,ASPH,null,null,-0.017595025
CHRNA5,CHRNA5,null,null,-0.017619094
LLGL1,LLGL1,null,null,-0.017635686
SIAE,SIAE,null,null,-0.017648173
CSNK1E,CSNK1E,null,null,-0.017678384
TPTEP2-CSNK1E,TPTEP2-CSNK1E,null,null,-0.017678384
MBTD1,MBTD1,null,null,-0.017678645
STOML2,STOML2,null,null,-0.017688278
ATP1A1,ATP1A1,null,null,-0.017716037
ZNF827,ZNF827,null,null,-0.017720802
DUS2,DUS2,null,null,-0.017728226
AREL1,AREL1,null,null,-0.017742138
CAPNS1,CAPNS1,null,null,-0.01774446
HSP90B1,HSP90B1,null,null,-0.017770166
KRTCAP2,KRTCAP2,null,null,-0.017797314
SIN3A,SIN3A,null,null,-0.017823093
REST,REST,null,null,-0.017872864
ALDH4A1,ALDH4A1,null,null,-0.017879477
ZNF511,ZNF511,null,null,-0.017881768
RABEP1,RABEP1,null,null,-0.017884932
FANCA,FANCA,null,null,-0.017885266
STX7,STX7,null,null,-0.01789676
RABGEF1,RABGEF1,null,null,-0.017935634
LIMS1,LIMS1,null,null,-0.017957034
ACY3,ACY3,null,null,-0.017983066
ILF3,ILF3,null,null,-0.017984064
NXPE3,NXPE3,null,null,-0.018014133
RNF216,RNF216,null,null,-0.018022608
GTPBP1,GTPBP1,null,null,-0.018029494
PECAM1,PECAM1,null,null,-0.018048571
SPOP,SPOP,null,null,-0.018054543
CD63,CD63,null,null,-0.018061193
CYB561A3,CYB561A3,null,null,-0.018081358
DHX16,DHX16,null,null,-0.018086372
FNTA,FNTA,null,null,-0.018104877
HIP1R,HIP1R,null,null,-0.018114226
PTBP1,PTBP1,null,null,-0.01811801
DAZAP1,DAZAP1,null,null,-0.01812129
MCM2,MCM2,null,null,-0.018123874
RELT,RELT,null,null,-0.018148175
POLR3B,POLR3B,null,null,-0.018163648
GPR108,GPR108,null,null,-0.018165613
NISCH,NISCH,null,null,-0.018169405
FCHO1,FCHO1,null,null,-0.018173348
KAT7,KAT7,null,null,-0.018227007
CHD4,CHD4,null,null,-0.018238196
MNAT1,MNAT1,null,null,-0.018258285
PLAC8,PLAC8,null,null,-0.018277636
GOLIM4,GOLIM4,null,null,-0.018290782
SMARCAL1,SMARCAL1,null,null,-0.018339891
UCP2,UCP2,null,null,-0.01834739
DAP,DAP,null,null,-0.018347822
MLLT1,MLLT1,null,null,-0.018355154
OGFR,OGFR,null,null,-0.018387645
NAA10,NAA10,null,null,-0.018403979
ZPR1,ZPR1,null,null,-0.01840802
UBTF,UBTF,null,null,-0.018413171
ACSL5,ACSL5,null,null,-0.018416444
TRIM13,TRIM13,null,null,-0.01844456
TRIM11,TRIM11,null,null,-0.01844704
ELOVL1,ELOVL1,null,null,-0.018481236
ITGA4,ITGA4,null,null,-0.018503524
COQ8A,COQ8A,null,null,-0.018504974
PHB2,PHB2,null,null,-0.01852522
ZFP69,ZFP69,null,null,-0.018581541
NCOA3,NCOA3,null,null,-0.018588066
ZSCAN21,ZSCAN21,null,null,-0.018591216
NACC1,NACC1,null,null,-0.018609442
GTPBP3,GTPBP3,null,null,-0.018622788
LRRK1,LRRK1,null,null,-0.018626299
DDX50,DDX50,null,null,-0.018628225
DIP2A,DIP2A,null,null,-0.018629164
SRSF5,SRSF5,null,null,-0.0186397
TOPORS,TOPORS,null,null,-0.018639838
EEF1AKMT4,EEF1AKMT4,null,null,-0.018651716
BAG6,BAG6,null,null,-0.018652065
ACOX3,ACOX3,null,null,-0.018678412
UHRF1BP1,UHRF1BP1,null,null,-0.018692147
SNRNP200,SNRNP200,null,null,-0.018713694
KDSR,KDSR,null,null,-0.01872291
EIF3G,EIF3G,null,null,-0.018728543
NSMAF,NSMAF,null,null,-0.018738361
FAM120A,FAM120A,null,null,-0.018750716
RUFY3,RUFY3,null,null,-0.01875367
PCYT1A,PCYT1A,null,null,-0.01876015
KIAA0100,KIAA0100,null,null,-0.018776227
SNRPA,SNRPA,null,null,-0.018783279
GLT8D1,GLT8D1,null,null,-0.018790945
TOP3A,TOP3A,null,null,-0.018798819
FAM20B,FAM20B,null,null,-0.018812085
MCRIP2,MCRIP2,null,null,-0.018813845
KANSL1,KANSL1,null,null,-0.01884868
NPM3,NPM3,null,null,-0.018852973
CYB5D2,CYB5D2,null,null,-0.018874737
PRKACB,PRKACB,null,null,-0.018874986
ALG3,ALG3,null,null,-0.018879872
PDE8A,PDE8A,null,null,-0.018905709
SFI1,SFI1,null,null,-0.018910721
UHMK1,UHMK1,null,null,-0.018920464
SCAMP1,SCAMP1,null,null,-0.018931301
TLR7,TLR7,null,null,-0.018942311
S100A10,S100A10,null,null,-0.01894381
CDK6,CDK6,null,null,-0.018954933
CAPRIN1,CAPRIN1,null,null,-0.018992202
CRYBG1,CRYBG1,null,null,-0.019024968
CUTC,CUTC,null,null,-0.019027093
ASF1A,ASF1A,null,null,-0.01903869
SSR2,SSR2,null,null,-0.019053254
SYVN1,SYVN1,null,null,-0.019073091
LMO4,LMO4,null,null,-0.019078536
CD47,CD47,null,null,-0.019128429
SQLE,SQLE,null,null,-0.019161649
LRMP,LRMP,null,null,-0.019162012
MILR1,MILR1,null,null,-0.019170772
TPR,TPR,null,null,-0.01920575
GNB2,GNB2,null,null,-0.019223426
ST6GAL1,ST6GAL1,null,null,-0.019227136
ZDHHC7,ZDHHC7,null,null,-0.019230468
PPP1R10,PPP1R10,null,null,-0.019264132
PHF10,PHF10,null,null,-0.0192788
ZBTB10,ZBTB10,null,null,-0.019285472
INO80D,INO80D,null,null,-0.019288056
HSDL2,HSDL2,null,null,-0.019292109
SAP130,SAP130,null,null,-0.01929328
DMAP1,DMAP1,null,null,-0.019305706
KCTD7,KCTD7,null,null,-0.019318886
SRRT,SRRT,null,null,-0.019397356
ATG7,ATG7,null,null,-0.019404449
PM20D2,PM20D2,null,null,-0.019431587
PRRC2B,PRRC2B,null,null,-0.019443681
SGTA,SGTA,null,null,-0.019451298
SUGP2,SUGP2,null,null,-0.019459827
RASSF2,RASSF2,null,null,-0.019483438
URB2,URB2,null,null,-0.019504905
TMEM206,TMEM206,null,null,-0.019506391
LARP4B,LARP4B,null,null,-0.01952101
RPP25L,RPP25L,null,null,-0.019530931
TNKS2,TNKS2,null,null,-0.019536467
RIC8A,RIC8A,null,null,-0.019538544
MALT1,MALT1,null,null,-0.019540437
CPSF4,CPSF4,null,null,-0.019567264
HOXC4,HOXC4,null,null,-0.01957087
ZBTB33,ZBTB33,null,null,-0.0195798
STXBP6,STXBP6,null,null,-0.019580625
DPP3,DPP3,null,null,-0.019583486
DYNC1I2,DYNC1I2,null,null,-0.019612297
SLC39A7,SLC39A7,null,null,-0.019624032
ZNHIT2,ZNHIT2,null,null,-0.019626772
FOXO1,FOXO1,null,null,-0.019715527
RAB6A,RAB6A,null,null,-0.019720918
PROB1,PROB1,null,null,-0.019725906
DCP1A,DCP1A,null,null,-0.01973534
GNB1,GNB1,null,null,-0.019752007
HEMGN,HEMGN,null,null,-0.019761147
AGBL5,AGBL5,null,null,-0.019770473
PRPF8,PRPF8,null,null,-0.019783128
TMEM131,TMEM131,null,null,-0.019787787
PTPN7,PTPN7,null,null,-0.01979457
RPN2,RPN2,null,null,-0.019839376
ALG9,ALG9,null,null,-0.019841382
SLC25A11,SLC25A11,null,null,-0.019852586
GFM2,GFM2,null,null,-0.019866794
YTHDF1,YTHDF1,null,null,-0.01989346
EBP,EBP,null,null,-0.019900454
IKBKB,IKBKB,null,null,-0.019912748
CREG1,CREG1,null,null,-0.019922841
SECISBP2,SECISBP2,null,null,-0.01992295
CD86,CD86,null,null,-0.019940007
TEX261,TEX261,null,null,-0.019958183
HIPK3,HIPK3,null,null,-0.019977333
ZMYM3,ZMYM3,null,null,-0.019989097
LONRF1,LONRF1,null,null,-0.019996261
SYK,SYK,null,null,-0.020003209
UBXN7,UBXN7,null,null,-0.020021135
GYG1,GYG1,null,null,-0.020025777
CBLB,CBLB,null,null,-0.02002595
HDGFL2,HDGFL2,null,null,-0.020027293
STUB1,STUB1,null,null,-0.020046664
ACTR10,ACTR10,null,null,-0.020050908
ZNF740,ZNF740,null,null,-0.020059092
FBXL14,FBXL14,null,null,-0.02006633
GOLPH3,GOLPH3,null,null,-0.020079456
RNH1,RNH1,null,null,-0.02008498
TLR6,TLR6,null,null,-0.020097313
COX18,COX18,null,null,-0.02010121
ASPHD2,ASPHD2,null,null,-0.020109642
HCFC1,HCFC1,null,null,-0.020113591
BANP,BANP,null,null,-0.020114439
PLAA,PLAA,null,null,-0.020118462
EEF2KMT,EEF2KMT,null,null,-0.020164868
ELMSAN1,ELMSAN1,null,null,-0.020168357
ZDHHC2,ZDHHC2,null,null,-0.020169955
AMMECR1L,AMMECR1L,null,null,-0.020185333
STYX,STYX,null,null,-0.02019345
ACTN4,ACTN4,null,null,-0.020193854
BCOR,BCOR,null,null,-0.020214519
MRPL28,MRPL28,null,null,-0.020220708
KTN1,KTN1,null,null,-0.020234361
INPP5F,INPP5F,null,null,-0.020235319
INTS8,INTS8,null,null,-0.020245967
TMED4,TMED4,null,null,-0.020247065
SGSM2,SGSM2,null,null,-0.020255335
REX1BD,REX1BD,null,null,-0.020274611
TELO2,TELO2,null,null,-0.020295944
WNK1,WNK1,null,null,-0.020315977
ZNF16,ZNF16,null,null,-0.020325432
DGKQ,DGKQ,null,null,-0.020340241
VARS2,VARS2,null,null,-0.020395728
PRRC2C,PRRC2C,null,null,-0.020396339
FBXO30,FBXO30,null,null,-0.020397998
ARFGAP2,ARFGAP2,null,null,-0.020464685
ZNF354A,ZNF354A,null,null,-0.020471856
PAIP2,PAIP2,null,null,-0.020479284
RASSF6,RASSF6,null,null,-0.020482723
MRPL10,MRPL10,null,null,-0.020493407
NADSYN1,NADSYN1,null,null,-0.020505505
RGS3,RGS3,null,null,-0.020510053
MYH9,MYH9,null,null,-0.020512667
MLF2,MLF2,null,null,-0.02052545
CCNG2,CCNG2,null,null,-0.020531725
PSMD3,PSMD3,null,null,-0.020548943
SERAC1,SERAC1,null,null,-0.020573687
PRIMPOL,PRIMPOL,null,null,-0.020576704
IGBP1,IGBP1,null,null,-0.020585557
SCAF8,SCAF8,null,null,-0.020617075
