NAME,DESCRIPTION,GENE_SYMBOL,GENE_TITLE,SCORE
ALG6,ALG6,null,null,-0.004415628
HS2ST1,HS2ST1,null,null,-0.004443448
ADSL,ADSL,null,null,-0.004457101
GNA11,GNA11,null,null,-0.004459613
FMNL1,FMNL1,null,null,-0.0044767
TBL2,TBL2,null,null,-0.004486609
FAM172A,FAM172A,null,null,-0.004500595
SCAMP3,SCAMP3,null,null,-0.004505081
RPP25L,RPP25L,null,null,-0.00455414
SQSTM1,SQSTM1,null,null,-0.00459316
MPHOSPH6,MPHOSPH6,null,null,-0.004594435
STX16,STX16,null,null,-0.004621272
BTAF1,BTAF1,null,null,-0.004636231
NXF1,NXF1,null,null,-0.004639783
PGAP2,PGAP2,null,null,-0.004685883
KHDC4,KHDC4,null,null,-0.004698624
USP10,USP10,null,null,-0.00470255
TBL3,TBL3,null,null,-0.004731015
ABAT,ABAT,null,null,-0.004732305
SPNS1,SPNS1,null,null,-0.004750849
PARL,PARL,null,null,-0.004760875
STIM2,STIM2,null,null,-0.004763509
SLC25A38,SLC25A38,null,null,-0.004787665
FAM104B,FAM104B,null,null,-0.004788391
NAT10,NAT10,null,null,-0.004789095
ATP13A1,ATP13A1,null,null,-0.004795733
DNTTIP2,DNTTIP2,null,null,-0.004800988
POGLUT1,POGLUT1,null,null,-0.004808504
NAF1,NAF1,null,null,-0.004808763
ALG8,ALG8,null,null,-0.004816537
TPP1,TPP1,null,null,-0.004825914
TSTD2,TSTD2,null,null,-0.004834896
PRMT7,PRMT7,null,null,-0.004842608
VPS13B,VPS13B,null,null,-0.004853178
CUL1,CUL1,null,null,-0.004856746
SLC2A6,SLC2A6,null,null,-0.004882059
CALR,CALR,null,null,-0.004885191
ZNHIT1,ZNHIT1,null,null,-0.004903829
GRINA,GRINA,null,null,-0.004930344
KIF18B,KIF18B,null,null,-0.004933913
HP1BP3,HP1BP3,null,null,-0.004938464
ZNF778,ZNF778,null,null,-0.004940528
SCAMP2,SCAMP2,null,null,-0.004947932
DCLRE1B,DCLRE1B,null,null,-0.004957196
SLC35A4,SLC35A4,null,null,-0.004958258
INTS7,INTS7,null,null,-0.004960192
KEAP1,KEAP1,null,null,-0.004965792
TRMT13,TRMT13,null,null,-0.005003203
RIF1,RIF1,null,null,-0.005010038
FLYWCH2,FLYWCH2,null,null,-0.005035367
KDM1A,KDM1A,null,null,-0.005050371
CNBP,CNBP,null,null,-0.00505284
EPG5,EPG5,null,null,-0.005065256
MINK1,MINK1,null,null,-0.005069846
PALD1,PALD1,null,null,-0.005082951
RMND5B,RMND5B,null,null,-0.00510456
PTPN12,PTPN12,null,null,-0.005108625
CENPQ,CENPQ,null,null,-0.005140291
DCTN3,DCTN3,null,null,-0.005199321
RHOA,RHOA,null,null,-0.005209368
TUBA1B,TUBA1B,null,null,-0.005221235
YLPM1,YLPM1,null,null,-0.005253069
DGCR8,DGCR8,null,null,-0.005304935
MAIP1,MAIP1,null,null,-0.005306793
SCAF4,SCAF4,null,null,-0.005318801
TRADD,TRADD,null,null,-0.005347413
CANX,CANX,null,null,-0.005347953
TAF13,TAF13,null,null,-0.005355903
MED6,MED6,null,null,-0.005370875
NOP14,NOP14,null,null,-0.005384996
PARP1,PARP1,null,null,-0.005394023
MAP6D1,MAP6D1,null,null,-0.005395601
PICK1,PICK1,null,null,-0.005408447
CMPK1,CMPK1,null,null,-0.005414744
STUB1,STUB1,null,null,-0.00541504
AGPAT5,AGPAT5,null,null,-0.005427737
CCNB1IP1,CCNB1IP1,null,null,-0.005441164
RBMX2,RBMX2,null,null,-0.005442359
SLC19A1,SLC19A1,null,null,-0.005443556
GCSH,GCSH,null,null,-0.005445586
STK10,STK10,null,null,-0.005446587
RPF2,RPF2,null,null,-0.005452625
GGA2,GGA2,null,null,-0.005461006
CCS,CCS,null,null,-0.00551298
SUN2,SUN2,null,null,-0.005522029
ATG4D,ATG4D,null,null,-0.0055319
RB1CC1,RB1CC1,null,null,-0.005540952
MRPL34,MRPL34,null,null,-0.005546942
CAMTA1,CAMTA1,null,null,-0.005556202
CNPY3,CNPY3,null,null,-0.005602847
OXCT1,OXCT1,null,null,-0.005671818
PTDSS1,PTDSS1,null,null,-0.00567849
DDA1,DDA1,null,null,-0.005690762
GAPVD1,GAPVD1,null,null,-0.005697995
SKAP2,SKAP2,null,null,-0.005698971
LY86,LY86,null,null,-0.005733201
STK25,STK25,null,null,-0.005736572
WARS,WARS,null,null,-0.005759974
JMJD4,JMJD4,null,null,-0.005763291
CLCN3,CLCN3,null,null,-0.005765711
SIGMAR1,SIGMAR1,null,null,-0.005771465
FBXL5,FBXL5,null,null,-0.00584271
PRKCD,PRKCD,null,null,-0.005857438
TIMP2,TIMP2,null,null,-0.005857571
CENPE,CENPE,null,null,-0.005860128
BABAM2,BABAM2,null,null,-0.005866818
SNTB2,SNTB2,null,null,-0.005869096
FAM199X,FAM199X,null,null,-0.005898103
BCKDHA,BCKDHA,null,null,-0.005898989
POLH,POLH,null,null,-0.005899459
RABL6,RABL6,null,null,-0.005923346
ZMAT5,ZMAT5,null,null,-0.005958741
FLOT1,FLOT1,null,null,-0.005969296
C8orf33,C8orf33,null,null,-0.005987113
PIGN,PIGN,null,null,-0.006001451
TEX9,TEX9,null,null,-0.006014838
TXNRD2,TXNRD2,null,null,-0.006057921
TMEM154,TMEM154,null,null,-0.006094955
MBOAT7,MBOAT7,null,null,-0.006142463
SLC44A1,SLC44A1,null,null,-0.006157016
CAMK1D,CAMK1D,null,null,-0.006171398
UBR7,UBR7,null,null,-0.006183259
SPR,SPR,null,null,-0.006184191
EEF2,EEF2,null,null,-0.006185379
YWHAQ,YWHAQ,null,null,-0.006204595
TAF15,TAF15,null,null,-0.006229781
CUL7,CUL7,null,null,-0.006238818
NSUN2,NSUN2,null,null,-0.006240566
AKT2,AKT2,null,null,-0.00625348
MLX,MLX,null,null,-0.00625457
RFC5,RFC5,null,null,-0.00625765
SESTD1,SESTD1,null,null,-0.006271283
LSP1,LSP1,null,null,-0.006275426
ARIH1,ARIH1,null,null,-0.006307163
HMGN1,HMGN1,null,null,-0.006308941
CTU2,CTU2,null,null,-0.006311136
PLXNA3,PLXNA3,null,null,-0.006313985
CSE1L,CSE1L,null,null,-0.006321502
BRF1,BRF1,null,null,-0.006346033
PITRM1,PITRM1,null,null,-0.006360876
TXN2,TXN2,null,null,-0.006374231
RNF219,RNF219,null,null,-0.006382602
ENTR1,ENTR1,null,null,-0.006388932
PRRC1,PRRC1,null,null,-0.006390185
CPNE3,CPNE3,null,null,-0.006416398
QRICH1,QRICH1,null,null,-0.006427703
SIRT7,SIRT7,null,null,-0.006437897
CLIC1,CLIC1,null,null,-0.006441047
GNAS,GNAS,null,null,-0.006443708
SETMAR,SETMAR,null,null,-0.006473232
BCL2L1,BCL2L1,null,null,-0.006484713
PITPNB,PITPNB,null,null,-0.006498452
NFKB2,NFKB2,null,null,-0.006512501
FIP1L1,FIP1L1,null,null,-0.006514289
NRDC,NRDC,null,null,-0.006530959
RNPEP,RNPEP,null,null,-0.006532799
ZNF444,ZNF444,null,null,-0.006536551
SPCS1,SPCS1,null,null,-0.006543737
RPAP3,RPAP3,null,null,-0.006570363
TAF6L,TAF6L,null,null,-0.006585648
TAF12,TAF12,null,null,-0.006594086
BCKDK,BCKDK,null,null,-0.006596452
THUMPD1,THUMPD1,null,null,-0.006612504
TPMT,TPMT,null,null,-0.006619031
MEF2D,MEF2D,null,null,-0.006644563
MTFR1,MTFR1,null,null,-0.006653045
STARD3NL,STARD3NL,null,null,-0.006674212
APOL2,APOL2,null,null,-0.006682882
SLC43A3,SLC43A3,null,null,-0.006683276
ACTR2,ACTR2,null,null,-0.006695871
UCK1,UCK1,null,null,-0.006718673
BAZ1B,BAZ1B,null,null,-0.006744799
AVL9,AVL9,null,null,-0.006764332
ZFYVE26,ZFYVE26,null,null,-0.006773751
ELK1,ELK1,null,null,-0.00679938
CNNM3,CNNM3,null,null,-0.006803731
MYL6B,MYL6B,null,null,-0.006818763
WBP2,WBP2,null,null,-0.006826219
UQCC1,UQCC1,null,null,-0.006835588
CDCA2,CDCA2,null,null,-0.006857059
ARID5B,ARID5B,null,null,-0.006877535
PLEC,PLEC,null,null,-0.006903268
TSG101,TSG101,null,null,-0.006913678
TWISTNB,TWISTNB,null,null,-0.006925112
STX17,STX17,null,null,-0.00696152
PRPF38A,PRPF38A,null,null,-0.006987682
TAZ,TAZ,null,null,-0.006993793
ECT2,ECT2,null,null,-0.006997634
RPUSD2,RPUSD2,null,null,-0.007000882
TTBK2,TTBK2,null,null,-0.00700145
ICAM3,ICAM3,null,null,-0.007008434
SEC63,SEC63,null,null,-0.007023758
CASP2,CASP2,null,null,-0.007042354
DERL3,DERL3,null,null,-0.007057944
TMEM19,TMEM19,null,null,-0.007079147
STAT6,STAT6,null,null,-0.007082529
KLHL23,KLHL23,null,null,-0.007093583
EXOC5,EXOC5,null,null,-0.007108491
PLXNA1,PLXNA1,null,null,-0.007125446
ERH,ERH,null,null,-0.007129464
PHKG2,PHKG2,null,null,-0.007130473
ERAP1,ERAP1,null,null,-0.007146495
WDR75,WDR75,null,null,-0.007152089
LRWD1,LRWD1,null,null,-0.007173788
CENPL,CENPL,null,null,-0.007209361
ANKZF1,ANKZF1,null,null,-0.007223448
OGG1,OGG1,null,null,-0.00722691
MIF,MIF,null,null,-0.007271585
SAP30BP,SAP30BP,null,null,-0.007273345
CHMP4B,CHMP4B,null,null,-0.007302951
JPT1,JPT1,null,null,-0.007310672
GPALPP1,GPALPP1,null,null,-0.007321903
PTPN23,PTPN23,null,null,-0.007327321
ARHGAP9,ARHGAP9,null,null,-0.007342098
NSA2,NSA2,null,null,-0.007362431
RPN1,RPN1,null,null,-0.007402589
WDR70,WDR70,null,null,-0.007423398
RABGGTB,RABGGTB,null,null,-0.007445865
TRMT1L,TRMT1L,null,null,-0.007475547
FBXL19,FBXL19,null,null,-0.007477798
RNPC3,RNPC3,null,null,-0.007480168
ATP2A3,ATP2A3,null,null,-0.007499203
ALAD,ALAD,null,null,-0.007500364
ZSWIM1,ZSWIM1,null,null,-0.007519092
NR3C1,NR3C1,null,null,-0.007520813
TANK,TANK,null,null,-0.007534634
PEBP1,PEBP1,null,null,-0.007548525
NDUFB6,NDUFB6,null,null,-0.007557293
DUS1L,DUS1L,null,null,-0.007584545
PPM1A,PPM1A,null,null,-0.007598357
PLPBP,PLPBP,null,null,-0.007599745
FOXO1,FOXO1,null,null,-0.007607008
COMMD8,COMMD8,null,null,-0.007609407
TRMT11,TRMT11,null,null,-0.007631962
MRPL27,MRPL27,null,null,-0.007661911
ETFDH,ETFDH,null,null,-0.007683699
RBM10,RBM10,null,null,-0.007688974
POP4,POP4,null,null,-0.007704193
LTB4R2,LTB4R2,null,null,-0.007707619
RNF123,RNF123,null,null,-0.007714048
HEATR1,HEATR1,null,null,-0.007721337
SMC4,SMC4,null,null,-0.007729286
SNX17,SNX17,null,null,-0.007743049
NAA40,NAA40,null,null,-0.007750925
TMC6,TMC6,null,null,-0.007783214
MACO1,MACO1,null,null,-0.007810615
TMEM199,TMEM199,null,null,-0.007837867
KRR1,KRR1,null,null,-0.007843493
SKP2,SKP2,null,null,-0.007877603
ATAD3A,ATAD3A,null,null,-0.007881819
UBL7,UBL7,null,null,-0.007894314
GPATCH1,GPATCH1,null,null,-0.007908408
TUSC2,TUSC2,null,null,-0.007927227
RBM12,RBM12,null,null,-0.007936209
CDK5,CDK5,null,null,-0.007952857
DCAF16,DCAF16,null,null,-0.007985584
HIRA,HIRA,null,null,-0.00799638
UBE3D,UBE3D,null,null,-0.007998262
ECHDC1,ECHDC1,null,null,-0.008058034
TLR6,TLR6,null,null,-0.008064932
RPRD1A,RPRD1A,null,null,-0.008067159
STARD7,STARD7,null,null,-0.008072179
NPLOC4,NPLOC4,null,null,-0.008072874
PLEKHG1,PLEKHG1,null,null,-0.008117066
HVCN1,HVCN1,null,null,-0.008118425
CCDC69,CCDC69,null,null,-0.008122861
STK4,STK4,null,null,-0.008129817
FBXO9,FBXO9,null,null,-0.008132438
TMED1,TMED1,null,null,-0.008138567
NKAPD1,NKAPD1,null,null,-0.008144758
EIF2B4,EIF2B4,null,null,-0.008161186
DBR1,DBR1,null,null,-0.008163518
POLE,POLE,null,null,-0.008173943
DDX27,DDX27,null,null,-0.008178498
SLC25A19,SLC25A19,null,null,-0.008192173
SSBP1,SSBP1,null,null,-0.008198936
CAPZA2,CAPZA2,null,null,-0.008256408
TBCB,TBCB,null,null,-0.008259548
DLST,DLST,null,null,-0.008310027
ACAD8,ACAD8,null,null,-0.008311465
TROAP,TROAP,null,null,-0.008320142
ATP5MC3,ATP5MC3,null,null,-0.008322421
RBM17,RBM17,null,null,-0.008339658
ZNF207,ZNF207,null,null,-0.008340758
AKAP8L,AKAP8L,null,null,-0.008342448
RACGAP1,RACGAP1,null,null,-0.008343051
PSMD5,PSMD5,null,null,-0.008359548
MGA,MGA,null,null,-0.008376109
CAP1,CAP1,null,null,-0.008379529
BPNT1,BPNT1,null,null,-0.008421301
SYPL1,SYPL1,null,null,-0.008438176
ARHGEF1,ARHGEF1,null,null,-0.008439009
GNL1,GNL1,null,null,-0.00844912
MYH9,MYH9,null,null,-0.008484617
GMCL1,GMCL1,null,null,-0.008486503
BCCIP,BCCIP,null,null,-0.008503899
SCNM1,SCNM1,null,null,-0.008509635
MMUT,MMUT,null,null,-0.008513102
MIIP,MIIP,null,null,-0.00858526
SOCS4,SOCS4,null,null,-0.008598287
NACA,NACA,null,null,-0.008618661
PSMD3,PSMD3,null,null,-0.008633998
CHTF18,CHTF18,null,null,-0.008652511
MAT2B,MAT2B,null,null,-0.008652673
RPL39L,RPL39L,null,null,-0.008674501
PPIG,PPIG,null,null,-0.008704945
DNAJA2,DNAJA2,null,null,-0.008724556
MAD2L1,MAD2L1,null,null,-0.008726408
SLC25A39,SLC25A39,null,null,-0.008727305
ATP5IF1,ATP5IF1,null,null,-0.008735324
RPL7A,RPL7A,null,null,-0.008740636
ANKRD46,ANKRD46,null,null,-0.008749075
ZBED6,ZBED6,null,null,-0.008750812
DCLRE1A,DCLRE1A,null,null,-0.008755453
DKC1,DKC1,null,null,-0.008760819
SLC25A4,SLC25A4,null,null,-0.008778404
AKR7A2,AKR7A2,null,null,-0.008783372
RASSF2,RASSF2,null,null,-0.008797439
JPT2,JPT2,null,null,-0.008856416
MUS81,MUS81,null,null,-0.008862696
MFF,MFF,null,null,-0.008882414
WDR1,WDR1,null,null,-0.00889831
EPS15,EPS15,null,null,-0.008903988
G6PC3,G6PC3,null,null,-0.008935867
ASH2L,ASH2L,null,null,-0.008936312
AC016586.1,AC016586.1,null,null,-0.008950483
DEF8,DEF8,null,null,-0.00896748
PWWP3A,PWWP3A,null,null,-0.008979341
LYRM2,LYRM2,null,null,-0.008995421
AK6,AK6,null,null,-0.008995773
RNF40,RNF40,null,null,-0.009000496
TFG,TFG,null,null,-0.009017598
RBM15B,RBM15B,null,null,-0.009031855
DNAJC8,DNAJC8,null,null,-0.009079714
SLC30A6,SLC30A6,null,null,-0.009082502
ATP11A,ATP11A,null,null,-0.009115669
NXPH4,NXPH4,null,null,-0.009128485
TCF4,TCF4,null,null,-0.009148404
SLC25A17,SLC25A17,null,null,-0.009152497
SAT2,SAT2,null,null,-0.009158382
C11orf98,C11orf98,null,null,-0.00916451
ARAF,ARAF,null,null,-0.009199453
RTN4IP1,RTN4IP1,null,null,-0.009203788
PDRG1,PDRG1,null,null,-0.00921659
GPSM2,GPSM2,null,null,-0.009220078
WDR62,WDR62,null,null,-0.009228739
KATNA1,KATNA1,null,null,-0.009237354
TEFM,TEFM,null,null,-0.009240885
FBXO31,FBXO31,null,null,-0.009260798
ELOVL1,ELOVL1,null,null,-0.009263506
TIPRL,TIPRL,null,null,-0.009278476
KIZ,KIZ,null,null,-0.009281274
VPS18,VPS18,null,null,-0.009316078
POLR1E,POLR1E,null,null,-0.009325529
SNX10,SNX10,null,null,-0.009329706
KDELR2,KDELR2,null,null,-0.009371262
PDK2,PDK2,null,null,-0.009381463
ITGB1BP1,ITGB1BP1,null,null,-0.009389307
MXD4,MXD4,null,null,-0.009393659
ATP5MG,ATP5MG,null,null,-0.009396813
MRPS17,MRPS17,null,null,-0.009417481
FBXL6,FBXL6,null,null,-0.00943647
RB1,RB1,null,null,-0.00948455
BNIP1,BNIP1,null,null,-0.009497433
GNB1,GNB1,null,null,-0.00952665
TRAK1,TRAK1,null,null,-0.00953027
GGH,GGH,null,null,-0.009538055
DHX38,DHX38,null,null,-0.009559467
COQ4,COQ4,null,null,-0.00956406
TRPV2,TRPV2,null,null,-0.00958048
RWDD2B,RWDD2B,null,null,-0.009625266
WDR33,WDR33,null,null,-0.009666141
PGP,PGP,null,null,-0.00967392
NDUFS6,NDUFS6,null,null,-0.009684903
BCL11A,BCL11A,null,null,-0.009714911
EMC8,EMC8,null,null,-0.009716055
GNPAT,GNPAT,null,null,-0.009719081
GFER,GFER,null,null,-0.009732158
MTFP1,MTFP1,null,null,-0.009756197
VAC14,VAC14,null,null,-0.009759863
CMAS,CMAS,null,null,-0.009766731
CENPN,CENPN,null,null,-0.009771041
PRXL2A,PRXL2A,null,null,-0.009790074
TUBA4A,TUBA4A,null,null,-0.009800292
ACTR8,ACTR8,null,null,-0.00980079
VAPB,VAPB,null,null,-0.009808268
ERCC1,ERCC1,null,null,-0.009827616
STRADA,STRADA,null,null,-0.009830822
TOR1AIP2,TOR1AIP2,null,null,-0.009849116
FECH,FECH,null,null,-0.009857693
OGDH,OGDH,null,null,-0.009883292
NOA1,NOA1,null,null,-0.009898844
RABL3,RABL3,null,null,-0.00990463
TBRG1,TBRG1,null,null,-0.009905857
EXOC4,EXOC4,null,null,-0.009914178
CD46,CD46,null,null,-0.009916982
HSPA5,HSPA5,null,null,-0.009921423
HMBS,HMBS,null,null,-0.009934487
PRELID1,PRELID1,null,null,-0.00993526
AHCY,AHCY,null,null,-0.009950662
TOR3A,TOR3A,null,null,-0.009960109
CDC42,CDC42,null,null,-0.00996897
CPSF1,CPSF1,null,null,-0.009974645
CDC7,CDC7,null,null,-0.00998084
CDC6,CDC6,null,null,-0.0100124
MAFG,MAFG,null,null,-0.010041184
HSF2,HSF2,null,null,-0.01004572
NEK6,NEK6,null,null,-0.010054757
CSTF2T,CSTF2T,null,null,-0.010070914
TADA2A,TADA2A,null,null,-0.01009657
CNOT8,CNOT8,null,null,-0.010122633
IRAK4,IRAK4,null,null,-0.010133457
PTCD3,PTCD3,null,null,-0.010145259
EML2,EML2,null,null,-0.010146439
BIN3,BIN3,null,null,-0.010176019
ZNRD2,ZNRD2,null,null,-0.010181515
EML4,EML4,null,null,-0.010185706
ZC3H7B,ZC3H7B,null,null,-0.010195123
NAA35,NAA35,null,null,-0.010210666
ZNF611,ZNF611,null,null,-0.010228748
FUCA2,FUCA2,null,null,-0.010233977
HEBP2,HEBP2,null,null,-0.010272757
ESF1,ESF1,null,null,-0.010283572
CUL5,CUL5,null,null,-0.010286655
ATF7,ATF7,null,null,-0.010292909
ZBTB1,ZBTB1,null,null,-0.010304043
MLLT3,MLLT3,null,null,-0.010304985
VPS52,VPS52,null,null,-0.010354791
CCDC125,CCDC125,null,null,-0.010360274
PSMF1,PSMF1,null,null,-0.010401458
DMAC1,DMAC1,null,null,-0.010424472
TUBG1,TUBG1,null,null,-0.010431083
METTL2A,METTL2A,null,null,-0.010437795
MESD,MESD,null,null,-0.010450353
TTI1,TTI1,null,null,-0.010452515
EIF4ENIF1,EIF4ENIF1,null,null,-0.0104626
KNL1,KNL1,null,null,-0.010494203
PGRMC1,PGRMC1,null,null,-0.010517763
RASSF5,RASSF5,null,null,-0.01054499
CHTOP,CHTOP,null,null,-0.010553179
CCDC97,CCDC97,null,null,-0.010560866
ZNF281,ZNF281,null,null,-0.010567668
HINFP,HINFP,null,null,-0.010572529
ECE1,ECE1,null,null,-0.010630008
PDE3B,PDE3B,null,null,-0.010644545
TMEM14C,TMEM14C,null,null,-0.010645914
IFT80,IFT80,null,null,-0.010648554
CTU1,CTU1,null,null,-0.010663294
TP53,TP53,null,null,-0.010711126
WDR91,WDR91,null,null,-0.010713247
UBE2E1,UBE2E1,null,null,-0.01072579
NUBP2,NUBP2,null,null,-0.010727469
CANT1,CANT1,null,null,-0.01076388
CCDC82,CCDC82,null,null,-0.010769567
ALG9,ALG9,null,null,-0.010792742
MBD2,MBD2,null,null,-0.010814008
ZNF101,ZNF101,null,null,-0.010855633
GCNT2,GCNT2,null,null,-0.010861317
ARL3,ARL3,null,null,-0.010888448
NT5DC1,NT5DC1,null,null,-0.010915651
MXD3,MXD3,null,null,-0.010952144
ARL6IP4,ARL6IP4,null,null,-0.010977422
GNG5,GNG5,null,null,-0.010977518
ZBTB11,ZBTB11,null,null,-0.011023019
POLE4,POLE4,null,null,-0.011028179
MGST3,MGST3,null,null,-0.011035985
USP3,USP3,null,null,-0.011037322
NFATC3,NFATC3,null,null,-0.011080242
TMEM106B,TMEM106B,null,null,-0.011103088
CNR1,CNR1,null,null,-0.011124698
PSMB5,PSMB5,null,null,-0.011124975
RBM4,RBM4,null,null,-0.011145105
RSRC1,RSRC1,null,null,-0.011151641
MYH10,MYH10,null,null,-0.011151656
HDAC1,HDAC1,null,null,-0.011156472
CDCA8,CDCA8,null,null,-0.011164118
EHD1,EHD1,null,null,-0.011178643
FADS3,FADS3,null,null,-0.011191656
RAD18,RAD18,null,null,-0.01120784
MRPS22,MRPS22,null,null,-0.011216033
UQCRFS1,UQCRFS1,null,null,-0.011219088
HARS,HARS,null,null,-0.011225423
OSBPL11,OSBPL11,null,null,-0.011270004
TMEM177,TMEM177,null,null,-0.011309727
PPP2R1A,PPP2R1A,null,null,-0.011328131
GABARAPL2,GABARAPL2,null,null,-0.011357664
VKORC1,VKORC1,null,null,-0.011360873
LUZP6,LUZP6,null,null,-0.011372105
PHF5A,PHF5A,null,null,-0.011384451
AC087289.1,AC087289.1,null,null,-0.01145916
HTT,HTT,null,null,-0.011479303
NSMCE3,NSMCE3,null,null,-0.011485183
NOP2,NOP2,null,null,-0.011490284
SERGEF,SERGEF,null,null,-0.011493425
RAB3GAP1,RAB3GAP1,null,null,-0.011496683
ELMOD2,ELMOD2,null,null,-0.011510638
PIAS1,PIAS1,null,null,-0.011540301
PCYT1A,PCYT1A,null,null,-0.011542904
ABHD10,ABHD10,null,null,-0.011550283
RRP7A,RRP7A,null,null,-0.011626718
AC092338.1,AC092338.1,null,null,-0.0116276
CKLF-CMTM1,CKLF-CMTM1,null,null,-0.011633086
INTS4,INTS4,null,null,-0.011716914
DPH7,DPH7,null,null,-0.011720264
PANK2,PANK2,null,null,-0.01173673
UBE2I,UBE2I,null,null,-0.011750813
ZFAND1,ZFAND1,null,null,-0.011761917
TMED5,TMED5,null,null,-0.011800559
TIMM50,TIMM50,null,null,-0.01180414
NUP155,NUP155,null,null,-0.011805449
DNAJC11,DNAJC11,null,null,-0.011806276
PDHA1,PDHA1,null,null,-0.011818433
DNM1L,DNM1L,null,null,-0.01182869
PNP,PNP,null,null,-0.01183492
RBM8A,RBM8A,null,null,-0.011858515
SLC4A2,SLC4A2,null,null,-0.011881679
UBE2N,UBE2N,null,null,-0.01192732
C1orf112,C1orf112,null,null,-0.011954044
CENPI,CENPI,null,null,-0.011964088
TLK1,TLK1,null,null,-0.011969923
COX4I1,COX4I1,null,null,-0.011971425
CABLES2,CABLES2,null,null,-0.012030116
FAM118B,FAM118B,null,null,-0.012037197
ISY1-RAB43,ISY1-RAB43,null,null,-0.012041377
FBL,FBL,null,null,-0.012058544
FBXL15,FBXL15,null,null,-0.012115843
SFT2D1,SFT2D1,null,null,-0.012118018
CCDC124,CCDC124,null,null,-0.012127564
ANXA6,ANXA6,null,null,-0.012141791
SCFD2,SCFD2,null,null,-0.012153653
USP53,USP53,null,null,-0.012160222
RRP8,RRP8,null,null,-0.012167462
JMJD8,JMJD8,null,null,-0.012169911
COX17,COX17,null,null,-0.012171277
CETN3,CETN3,null,null,-0.012176
RBM25,RBM25,null,null,-0.012184028
HDAC2,HDAC2,null,null,-0.012190688
STIM1,STIM1,null,null,-0.012195411
RRP1B,RRP1B,null,null,-0.012212934
CEP131,CEP131,null,null,-0.012220388
H2AFV,H2AFV,null,null,-0.01224144
CLK2,CLK2,null,null,-0.012287661
GATM,GATM,null,null,-0.012308473
SYNE2,SYNE2,null,null,-0.012361928
TATDN3,TATDN3,null,null,-0.01236333
RPS27L,RPS27L,null,null,-0.012379098
STARD3,STARD3,null,null,-0.012409074
EIF5B,EIF5B,null,null,-0.012413721
POGK,POGK,null,null,-0.012418115
SREK1,SREK1,null,null,-0.012418854
DCTN5,DCTN5,null,null,-0.012432446
MTHFD2,MTHFD2,null,null,-0.012438196
EZH1,EZH1,null,null,-0.012445001
MLLT1,MLLT1,null,null,-0.012466339
KDM3B,KDM3B,null,null,-0.012500189
CCAR1,CCAR1,null,null,-0.012510199
TFDP1,TFDP1,null,null,-0.012512938
MRPL46,MRPL46,null,null,-0.012514905
SORL1,SORL1,null,null,-0.012520679
HIBCH,HIBCH,null,null,-0.012560003
AGO3,AGO3,null,null,-0.012561536
NDUFA9,NDUFA9,null,null,-0.0125686
OSTF1,OSTF1,null,null,-0.012573108
METTL26,METTL26,null,null,-0.01257996
NUP188,NUP188,null,null,-0.012582515
TMEM63B,TMEM63B,null,null,-0.012618798
EID1,EID1,null,null,-0.012649667
GDI2,GDI2,null,null,-0.012654834
GTPBP4,GTPBP4,null,null,-0.012673532
DHRS4,DHRS4,null,null,-0.012675796
ALDH9A1,ALDH9A1,null,null,-0.012687744
COMMD7,COMMD7,null,null,-0.012695917
TANGO6,TANGO6,null,null,-0.012715685
DOP1A,DOP1A,null,null,-0.012723859
SCRIB,SCRIB,null,null,-0.01273946
ADRM1,ADRM1,null,null,-0.012740517
TUT7,TUT7,null,null,-0.012744922
ZNF335,ZNF335,null,null,-0.012780101
TMEM214,TMEM214,null,null,-0.012791103
ISCA2,ISCA2,null,null,-0.012822774
CEP152,CEP152,null,null,-0.012824408
FUBP1,FUBP1,null,null,-0.012834634
SMIM19,SMIM19,null,null,-0.012838958
AGAP2,AGAP2,null,null,-0.01286071
TELO2,TELO2,null,null,-0.012879576
ELOC,ELOC,null,null,-0.01290305
TEDC1,TEDC1,null,null,-0.01291042
KIAA0391,KIAA0391,null,null,-0.012927177
ATG101,ATG101,null,null,-0.012928801
ACO2,ACO2,null,null,-0.012943863
RBL1,RBL1,null,null,-0.012958045
RRP1,RRP1,null,null,-0.01296396
TESPA1,TESPA1,null,null,-0.01297341
DIP2B,DIP2B,null,null,-0.012992154
PSMD13,PSMD13,null,null,-0.013006057
TRAP1,TRAP1,null,null,-0.01301987
SRP54,SRP54,null,null,-0.013030198
SIPA1,SIPA1,null,null,-0.013033795
MAP3K7,MAP3K7,null,null,-0.013038063
PMPCA,PMPCA,null,null,-0.013043677
YEATS4,YEATS4,null,null,-0.013050024
USP21,USP21,null,null,-0.013057849
NELFB,NELFB,null,null,-0.013062469
CTDSP1,CTDSP1,null,null,-0.013125642
DDX56,DDX56,null,null,-0.013126173
TIMMDC1,TIMMDC1,null,null,-0.013145356
CKAP2,CKAP2,null,null,-0.013175341
F11R,F11R,null,null,-0.013180814
POC5,POC5,null,null,-0.013183102
GALK1,GALK1,null,null,-0.013200034
SSBP4,SSBP4,null,null,-0.013213617
TMEM33,TMEM33,null,null,-0.013224415
CEP41,CEP41,null,null,-0.013291084
ACAD9,ACAD9,null,null,-0.013315354
SMARCA4,SMARCA4,null,null,-0.013320881
KTI12,KTI12,null,null,-0.013322586
DTL,DTL,null,null,-0.013325487
ICAM1,ICAM1,null,null,-0.013332509
