Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-1640170,"Cell Cycle",35,682,0.0478663672094329,0.0010370587442297685,0.018667057396135833,125,410,0.033311667208319795,9606,Homo sapiens,"CDT1;CDKN1A;CDKN1B;CDKN2C;RPN2;HIST1H2BJ;CENPX;CDKN2A;PRKCB;SRC;HIST1H2BK;TUBG1;TYMS;HAUS1;MZT2B;POLD4;CCNE2;CCNE1;DMC1;STT3A;SFN;HIST1H4I;HIST1H3H;HIST1H2AC","","R-HSA-69891;R-HSA-75010;R-HSA-8852354;R-HSA-69127;R-HSA-75016;R-HSA-8852362;R-HSA-2294574;R-HSA-187916;R-HSA-264458;R-HSA-8961946;R-HSA-912408;R-HSA-69140;R-HSA-75028;R-HSA-2294580;R-HSA-69142;R-HSA-69144;R-HSA-8853405;R-HSA-174105;R-HSA-187934;R-HSA-2294590;R-HSA-188191;R-HSA-69152;R-HSA-380455;R-HSA-2172678;R-HSA-9018017;R-HSA-8961952;R-HSA-8853419;R-HSA-75825;R-HSA-2301205;R-HSA-68919;R-HSA-176702;R-HSA-176700;R-HSA-6803801;R-HSA-2245218;R-HSA-182594;R-HSA-5683735;R-HSA-606287;R-HSA-69191;R-HSA-912458;R-HSA-69195;R-HSA-68940;R-HSA-69199;R-HSA-912450;R-HSA-68944;R-HSA-68948;R-HSA-606289;R-HSA-380508;R-HSA-8942803;R-HSA-912470;R-HSA-912467;R-HSA-174438;R-HSA-1363314;R-HSA-69227;R-HSA-2294600;R-HSA-174441;R-HSA-174446;R-HSA-174444;R-HSA-174445;R-HSA-187506;R-HSA-174451;R-HSA-174448;R-HSA-1363303;R-HSA-380272;R-HSA-174202;R-HSA-174203;R-HSA-912503;R-HSA-174456;R-HSA-1363311;R-HSA-1226094;R-HSA-8942836;R-HSA-1226095;R-HSA-912496;R-HSA-1363306;R-HSA-380283;R-HSA-606326;R-HSA-187520;R-HSA-380294;R-HSA-606349;R-HSA-8942607;R-HSA-8962050;R-HSA-380303;R-HSA-69005;R-HSA-380311;R-HSA-8848414;R-HSA-69016;R-HSA-380316;R-HSA-8854044;R-HSA-187552;R-HSA-6803403;R-HSA-174255;R-HSA-8854071;R-HSA-69299;R-HSA-8848436;R-HSA-6803411;R-HSA-187574;R-HSA-187575;R-HSA-187828;R-HSA-8961840;R-HSA-69562;R-HSA-188350;R-HSA-8961846;R-HSA-2288097;R-HSA-5229194;R-HSA-5223304;R-HSA-181450;R-HSA-8941895;R-HSA-157906;R-HSA-3000319;R-HSA-8941915;R-HSA-69074;R-HSA-198613;R-HSA-2574845;R-HSA-3000310;R-HSA-6803388;R-HSA-2574840;R-HSA-188386;R-HSA-69600;R-HSA-188390;R-HSA-69604;R-HSA-6804879;R-HSA-174058;R-HSA-6799246;R-HSA-176116;R-HSA-69116;R-HSA-1214188"
R-HSA-381183,"ATF6 (ATF6-alpha) activates chaperone genes",4,15,0.0010527793374508702,0.0010704928627169874,0.019268871528905773,2,5,4.062398440038999E-4,9606,Homo sapiens,"XBP1;HSP90B1","","R-HSA-1791163;R-HSA-1791121"
R-HSA-69563,"p53-Dependent G1 DNA Damage Response",8,70,0.004912970241437394,0.001209541316741225,0.020562202384600825,8,22,0.0017874553136171597,9606,Homo sapiens,"CDKN1A;CDKN1B;CCNE2;RPN2;CCNE1;CDKN2A","","R-HSA-6803411;R-HSA-6804879;R-HSA-69562;R-HSA-6803388;R-HSA-187934;R-HSA-6803403;R-HSA-264458;R-HSA-6803801"
R-HSA-69580,"p53-Dependent G1/S DNA damage checkpoint",8,70,0.004912970241437394,0.001209541316741225,0.020562202384600825,8,22,0.0017874553136171597,9606,Homo sapiens,"CDKN1A;CDKN1B;CCNE2;RPN2;CCNE1;CDKN2A","","R-HSA-6803411;R-HSA-6804879;R-HSA-69562;R-HSA-6803388;R-HSA-187934;R-HSA-6803403;R-HSA-264458;R-HSA-6803801"
R-HSA-73886,"Chromosome Maintenance",10,105,0.007369455362156092,0.0012256693835817067,0.020836379520889015,15,27,0.0021936951576210593,9606,Homo sapiens,"POLD4;CENPX;HIST1H2BJ;HIST1H2BK;HIST1H4I;HIST1H2AC","","R-HSA-174438;R-HSA-606349;R-HSA-606287;R-HSA-181450;R-HSA-174441;R-HSA-174446;R-HSA-174444;R-HSA-174445;R-HSA-174451;R-HSA-174448;R-HSA-606289;R-HSA-174456;R-HSA-176702;R-HSA-176700;R-HSA-606326"
R-HSA-8939236,"RUNX1 regulates transcription of genes involved in differentiation of HSCs",10,106,0.0074396406513194836,0.0013138051129111261,0.022334686919489144,4,15,0.0012187195320116997,9606,Homo sapiens,"RPN2;HIST1H2BJ;HIST1H2BK;HIST1H3H;HIST1H4I;HIST1H2AC","","R-HSA-8865491;R-HSA-8865505;R-HSA-8957265;R-HSA-8865498"
R-HSA-1912408,"Pre-NOTCH Transcription and Translation",9,89,0.00624649073554183,0.0014173701340275402,0.022677922144440643,3,28,0.0022749431264218393,9606,Homo sapiens,"HIST1H2BJ;HIST1H2BK;HIST1H3H;HIST1H4I;HIST1H2AC","","R-HSA-9604834;R-HSA-9604831;R-HSA-9604829"
R-HSA-2559585,"Oncogene Induced Senescence",6,42,0.0029477821448624366,0.0016337780341151298,0.026140448545842077,13,19,0.0015437114072148197,9606,Homo sapiens,"CDKN2C;CDKN2A","","R-HSA-182594;R-HSA-6804998;R-HSA-6804996;R-HSA-8979082;R-HSA-3209109;R-HSA-3209111;R-HSA-3200023;R-HSA-6804879;R-HSA-3209114;R-HSA-3209151;R-HSA-3209096;R-HSA-3209098;R-HSA-9645672"
R-HSA-381033,"ATF6 (ATF6-alpha) activates chaperones",4,17,0.001193149915777653,0.001687429480939695,0.02699887169503512,2,10,8.124796880077998E-4,9606,Homo sapiens,"XBP1;HSP90B1","","R-HSA-1791163;R-HSA-1791121"
R-HSA-69205,"G1/S-Specific Transcription",6,43,0.003017967434025828,0.0018366568547020234,0.029386509675232375,5,28,0.0022749431264218393,9606,Homo sapiens,"CDT1;CCNE1;TYMS","","R-HSA-8961946;R-HSA-8961952;R-HSA-8961840;R-HSA-8962050;R-HSA-8961846"
R-HSA-453279,"Mitotic G1-G1/S phases",13,173,0.012142055025266704,0.002047971188280373,0.030719567824205596,39,98,0.007962300942476437,9606,Homo sapiens,"CDT1;CDKN1A;CDKN2C;CDKN1B;RPN2;CCNE2;CDKN2A;CCNE1;SRC;TYMS","","R-HSA-182594;R-HSA-187520;R-HSA-69191;R-HSA-8942607;R-HSA-69195;R-HSA-8962050;R-HSA-68940;R-HSA-69199;R-HSA-8941895;R-HSA-157906;R-HSA-8961946;R-HSA-8941915;R-HSA-198613;R-HSA-8848414;R-HSA-8942803;R-HSA-188386;R-HSA-187552;R-HSA-188390;R-HSA-1363314;R-HSA-9018017;R-HSA-8961952;R-HSA-69227;R-HSA-187506;R-HSA-69299;R-HSA-8848436;R-HSA-1363303;R-HSA-187574;R-HSA-187575;R-HSA-187828;R-HSA-68919;R-HSA-8961840;R-HSA-69562;R-HSA-1363311;R-HSA-1226094;R-HSA-8942836;R-HSA-188350;R-HSA-1226095;R-HSA-1363306;R-HSA-8961846"
R-HSA-391160,"Signal regulatory protein family interactions",4,18,0.0012633352049410444,0.0020731967548747177,0.031097951323120765,10,10,8.124796880077998E-4,9606,Homo sapiens,"SRC;SIRPA","","R-HSA-391157;R-HSA-391156;R-HSA-210274;R-HSA-391158;R-HSA-391153;R-HSA-391152;R-HSA-391168;R-HSA-391155;R-HSA-391151;R-HSA-391150"
R-HSA-5619507,"Activation of HOX genes during differentiation",10,116,0.008141493542953397,0.002512690524354544,0.03769035786531816,31,43,0.0034936626584335393,9606,Homo sapiens,"HIST1H2BJ;HIST1H2BK;HIST1H3H;HIST1H4I;POLR2I;HIST1H2AC","","R-HSA-5617877;R-HSA-5617492;R-HSA-5617431;R-HSA-5621010;R-HSA-5617874;R-HSA-6810159;R-HSA-6810158;R-HSA-5617887;R-HSA-5617862;R-HSA-6810161;R-HSA-5617859;R-HSA-5617484;R-HSA-5617676;R-HSA-5693644;R-HSA-5617486;R-HSA-5617672;R-HSA-5617483;R-HSA-5617867;R-HSA-5621002;R-HSA-5617866;R-HSA-5617462;R-HSA-5617650;R-HSA-5617661;R-HSA-5617471;R-HSA-5617445;R-HSA-5617452;R-HSA-5617454;R-HSA-6810139;R-HSA-5617641;R-HSA-5617896;R-HSA-5617642"
R-HSA-5617472,"Activation of anterior HOX genes in hindbrain development during early embryogenesis",10,116,0.008141493542953397,0.002512690524354544,0.03769035786531816,31,43,0.0034936626584335393,9606,Homo sapiens,"HIST1H2BJ;HIST1H2BK;HIST1H3H;HIST1H4I;POLR2I;HIST1H2AC","","R-HSA-5617877;R-HSA-5617492;R-HSA-5617431;R-HSA-5621010;R-HSA-5617874;R-HSA-6810159;R-HSA-6810158;R-HSA-5617887;R-HSA-5617862;R-HSA-6810161;R-HSA-5617859;R-HSA-5617484;R-HSA-5617676;R-HSA-5693644;R-HSA-5617486;R-HSA-5617672;R-HSA-5617483;R-HSA-5617867;R-HSA-5621002;R-HSA-5617866;R-HSA-5617462;R-HSA-5617650;R-HSA-5617661;R-HSA-5617471;R-HSA-5617445;R-HSA-5617452;R-HSA-5617454;R-HSA-6810139;R-HSA-5617641;R-HSA-5617896;R-HSA-5617642"
R-HSA-211000,"Gene Silencing by RNA",10,117,0.008211678832116789,0.0026695833520810064,0.040043750281215096,3,36,0.0029249268768280793,9606,Homo sapiens,"HIST1H2BJ;HIST1H2BK;HIST1H3H;HIST1H4I;POLR2I;HIST1H2AC","","R-HSA-5578742;R-HSA-5601926;R-HSA-203901"
R-HSA-69473,"G2/M DNA damage checkpoint",8,81,0.0056850084222346995,0.0029580416536424403,0.041412583150994164,6,12,9.749756256093598E-4,9606,Homo sapiens,"HIST1H2BJ;HIST1H2BK;STT3A;SFN;HIST1H4I","","R-HSA-5683735;R-HSA-69891;R-HSA-75028;R-HSA-176116;R-HSA-75016;R-HSA-6799246"
R-HSA-69278,"Cell Cycle, Mitotic",28,570,0.04000561482313307,0.0057684541428769665,0.08075835800027753,87,322,0.026161845953851154,9606,Homo sapiens,"CDT1;CDKN1A;CDKN2C;CDKN1B;RPN2;HIST1H2BJ;CDKN2A;PRKCB;SRC;HIST1H2BK;TUBG1;TYMS;HAUS1;MZT2B;POLD4;CCNE2;CCNE1;HIST1H3H;HIST1H4I;HIST1H2AC","","R-HSA-187520;R-HSA-380294;R-HSA-8852354;R-HSA-69127;R-HSA-8942607;R-HSA-8962050;R-HSA-380303;R-HSA-69005;R-HSA-8852362;R-HSA-2294574;R-HSA-187916;R-HSA-380311;R-HSA-8961946;R-HSA-69140;R-HSA-2294580;R-HSA-69142;R-HSA-8848414;R-HSA-69144;R-HSA-69016;R-HSA-380316;R-HSA-8853405;R-HSA-8854044;R-HSA-174105;R-HSA-187934;R-HSA-2294590;R-HSA-188191;R-HSA-69152;R-HSA-187552;R-HSA-380455;R-HSA-2172678;R-HSA-9018017;R-HSA-8961952;R-HSA-8853419;R-HSA-174255;R-HSA-8854071;R-HSA-75825;R-HSA-69299;R-HSA-8848436;R-HSA-187574;R-HSA-187575;R-HSA-187828;R-HSA-2301205;R-HSA-68919;R-HSA-8961840;R-HSA-69562;R-HSA-188350;R-HSA-8961846;R-HSA-2245218;R-HSA-182594;R-HSA-2288097;R-HSA-5229194;R-HSA-69191;R-HSA-5223304;R-HSA-69195;R-HSA-68940;R-HSA-69199;R-HSA-8941895;R-HSA-157906;R-HSA-68944;R-HSA-3000319;R-HSA-8941915;R-HSA-69074;R-HSA-68948;R-HSA-198613;R-HSA-380508;R-HSA-2574845;R-HSA-8942803;R-HSA-3000310;R-HSA-2574840;R-HSA-188386;R-HSA-188390;R-HSA-1363314;R-HSA-174058;R-HSA-69227;R-HSA-2294600;R-HSA-187506;R-HSA-1363303;R-HSA-380272;R-HSA-174202;R-HSA-174203;R-HSA-1363311;R-HSA-1226094;R-HSA-8942836;R-HSA-1226095;R-HSA-69116;R-HSA-1363306;R-HSA-380283"
R-HSA-9630747,"Diseases of Cellular Senescence",2,4,2.8074115665356543E-4,0.006298437113599231,0.08817811959038924,3,3,2.4374390640233994E-4,9606,Homo sapiens,"CDKN2A","","R-HSA-9646295;R-HSA-9630795;R-HSA-9630792"
R-HSA-1912422,"Pre-NOTCH Expression and Processing",9,113,0.007930937675463223,0.006664240280388367,0.09223315980944669,3,38,0.0030874228144296394,9606,Homo sapiens,"HIST1H2BJ;HIST1H2BK;HIST1H3H;HIST1H4I;HIST1H2AC","","R-HSA-9604834;R-HSA-9604831;R-HSA-9604829"
R-HSA-1236973,"Cross-presentation of particulate exogenous antigens (phagosomes)",3,13,9.124087591240876E-4,0.006838428263792773,0.09223315980944669,3,3,2.4374390640233994E-4,9606,Homo sapiens,"CYBB;CYBA;ITGAV","","R-HSA-1236967;R-HSA-1236958;R-HSA-1236956"
R-HSA-68875,"Mitotic Prophase",10,135,0.009475014037057833,0.007094858446880514,0.09223315980944669,10,34,0.0027624309392265192,9606,Homo sapiens,"HIST1H2BJ;PRKCB;HIST1H2BK;HIST1H3H;HIST1H4I;HIST1H2AC","","R-HSA-2245218;R-HSA-2288097;R-HSA-5229194;R-HSA-2301205;R-HSA-2294580;R-HSA-2172678;R-HSA-5223304;R-HSA-2294600;R-HSA-2294574;R-HSA-2294590"
R-HSA-5693571,"Nonhomologous End-Joining (NHEJ)",6,57,0.004000561482313307,0.007118753578675419,0.09254379652278044,4,13,0.0010562235944101398,9606,Homo sapiens,"HIST1H2BJ;HIST1H2BK;HIST1H4I","","R-HSA-5686900;R-HSA-5686704;R-HSA-5693599;R-HSA-5686685"
R-HSA-212165,"Epigenetic regulation of gene expression",10,139,0.009755755193711397,0.008592708114549596,0.11170520548914475,22,34,0.0027624309392265192,9606,Homo sapiens,"HDAC2;HIST1H2BJ;HIST1H2BK;HIST1H3H;HIST1H4I;HIST1H2AC","","R-HSA-5334097;R-HSA-427527;R-HSA-5334160;R-HSA-5334099;R-HSA-212263;R-HSA-5334164;R-HSA-5250938;R-HSA-427404;R-HSA-5227490;R-HSA-433672;R-HSA-212269;R-HSA-427528;R-HSA-427336;R-HSA-427337;R-HSA-427383;R-HSA-5334179;R-HSA-5334151;R-HSA-427409;R-HSA-5334152;R-HSA-427514;R-HSA-212222;R-HSA-212252"
R-HSA-8878159,"Transcriptional regulation by RUNX3",9,118,0.00828186412128018,0.008687619353401677,0.11199936286695333,14,47,0.003818654533636659,9606,Homo sapiens,"CDKN1A;RPN2;CDKN2A;SRC;HES1","","R-HSA-8878243;R-HSA-8878178;R-HSA-8937807;R-HSA-8937792;R-HSA-8878186;R-HSA-8952101;R-HSA-8952408;R-HSA-1980047;R-HSA-8878130;R-HSA-8952382;R-HSA-4396347;R-HSA-8952081;R-HSA-8878237;R-HSA-8937814"
R-HSA-69620,"Cell Cycle Checkpoints",16,279,0.019581695676586186,0.00895673654558593,0.11199936286695333,18,56,0.004549886252843679,9606,Homo sapiens,"CDKN1A;CDKN1B;CCNE2;RPN2;HIST1H2BJ;CCNE1;CDKN2A;HIST1H2BK;STT3A;SFN;HIST1H4I","","R-HSA-5683735;R-HSA-69600;R-HSA-69891;R-HSA-75010;R-HSA-8852354;R-HSA-69604;R-HSA-6804879;R-HSA-75016;R-HSA-6799246;R-HSA-6803403;R-HSA-264458;R-HSA-6803411;R-HSA-75028;R-HSA-176116;R-HSA-69562;R-HSA-6803388;R-HSA-187934;R-HSA-6803801"
R-HSA-8939211,"ESR-mediated signaling",15,256,0.017967434025828188,0.009333280238912778,0.11199936286695333,36,110,0.008937276568085798,9606,Homo sapiens,"GNGT2;CDKN1B;GNG5;HIST1H2BJ;SRC;HIST1H2BK;HIST1H3H;HIST1H4I;POLR2I;HIST1H2AC;ESR2","","R-HSA-9011981;R-HSA-9038029;R-HSA-9021068;R-HSA-9011983;R-HSA-9633044;R-HSA-8939201;R-HSA-9011971;R-HSA-8939203;R-HSA-8939204;R-HSA-9011975;R-HSA-9632412;R-HSA-9009371;R-HSA-9012315;R-HSA-9021660;R-HSA-9021596;R-HSA-9012319;R-HSA-9011985;R-HSA-9011984;R-HSA-9021072;R-HSA-9021079;R-HSA-9027670;R-HSA-9009065;R-HSA-9021609;R-HSA-9011949;R-HSA-9632182;R-HSA-9011950;R-HSA-9021601;R-HSA-9012000;R-HSA-9021600;R-HSA-9009378;R-HSA-9011941;R-HSA-9632868;R-HSA-9011966;R-HSA-9011952;R-HSA-9632873;R-HSA-9021170"
R-HSA-418592,"ADP signalling through P2Y purinoceptor 1",4,29,0.0020353733857383493,0.010892886153516468,0.13071463384219761,5,7,5.687357816054598E-4,9606,Homo sapiens,"GNGT2;GNG5;SRC;GNA11","","R-HSA-418662;R-HSA-418581;R-HSA-418579;R-HSA-418576;R-HSA-428941"
R-HSA-8878171,"Transcriptional regulation by RUNX1",15,261,0.018318360471645142,0.010969146697331511,0.13162976036797813,31,132,0.010724731881702957,9606,Homo sapiens,"RPN2;HIST1H2BJ;SRC;PRKCB;TNFRSF18;HIST1H2BK;HIST1H3H;HIST1H4I;HIST1H2AC","","R-HSA-8936584;R-HSA-8937097;R-HSA-8937037;R-HSA-8937728;R-HSA-8937113;R-HSA-8937050;R-HSA-8865491;R-HSA-8936989;R-HSA-8937118;R-HSA-8957265;R-HSA-8937682;R-HSA-8936979;R-HSA-8865498;R-HSA-8936599;R-HSA-8936616;R-HSA-8936621;R-HSA-8865505;R-HSA-8939054;R-HSA-8936608;R-HSA-8936481;R-HSA-8877485;R-HSA-8936995;R-HSA-8937016;R-HSA-8877493;R-HSA-8939066;R-HSA-8935740;R-HSA-8877490;R-HSA-8937022;R-HSA-8935730;R-HSA-8935731;R-HSA-8936628"
R-HSA-111448,"Activation of NOXA and translocation to mitochondria",2,6,4.211117349803481E-4,0.013639270393632108,0.1536797045862638,5,5,4.062398440038999E-4,9606,Homo sapiens,"PMAIP1","","R-HSA-4331331;R-HSA-140214;R-HSA-140216;R-HSA-140217;R-HSA-4331327"
R-HSA-69200,"Phosphorylation of proteins involved in G1/S transition by active Cyclin E:Cdk2 complexes",2,6,4.211117349803481E-4,0.013639270393632108,0.1536797045862638,1,1,8.124796880077999E-5,9606,Homo sapiens,"CCNE2;CCNE1","","R-HSA-188390"
R-HSA-8866911,"TFAP2 (AP-2) family regulates transcription of cell cycle factors",2,6,4.211117349803481E-4,0.013639270393632108,0.1536797045862638,3,4,3.2499187520311994E-4,9606,Homo sapiens,"CDKN1A","","R-HSA-8865280;R-HSA-8865244;R-HSA-8865256"
R-HSA-5693565,"Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks",6,66,0.004632229084783829,0.013841954042300708,0.1536797045862638,29,35,0.0028436789080272993,9606,Homo sapiens,"HIST1H2BJ;HIST1H2BK;HIST1H4I","","R-HSA-5683735;R-HSA-5682967;R-HSA-69891;R-HSA-5682965;R-HSA-5683986;R-HSA-5682588;R-HSA-5682586;R-HSA-5683930;R-HSA-5683801;R-HSA-5682629;R-HSA-5683077;R-HSA-5693583;R-HSA-5683405;R-HSA-5682992;R-HSA-5693566;R-HSA-5683967;R-HSA-5683964;R-HSA-5683384;R-HSA-5683385;R-HSA-5682598;R-HSA-5682983;R-HSA-5693602;R-HSA-5693536;R-HSA-5683425;R-HSA-5682607;R-HSA-5682863;R-HSA-5693551;R-HSA-5693549;R-HSA-5682858"
R-HSA-69206,"G1/S Transition",10,150,0.010527793374508702,0.01397088223511489,0.1536797045862638,25,61,0.0049561260968475785,9606,Homo sapiens,"CDT1;CDKN1A;CDKN1B;CCNE2;RPN2;CCNE1;TYMS","","R-HSA-187520;R-HSA-69191;R-HSA-69195;R-HSA-8962050;R-HSA-68940;R-HSA-69199;R-HSA-157906;R-HSA-8961946;R-HSA-198613;R-HSA-8848414;R-HSA-188386;R-HSA-187552;R-HSA-188390;R-HSA-8961952;R-HSA-187506;R-HSA-69299;R-HSA-8848436;R-HSA-187574;R-HSA-187575;R-HSA-187828;R-HSA-68919;R-HSA-8961840;R-HSA-69562;R-HSA-188350;R-HSA-8961846"
R-HSA-69236,"G1 Phase",5,48,0.003368893879842785,0.014137826121145891,0.1555160873326048,10,14,0.0011374715632109197,9606,Homo sapiens,"CDKN1A;CDKN2C;CDKN1B;CDKN2A;SRC","","R-HSA-182594;R-HSA-8941915;R-HSA-8942607;R-HSA-9018017;R-HSA-69227;R-HSA-8942803;R-HSA-1226094;R-HSA-8942836;R-HSA-1226095;R-HSA-8941895"
R-HSA-69231,"Cyclin D associated events in G1",5,48,0.003368893879842785,0.014137826121145891,0.1555160873326048,10,14,0.0011374715632109197,9606,Homo sapiens,"CDKN1A;CDKN2C;CDKN1B;CDKN2A;SRC","","R-HSA-182594;R-HSA-8941915;R-HSA-8942607;R-HSA-9018017;R-HSA-69227;R-HSA-8942803;R-HSA-1226094;R-HSA-8942836;R-HSA-1226095;R-HSA-8941895"
R-HSA-383280,"Nuclear Receptor transcription pathway",7,86,0.006035934868051656,0.014197232813939253,0.1561695609533318,2,2,1.6249593760155997E-4,9606,Homo sapiens,"NR6A1;ESRRG;ESR2","","R-HSA-382096;R-HSA-376419"
R-HSA-156590,"Glutathione conjugation",6,67,0.004702414373947221,0.014793085228891334,0.16272393751780467,4,14,0.0011374715632109197,9606,Homo sapiens,"GSTP1;GSS;MGST3;ESD;MGST1;MGST2","","R-HSA-176054;R-HSA-174394;R-HSA-176059;R-HSA-5693724"
R-HSA-9018519,"Estrogen-dependent gene expression",10,154,0.010808534531162269,0.016447978153395604,0.17718555943437408,17,66,0.005362365940851478,9606,Homo sapiens,"HIST1H2BJ;HIST1H2BK;HIST1H3H;HIST1H4I;POLR2I;HIST1H2AC","","R-HSA-9009065;R-HSA-9011981;R-HSA-9011949;R-HSA-9011983;R-HSA-9011950;R-HSA-9012000;R-HSA-9011971;R-HSA-9009378;R-HSA-9011941;R-HSA-9011975;R-HSA-9009371;R-HSA-9012315;R-HSA-9012319;R-HSA-9011966;R-HSA-9011985;R-HSA-9011952;R-HSA-9011984"
R-HSA-3214847,"HATs acetylate histones",8,110,0.007720381807973049,0.016745173729935225,0.17718555943437408,13,15,0.0012187195320116997,9606,Homo sapiens,"HIST1H2BJ;HIST1H2BK;HIST1H3H;HIST1H4I;HIST1H2AC","","R-HSA-3318486;R-HSA-3321975;R-HSA-3301237;R-HSA-3662335;R-HSA-3697008;R-HSA-3321883;R-HSA-5144542;R-HSA-3301345;R-HSA-3697920;R-HSA-3662318;R-HSA-3318415;R-HSA-3321805;R-HSA-3318413"
R-HSA-9614085,"FOXO-mediated transcription",8,110,0.007720381807973049,0.016745173729935225,0.17718555943437408,10,85,0.006906077348066298,9606,Homo sapiens,"CDKN1A;HDAC2;CDKN1B;FOXG1;SFN","","R-HSA-9614562;R-HSA-9617840;R-HSA-6803411;R-HSA-9618004;R-HSA-9625124;R-HSA-9618021;R-HSA-9617848;R-HSA-6803403;R-HSA-9617838;R-HSA-9625101"
R-HSA-5693607,"Processing of DNA double-strand break ends",7,90,0.006316676024705222,0.01771855594343741,0.17718555943437408,3,17,0.0013812154696132596,9606,Homo sapiens,"HIST1H2BJ;HIST1H2BK;STT3A;HIST1H4I","","R-HSA-5684071;R-HSA-5684887;R-HSA-5684052"
R-HSA-456926,"Thrombin signalling through proteinase activated receptors (PARs)",4,35,0.002456485120718697,0.020204686880108458,0.20204686880108458,11,14,0.0011374715632109197,9606,Homo sapiens,"GNGT2;GNG5;SRC;GNA11","","R-HSA-396996;R-HSA-418163;R-HSA-397891;R-HSA-418176;R-HSA-418158;R-HSA-114552;R-HSA-396941;R-HSA-418170;R-HSA-397835;R-HSA-418200;R-HSA-114558"
R-HSA-354194,"GRB2:SOS provides linkage to MAPK signaling for Integrins ",3,20,0.001403705783267827,0.021464100809367337,0.21464100809367337,2,2,1.6249593760155997E-4,9606,Homo sapiens,"RAP1A;SRC","","R-HSA-354165;R-HSA-354087"
R-HSA-5693606,"DNA Double Strand Break Response",6,74,0.0051937113980909605,0.022747286980486114,0.22747286980486114,29,44,0.0035749106272343193,9606,Homo sapiens,"HIST1H2BJ;HIST1H2BK;HIST1H4I","","R-HSA-5683735;R-HSA-5682967;R-HSA-69891;R-HSA-5682965;R-HSA-5683986;R-HSA-5682588;R-HSA-5682586;R-HSA-5683930;R-HSA-5683801;R-HSA-5682629;R-HSA-5683077;R-HSA-5693583;R-HSA-5683405;R-HSA-5682992;R-HSA-5693566;R-HSA-5683967;R-HSA-5683964;R-HSA-5683384;R-HSA-5683385;R-HSA-5682598;R-HSA-5682983;R-HSA-5693602;R-HSA-5693536;R-HSA-5683425;R-HSA-5682607;R-HSA-5682863;R-HSA-5693551;R-HSA-5693549;R-HSA-5682858"
R-HSA-381038,"XBP1(S) activates chaperone genes",7,95,0.006667602470522178,0.022932389287214527,0.22932389287214527,47,47,0.003818654533636659,9606,Homo sapiens,"MYDGF;EXTL2;XBP1;PDIA6","","R-HSA-1791131;R-HSA-1791130;R-HSA-1791066;R-HSA-1791064;R-HSA-1791128;R-HSA-8953356;R-HSA-1791071;R-HSA-1791134;R-HSA-1791069;R-HSA-1791133;R-HSA-1791123;R-HSA-1791058;R-HSA-1791122;R-HSA-1791186;R-HSA-1791057;R-HSA-1791184;R-HSA-1791124;R-HSA-1791060;R-HSA-1791114;R-HSA-1791177;R-HSA-1791112;R-HSA-1791054;R-HSA-1791116;R-HSA-1791169;R-HSA-1791108;R-HSA-1791172;R-HSA-1791096;R-HSA-1791167;R-HSA-1791102;R-HSA-1791164;R-HSA-1791155;R-HSA-1791154;R-HSA-1791088;R-HSA-1791158;R-HSA-1791157;R-HSA-1791092;R-HSA-1791156;R-HSA-8953336;R-HSA-1791083;R-HSA-1791144;R-HSA-1791084;R-HSA-1791075;R-HSA-1791139;R-HSA-1791138;R-HSA-1791137;R-HSA-1791143;R-HSA-1791076"
R-HSA-8849470,"PTK6 Regulates Cell Cycle",2,8,5.614823133071309E-4,0.0233413580687436,0.233413580687436,2,2,1.6249593760155997E-4,9606,Homo sapiens,"CDKN1B;CCNE1","","R-HSA-8848436;R-HSA-8848414"
R-HSA-8941855,"RUNX3 regulates CDKN1A transcription",2,8,5.614823133071309E-4,0.0233413580687436,0.233413580687436,3,6,4.874878128046799E-4,9606,Homo sapiens,"CDKN1A","","R-HSA-8878130;R-HSA-8878178;R-HSA-8878186"
R-HSA-5694530,"Cargo concentration in the ER",4,37,0.0025968556990454803,0.024133315350296725,0.24133315350296725,3,12,9.749756256093598E-4,9606,Homo sapiens,"TMED10;LMAN2;CTSZ;CD59","","R-HSA-5694428;R-HSA-5694522;R-HSA-5694410"
R-HSA-372708,"p130Cas linkage to MAPK signaling for integrins",3,22,0.0015440763615946099,0.027389943540257367,0.2465094918623163,3,3,2.4374390640233994E-4,9606,Homo sapiens,"RAP1A;SRC","","R-HSA-372693;R-HSA-372705;R-HSA-372697"
R-HSA-9006921,"Integrin signaling",4,39,0.002737226277372263,0.028493315197098412,0.2564398367738857,23,24,0.0019499512512187196,9606,Homo sapiens,"RAP1A;SRC","","R-HSA-354149;R-HSA-443910;R-HSA-429415;R-HSA-354087;R-HSA-372705;R-HSA-432096;R-HSA-429441;R-HSA-443905;R-HSA-354124;R-HSA-377644;R-HSA-354060;R-HSA-377641;R-HSA-377640;R-HSA-377643;R-HSA-939265;R-HSA-354165;R-HSA-372693;R-HSA-354097;R-HSA-354066;R-HSA-354077;R-HSA-354173;R-HSA-354073;R-HSA-372697"
