ID,Description,GeneRatio,n,N,BgRatio,b,B,pvalue,p.adjust,qvalue,geneID,Count,EnrichmentScore,group,sample
GO:0090079,"translation regulator activity, nucleic acid binding",16/562,16,562,85/8475,85,8475,1.2190486203712376e-4,0.0025515948709149694,0.002163755990422995,PABPC1/EIF3L/EIF3E/EIF3A/C1QBP/EIF4G2/PAIP2/EIF5A/EIF3H/EIF3M/LARP1/EIF4A2/EEF2/EIF1/SHMT2/EIF4B,16,2.838601632823948,GO MF,Mutu
GO:0015078,proton transmembrane transporter activity,13/562,13,562,71/8475,71,8475,6.851126499171792e-4,0.009241408411105061,0.00783672715343861,SLC25A3/ATP5F1B/COX6B1/COX4I1/ATP5F1A/ATP5MC3/COX6C/COX5A/COX7A2/COX7A2L/ATP6V1G1/ATP5F1C/ATP2A2,13,2.7611397924916044,GO MF,Mutu
GO:0019887,protein kinase regulator activity,22/562,22,562,122/8475,122,8475,1.4020071639940489e-5,3.8682652206563074e-4,3.2802942736511484e-4,WNK1/TPX2/HSP90AB1/STK4/PRKAR1A/CCND3/CCNI/CKS2/CDK4/CALM2/CCNA2/CALM3/YWHAG/CALM1/RACK1/DDX3X/PRKAR2B/TCL1A/RGCC/GMFG/ABI1/PKIG,22,2.7193570970188436,GO MF,Mutu
GO:0019207,kinase regulator activity,25/562,25,562,141/8475,141,8475,5.029663515123328e-6,1.4538122636570763e-4,1.232834816488876e-4,WNK1/GSTP1/TPX2/HSP90AB1/STK4/PRKAR1A/CCND3/CCNI/CKS2/CDK4/WARS1/CALM2/CCNA2/CALM3/YWHAG/CALM1/RACK1/DDX3X/PRKAR2B/TCL1A/RGCC/GMFG/ABI1/RHOH/PKIG,25,2.673771484818657,GO MF,Mutu
GO:0008022,protein C-terminus binding,23/562,23,562,133/8475,133,8475,1.8294878230418396e-5,4.828256993853898e-4,4.0943686291416916e-4,PABPC1/TOP2B/EZR/CORO1A/CSK/PPP1R9B/NCL/PRRC2C/ATF4/TOP2A/PCNA/YWHAQ/CTBP1/YWHAB/PPP1CC/USP7/XRCC6/PHB2/MAPRE1/TOPBP1/MAD2L1/MID1IP1/SREBF2,23,2.607831857223129,GO MF,Mutu
GO:0051015,actin filament binding,17/562,17,562,102/8475,102,8475,3.512770436439678e-4,0.005963312655088227,0.005056897404557606,EZR/CORO1A/COTL1/PPP1R9B/ACTR3/CAPZA1/LCP1/ACTR2/ARPC5/ARPC2/EEF2/CFL1/MARCKSL1/HCLS1/SYNE2/BLOC1S6/RCSD1,17,2.513345195729537,GO MF,Mutu
GO:0045296,cadherin binding,37/562,37,562,233/8475,233,8475,4.990414705888192e-7,3.0291817264741327e-5,2.5687503065045536e-5,PKM/ENO1/EZR/HSP90AB1/RANBP1/STK24/EIF3E/PFN1/YWHAE/RPL34/HSPA8/EIF4G2/DDX6/CAPZA1/PRDX1/TMPO/PAICS/RAN/SWAP70/LDHA/LARP1/HNRNPK/YWHAB/EEF2/SEPTIN2/ATXN2L/CKAP5/SEPTIN9/RPL14/RACK1/DDX3X/CNN2/MAPRE1/ABI1/ITGB1/RPL15/H1-10,37,2.394689413956898,GO MF,Mutu
GO:0043021,ribonucleoprotein complex binding,18/562,18,562,115/8475,115,8475,5.246318933782038e-4,0.007405850215827203,0.006280171257330273,CBX5/SNRPD3/RBM3/C1QBP/DDX5/SNRPB/EIF5A/MDM2/HNRNPU/LARP1/EEF2/EIF1/CKAP5/RACK1/DDX3X/EIF4B/CPSF6/RPN2,18,2.3603589664242612,GO MF,Mutu
GO:0050839,cell adhesion molecule binding,41/562,41,562,292/8475,292,8475,3.2790450379989543e-6,1.0475685989817712e-4,8.883396252529023e-5,PKM/ENO1/EZR/HSP90AB1/RANBP1/STK24/EIF3E/PFN1/YWHAE/RPL34/HSPA8/EIF4G2/DDX6/CAPZA1/PRDX1/TMPO/PAICS/RAN/SWAP70/LDHA/LCP1/LARP1/SYK/HNRNPK/YWHAB/EEF2/SEPTIN2/ATXN2L/CKAP5/SEPTIN9/RPL14/RACK1/DDX3X/CNN2/MAPRE1/CD81/ABI1/ITGB1/RPL15/H1-10/S1PR2,41,2.1174072539365283,GO MF,Mutu
GO:0019904,protein domain specific binding,60/562,60,562,439/8475,439,8475,4.180544857966258e-8,5.075181457571037e-6,4.3037609169378945e-6,U2AF2/RHOA/HSP90AA1/XPO1/EZR/HSP90AB1/UBE2I/KPNB1/DDX5/PRKAR1A/YWHAE/HSPA8/DDX6/GAPDH/SRSF9/SRSF7/HDAC1/KHDRBS1/CBX3/NCOA3/CNOT1/ATF4/LSM4/YWHAQ/MDM2/WARS1/CLTC/MCL1/ARF1/LBR/CALM2/CCNA2/SH3KBP1/CTBP1/CALM3/HMGB2/SYK/HNRNPK/YWHAB/RRM1/SRRM2/YWHAG/GRB2/RCC2/HCLS1/PPP1CC/TUBB/H4C3/TFDP1/CALM1/TOP1/RACK1/PRKDC/PRKAR2B/CCDC88C/RAPGEF1/TFDP2/WIPF1/ABI1/BCL2L1,60,2.061057563696204,GO MF,Mutu
GO:0003779,actin binding,27/562,27,562,204/8475,204,8475,4.195667101128804e-4,0.006366924825962961,0.005399161085399962,TMSB10/EZR/CORO1A/COTL1/PFN1/PPP1R9B/ACTR3/CAPZA1/DIAPH1/LCP1/ACTR2/HNRNPU/ARPC5/ARPC2/EEF2/CFL1/MARCKSL1/HCLS1/SYNE2/CNN2/BLOC1S6/WIPF1/CXCR4/GMFG/ITGB1/GCSAM/RCSD1,27,1.9958917730793384,GO MF,Mutu
GO:0019901,protein kinase binding,54/562,54,562,421/8475,421,8475,1.6158714786204406e-6,6.538893250150717e-5,5.5449905476869865e-05,WNK1/RHOA/TCF3/ACTB/TOP2B/HSP90AA1/PTPRC/GSTP1/TPX2/EZR/HSP90AB1/CSK/RPS19/EIF3A/C1QBP/PRKAR1A/CCND3/KHDRBS1/CKS2/ATF4/TOP2A/PCNA/RPS6/WARS1/CLTC/PARP1/CALM2/CCNA2/RPS3/CALM3/SYK/EEF2/YWHAG/HNRNPA0/GRB2/RCC2/HCLS1/PPP1CC/CALM1/RACK1/VDAC1/PPP1CB/PRKAR2B/SRSF5/TCL1A/VRK1/CDC25B/MAPRE1/RGCC/ITGB1/PRKCB/RHOH/BCL2L1/GCSAM,54,1.93426091072772,GO MF,Mutu
GO:0003682,chromatin binding,52/562,52,562,407/8475,407,8475,2.866845787365991e-6,1.0084768653375443e-4,8.551897808897237e-5,NCAPD2/NUCKS1/ACTB/TOP2B/FUS/HNRNPC/SUPT16H/CBX5/WAC/DDX5/NSD2/MSH6/HDAC1/SFPQ/SET/CKS2/TOP2A/RAN/H3-3B/PCNA/HMGA1/HNRNPD/NONO/SSRP1/HNRNPU/CTBP1/RBBP4/H2AZ1/HMGB2/RAD21/ATF5/CDK1/ASXL1/SMARCC1/SHMT2/NAP1L1/H1-2/TOP1/UBE2T/SMARCB1/VRK1/ADNP/STAG2/CTCF/ARID1A/SMARCA4/BRD4/RERE/PLAC8/RAD17/PRKCB/H1-10,52,1.926692140215272,GO MF,Mutu
GO:0019900,kinase binding,61/562,61,562,483/8475,483,8475,5.575758681954524e-7,3.076805018133087e-5,2.609134923900251e-5,WNK1/RHOA/TCF3/ACTB/TOP2B/HSP90AA1/PTPRC/GSTP1/TPX2/EZR/HSP90AB1/CSK/RPS19/EIF3A/C1QBP/PPP1R9B/PRKAR1A/CCND3/KHDRBS1/CKS2/ATF4/TOP2A/PCNA/LDHA/RPS6/WARS1/CLTC/PARP1/CALM2/CCNA2/RPS3/CALM3/SYK/EEF2/ATF5/YWHAG/HNRNPA0/GRB2/RCC2/RAD23A/HCLS1/PPP1CC/CALM1/RACK1/VDAC1/PPP1CB/PRKAR2B/SRSF5/TCL1A/VRK1/CDC25B/MAPRE1/RGCC/BTG1/UBQLN1/ITGB1/PRKCB/MIDN/RHOH/BCL2L1/GCSAM,61,1.904522446453438,GO MF,Mutu
GO:0008134,transcription factor binding,48/562,48,562,433/8475,433,8475,2.647708200417261e-4,0.004870178417131144,0.0041299180542393645,THRAP3/NUCKS1/TCF3/ACTB/FUS/CBX5/STK4/UBE2I/TLE5/FBL/C1QBP/DDX5/HDAC1/DR1/NCOA3/CNOT1/RPL23/UBA2/ATF4/PCNA/ETS1/HMGA1/HNRNPD/HDGF/PARP1/RPS3/HNRNPU/CTBP1/IFI16/HMGB2/HNRNPF/ASXL1/HCLS1/USP7/TFDP1/PHB2/DDX3X/PRKDC/SMARCB1/TFDP2/ARID1A/SMARCA4/JUND/E2F5/VHL/RERE/LMO4/PRKCB,48,1.6716938022404313,GO MF,Mutu
GO:0006614,SRP-dependent cotranslational protein targeting to membrane,33/289,33,289,82/8278,82,8278,2.645305268603667e-27,9.007264439595485e-24,7.46254538932403e-24,RPL18/RPL31/RPS5/RPLP0/RPL3/RPS16/RPS19/SEC61B/RPL28/RPL19/RPS13/RPL5/RPL36/RPS6/RPLP1/RPS24/SRP14/RPS11/RPL11/RPS8/RPS3/RPL30/RPL8/RPL13/RPS21/RPL4/RPLP2/RPL35A/RPL14/RPL37A/RPS4X/UBA52/SSR3,33,11.52730188201536,GO BP,U2932
GO:0006613,cotranslational protein targeting to membrane,33/289,33,289,86/8278,86,8278,1.6964056985185756e-26,2.888130701727875e-23,2.3928248800156754e-23,RPL18/RPL31/RPS5/RPLP0/RPL3/RPS16/RPS19/SEC61B/RPL28/RPL19/RPS13/RPL5/RPL36/RPS6/RPLP1/RPS24/SRP14/RPS11/RPL11/RPS8/RPS3/RPL30/RPL8/RPL13/RPS21/RPL4/RPLP2/RPL35A/RPL14/RPL37A/RPS4X/UBA52/SSR3,33,10.99114830610767,GO BP,U2932
GO:0045047,protein targeting to ER,34/289,34,289,97/8278,97,8278,9.805854364417127e-26,1.112964470361344e-22,9.220943753206282e-23,RPL18/RPL31/RPS5/RPLP0/RPL3/RPS16/RPS19/SEC61B/RPL28/RPL19/RPS13/RPL5/SPCS3/RPL36/RPS6/RPLP1/RPS24/SRP14/RPS11/RPL11/RPS8/RPS3/RPL30/RPL8/RPL13/RPS21/RPL4/RPLP2/RPL35A/RPL14/RPL37A/RPS4X/UBA52/SSR3,34,10.04002425712553,GO BP,U2932
GO:0072599,establishment of protein localization to endoplasmic reticulum,34/289,34,289,100/8278,100,8278,3.1602698852961774e-25,2.690179739858371e-22,2.22882191910362e-22,RPL18/RPL31/RPS5/RPLP0/RPL3/RPS16/RPS19/SEC61B/RPL28/RPL19/RPS13/RPL5/SPCS3/RPL36/RPS6/RPLP1/RPS24/SRP14/RPS11/RPL11/RPS8/RPS3/RPL30/RPL8/RPL13/RPS21/RPL4/RPLP2/RPL35A/RPL14/RPL37A/RPS4X/UBA52/SSR3,34,9.738823529411764,GO BP,U2932
GO:0000184,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",34/289,34,289,108/8278,108,8278,5.773803239043496e-24,3.2766333381571842e-21,2.714700470287118e-21,RPL18/PABPC1/RPL31/RPS5/RPLP0/RPL3/EIF3E/RPS16/RPS19/RPL28/RPL19/RPS13/EIF4G1/RPL5/RPL36/RPS6/RPLP1/RPS24/RPS11/RPL11/RPS8/RPS3/RPL30/RPL8/RPL13/RPS21/RPL4/RPLP2/RPL35A/RPL14/RPL37A/RPS4X/UBA52/DCP2,34,9.017429193899781,GO BP,U2932
GO:0070972,protein localization to endoplasmic reticulum,35/289,35,289,119/8278,119,8278,1.5882762763266577e-23,7.72582960127467e-21,6.400872812865328e-21,RPL18/RPL31/RPS5/RPLP0/RPL3/RPS16/RPS19/SEC61B/RPL28/RPL19/RPS13/RPL5/SPCS3/RPL36/RPS6/RPLP1/RPS24/SRP14/RPS11/RPL11/RPS8/RPS3/RPL30/RPL8/RPL13/RPS21/RPL4/RPLP2/RPL35A/INSIG1/RPL14/RPL37A/RPS4X/UBA52/SSR3,35,8.42458782821087,GO BP,U2932
GO:0006413,translational initiation,41/289,41,289,164/8278,164,8278,2.0661916314514727e-24,1.4070765010184529e-21,1.1657670678505153e-21,RPL18/PABPC1/RPL31/RPS5/RPLP0/RPL3/EIF3E/RPS16/RPS19/RPL28/RPL19/EIF4G2/RPS13/EIF4G1/KHDRBS1/RPL5/ATF4/RPL36/RPS6/RPLP1/RPS24/RPS11/RPL11/RPS8/EIF3M/RPS3/LARP1/RPL30/EIF4A2/RPL8/RPL13/RPS21/EIF1/RPL4/RPLP2/RPL35A/RPL14/RPL37A/RPS4X/UBA52/EIF4B,41,7.160899653979239,GO BP,U2932
GO:0002181,cytoplasmic translation,19/289,19,289,83/8278,83,8278,3.91449436726845e-11,5.5536888835621136e-9,4.601247765034845e-9,RPL18/PKM/RPL31/RPLP0/EIF3E/RPL19/EIF4G1/RPL36/RPLP1/RPL11/EIF3M/RPL30/EIF4A2/RPL8/EEF2/CNBP/RPS21/RPL35A/EIF4B,19,6.556968357860507,GO BP,U2932
GO:0006612,protein targeting to membrane,33/289,33,289,146/8278,146,8278,2.479453260695307e-18,5.628358901778347e-16,4.663112097307666e-16,RPL18/RPL31/RPS5/RPLP0/RPL3/RPS16/RPS19/SEC61B/RPL28/RPL19/RPS13/RPL5/RPL36/RPS6/RPLP1/RPS24/SRP14/RPS11/RPL11/RPS8/RPS3/RPL30/RPL8/RPL13/RPS21/RPL4/RPLP2/RPL35A/RPL14/RPL37A/RPS4X/UBA52/SSR3,33,6.4742380433236955,GO BP,U2932
GO:0019083,viral transcription,32/289,32,289,157/8278,157,8278,2.1202586205826057e-16,4.0108225572687625e-14,3.322978422901394e-14,RPL18/NUCKS1/RPL31/RPS5/RPLP0/RPL3/RPS16/RPS19/RPL28/RPL19/RPS13/RPL5/RPL36/RPS6/RPLP1/RPS24/RPS11/RPL11/RPS8/RPS3/RPL30/RPL8/RPL13/RPS21/RPL4/RPLP2/RPL35A/RPL14/RPL37A/RPS4X/UBA52/SMARCB1,32,5.838185705155047,GO BP,U2932
GO:0000956,nuclear-transcribed mRNA catabolic process,38/289,38,289,188/8278,188,8278,3.488372208298886e-19,1.1546508578634092e-16,9.566316714039527e-17,CSDE1/RPL18/PABPC1/RPL31/RPS5/RPLP0/RPL3/EIF3E/RPS16/RPS19/RPL28/RPL19/DDX5/DDX6/RPS13/EIF4G1/RPL5/CNOT1/RPL36/RPS6/RPLP1/RPS24/RPS11/RPL11/RPS8/RPS3/RPL30/RPL8/RPL13/RPS21/RPL4/RPLP2/RPL35A/RPL14/RPL37A/RPS4X/UBA52/DCP2,38,5.789663550025766,GO BP,U2932
GO:0006959,humoral immune response,11/289,11,289,55/8278,55,8278,2.3614529452428224e-6,2.4365900844096396e-4,2.0187221350082186e-4,POU2F2/ST6GAL1/GPI/RPS19/POU2AF1/GAPDH/JCHAIN/RPL30/MS4A1/CD83/BCL2,11,5.728719723183391,GO BP,U2932
GO:0019080,viral gene expression,33/289,33,289,174/8278,174,8278,6.700773444686261e-16,1.2008491357450904e-13,9.949070820919214e-14,RPL18/NUCKS1/RPL31/RPS5/RPLP0/RPL3/RPS16/RPS19/RPL28/RPL19/RPS13/RPL5/SPCS3/RPL36/RPS6/RPLP1/RPS24/RPS11/RPL11/RPS8/RPS3/RPL30/RPL8/RPL13/RPS21/RPL4/RPLP2/RPL35A/RPL14/RPL37A/RPS4X/UBA52/SMARCB1,33,5.4324066340532156,GO BP,U2932
GO:1903312,negative regulation of mRNA metabolic process,11/289,11,289,62/8278,62,8278,8.068372988476091e-6,6.658358858297116e-4,5.516470126048774e-4,U2AF2/PABPC1/FUS/SRSF9/HNRNPA2B1/HNRNPD/HNRNPU/LARP1/HNRNPK/HNRNPA0/TAF15,11,5.081928786694943,GO BP,U2932
GO:0090150,establishment of protein localization to membrane,42/289,42,289,244/8278,244,8278,2.2349491674742896e-18,5.435715653749969e-16,4.503506593106088e-16,RPL18/RPL31/HSP90AA1/RPS5/RPLP0/RPL3/CSK/RPS16/RPS19/SEC61B/RPL28/RPL19/YWHAE/RPS13/RPL5/RPL36/RPS6/RPLP1/RPS24/SRP14/RPS11/RPL11/RPS8/RPS3/RPL30/CALM3/RPL8/RPL13/YWHAG/RPS21/RPL4/RPLP2/RPL35A/RPL14/RPL37A/RPS4X/TFDP1/RACK1/UBA52/SSR3/PMAIP1/BCL2,42,4.930455499461115,GO BP,U2932
GO:0006402,mRNA catabolic process,52/289,52,289,312/8278,312,8278,5.366898982826105e-22,2.284286379565361e-19,1.8925380623649953e-19,CSDE1/PSMA4/RPL18/PABPC1/RPL31/XPO1/RPS5/RPLP0/FUS/HNRNPM/RPL3/PSMA7/EIF3E/RPS16/RPS19/RPL28/RPL19/DDX5/DDX6/RPS13/EIF4G1/SET/RPL5/CNOT1/RPL36/PSME3/RPS6/RPLP1/RPS24/HNRNPD/RPS11/RPL11/SERBP1/RPS8/RPS3/HNRNPU/LARP1/RPL30/RPL8/RPL13/RPS21/RPL4/RPLP2/HNRNPA0/RPL35A/RPL14/RPL37A/RPS4X/UBA52/TAF15/DCP2/PSMD2,52,4.773933102652826,GO BP,U2932
GO:0045727,positive regulation of translation,17/289,17,289,103/8278,103,8278,8.120329358161394e-8,9.874900523049837e-6,8.181384466117495e-6,PKM/RHOA/PABPC1/EIF3E/EIF4G1/KHDRBS1/RPL5/EIF5A/CDK4/HNRNPD/LARP1/RPL30/EEF2/CNBP/RPS4X/PRKDC/SERP1,17,4.727584237578526,GO BP,U2932
GO:0006401,RNA catabolic process,53/289,53,289,344/8278,344,8278,8.776522602189395e-21,3.3204510511616543e-18,2.7510035758909456e-18,CSDE1/PSMA4/RPL18/PABPC1/RPL31/XPO1/RPS5/RPLP0/FUS/HNRNPM/RPL3/PSMA7/EIF3E/RPS16/RPS19/RPL28/RPL19/DDX5/DDX6/RPS13/EIF4G1/SET/RPL5/CNOT1/RPL36/PSME3/RPS6/RPLP1/LRPPRC/RPS24/HNRNPD/RPS11/RPL11/SERBP1/RPS8/RPS3/HNRNPU/LARP1/RPL30/RPL8/RPL13/RPS21/RPL4/RPLP2/HNRNPA0/RPL35A/RPL14/RPL37A/RPS4X/UBA52/TAF15/DCP2/PSMD2,53,4.413112577452322,GO BP,U2932
GO:0034250,positive regulation of cellular amide metabolic process,18/289,18,289,119/8278,119,8278,1.3375700973750167e-7,1.5704917867454935e-5,1.3011571183176208e-5,PKM/RHOA/PABPC1/EIF3E/EIF4G1/KHDRBS1/RPL5/EIF5A/CDK4/HNRNPD/LARP1/RPL30/EEF2/CNBP/RPS4X/RACK1/PRKDC/SERP1,18,4.332645168794161,GO BP,U2932
GO:2001242,regulation of intrinsic apoptotic signaling pathway,17/289,17,289,114/8278,114,8278,3.711367610291057e-7,4.0765182945293714e-5,3.3774075366995026e-5,CD74/HERPUD1/ENO1/SFPQ/TPT1/TMBIM6/RPL11/MCL1/PARP1/RPS3/HNRNPK/RACK1/PARK7/PMAIP1/HYOU1/BCL2/P4HB,17,4.27141382868937,GO BP,U2932
GO:0043484,regulation of RNA splicing,17/289,17,289,120/8278,120,8278,7.844886250636218e-7,8.347449276067601e-5,6.915886563060877e-5,U2AF2/FUS/DDX17/DDX5/RPS13/SRSF9/NCL/KHDRBS1/HNRNPA2B1/TRA2B/TMBIM6/MBNL1/HNRNPU/HNRNPK/SF1/HNRNPH1/HNRNPF,17,4.057843137254902,GO BP,U2932
GO:0048024,"regulation of mRNA splicing, via spliceosome",12/289,12,289,89/8278,89,8278,5.589770448350422e-5,0.003225960741802235,0.0026727180734307104,U2AF2/DDX17/DDX5/SRSF9/NCL/KHDRBS1/HNRNPA2B1/TRA2B/MBNL1/HNRNPU/HNRNPK/SF1,12,3.862058240348353,GO BP,U2932
GO:0006605,protein targeting,43/289,43,289,319/8278,319,8278,9.081799013194428e-15,1.4725488399965252e-12,1.2200110955068205e-12,RPL18/RPL31/HSP90AA1/RPS5/RPLP0/RPL3/RPS16/RPS19/SEC61B/RPL28/RPL19/YWHAE/UBE2D3/RPS13/RPL5/SPCS3/RPL36/RPS6/RPLP1/RPS24/SRP14/RPS11/RPL11/RPS8/HSPD1/RPS3/RPL30/RPL8/RPL13/YWHAG/RPS21/RPL4/RPLP2/RPL35A/RPL14/RPL37A/RPS4X/UBA52/SREBF2/LMAN1/SSR3/SORL1/UBL5,43,3.861049343211376,GO BP,U2932
GO:0034655,nucleobase-containing compound catabolic process,57/289,57,289,429/8278,429,8278,3.730149614243025e-19,1.1546508578634092e-16,9.566316714039527e-17,CSDE1/PSMA4/RPL18/PABPC1/RPL31/XPO1/RPS5/RPLP0/FUS/HNRNPM/RPL3/PSMA7/EIF3E/RPS16/RPS19/RPL28/RPL19/KPNB1/DDX5/DDX6/RPS13/EIF4G1/SET/RPL5/CNOT1/RPL36/PSME3/RPS6/RPLP1/LRPPRC/RPS24/HNRNPD/RPS11/RPL11/SERBP1/RPS8/RPS3/HNRNPU/LARP1/RPL30/RPL8/HMGB2/RPL13/HINT1/RPS21/RPL4/RPLP2/HNRNPA0/RPL35A/RPL14/RPL37A/RPS4X/UBA52/TAF15/ACAT1/DCP2/PSMD2,57,3.805792823093861,GO BP,U2932
GO:0046700,heterocycle catabolic process,57/289,57,289,444/8278,444,8278,1.9547550718129497e-18,5.435715653749969e-16,4.503506593106088e-16,CSDE1/PSMA4/RPL18/PABPC1/RPL31/XPO1/RPS5/RPLP0/FUS/HNRNPM/RPL3/PSMA7/EIF3E/RPS16/RPS19/RPL28/RPL19/KPNB1/DDX5/DDX6/RPS13/EIF4G1/SET/RPL5/CNOT1/RPL36/PSME3/RPS6/RPLP1/LRPPRC/RPS24/HNRNPD/RPS11/RPL11/SERBP1/RPS8/RPS3/HNRNPU/LARP1/RPL30/RPL8/HMGB2/RPL13/HINT1/RPS21/RPL4/RPLP2/HNRNPA0/RPL35A/RPL14/RPL37A/RPS4X/UBA52/TAF15/ACAT1/DCP2/PSMD2,57,3.677218741232582,GO BP,U2932
GO:0044270,cellular nitrogen compound catabolic process,57/289,57,289,445/8278,445,8278,2.1770194085518875e-18,5.435715653749969e-16,4.503506593106088e-16,CSDE1/PSMA4/RPL18/PABPC1/RPL31/XPO1/RPS5/RPLP0/FUS/HNRNPM/RPL3/PSMA7/EIF3E/RPS16/RPS19/RPL28/RPL19/KPNB1/DDX5/DDX6/RPS13/EIF4G1/SET/RPL5/CNOT1/RPL36/PSME3/RPS6/RPLP1/LRPPRC/RPS24/HNRNPD/RPS11/RPL11/SERBP1/RPS8/RPS3/HNRNPU/LARP1/RPL30/RPL8/HMGB2/RPL13/HINT1/RPS21/RPL4/RPLP2/HNRNPA0/RPL35A/RPL14/RPL37A/RPS4X/UBA52/TAF15/ACAT1/DCP2/PSMD2,57,3.6689553283309357,GO BP,U2932
GO:0019439,aromatic compound catabolic process,57/289,57,289,447/8278,447,8278,2.6975502146232756e-18,5.740724050495159e-16,4.756206957362092e-16,CSDE1/PSMA4/RPL18/PABPC1/RPL31/XPO1/RPS5/RPLP0/FUS/HNRNPM/RPL3/PSMA7/EIF3E/RPS16/RPS19/RPL28/RPL19/KPNB1/DDX5/DDX6/RPS13/EIF4G1/SET/RPL5/CNOT1/RPL36/PSME3/RPS6/RPLP1/LRPPRC/RPS24/HNRNPD/RPS11/RPL11/SERBP1/RPS8/RPS3/HNRNPU/LARP1/RPL30/RPL8/HMGB2/RPL13/HINT1/RPS21/RPL4/RPLP2/HNRNPA0/RPL35A/RPL14/RPL37A/RPS4X/UBA52/TAF15/ACAT1/DCP2/PSMD2,57,3.652539420821625,GO BP,U2932
GO:1901361,organic cyclic compound catabolic process,57/289,57,289,457/8278,457,8278,7.727294012338554e-18,1.5477315360007514e-15,1.282300182852466e-15,CSDE1/PSMA4/RPL18/PABPC1/RPL31/XPO1/RPS5/RPLP0/FUS/HNRNPM/RPL3/PSMA7/EIF3E/RPS16/RPS19/RPL28/RPL19/KPNB1/DDX5/DDX6/RPS13/EIF4G1/SET/RPL5/CNOT1/RPL36/PSME3/RPS6/RPLP1/LRPPRC/RPS24/HNRNPD/RPS11/RPL11/SERBP1/RPS8/RPS3/HNRNPU/LARP1/RPL30/RPL8/HMGB2/RPL13/HINT1/RPS21/RPL4/RPLP2/HNRNPA0/RPL35A/RPL14/RPL37A/RPS4X/UBA52/TAF15/ACAT1/DCP2/PSMD2,57,3.5726151446548498,GO BP,U2932
GO:0008064,regulation of actin polymerization or depolymerization,13/289,13,289,105/8278,105,8278,6.831436297849455e-5,0.0036922286657424435,0.003059022435795579,TMSB10/RHOA/COTL1/MTPN/PFN1/CAPZA1/SWAP70/ACTR2/ARPC2/CFL1/GRB2/CYFIP2/PLEK,13,3.546350304827814,GO BP,U2932
GO:0030832,regulation of actin filament length,13/289,13,289,105/8278,105,8278,6.831436297849455e-5,0.0036922286657424435,0.003059022435795579,TMSB10/RHOA/COTL1/MTPN/PFN1/CAPZA1/SWAP70/ACTR2/ARPC2/CFL1/GRB2/CYFIP2/PLEK,13,3.546350304827814,GO BP,U2932
GO:0006898,receptor-mediated endocytosis,14/289,14,289,115/8278,115,8278,4.350382679334409e-5,0.0027431579672469748,0.0022727145381318163,TFRC/HSP90AA1/EZR/CANX/JCHAIN/CLTC/HNRNPK/HSP90B1/B2M/GRB2/CALR/ANKRD13A/SORL1/HYOU1,14,3.487046788024673,GO BP,U2932
GO:0043488,regulation of mRNA stability,18/289,18,289,148/8278,148,8278,3.5761196528146357e-6,3.3824131716205094e-4,2.802339377059422e-4,PSMA4/PABPC1/XPO1/FUS/HNRNPM/PSMA7/EIF4G1/SET/PSME3/HNRNPD/SERBP1/HNRNPU/LARP1/HNRNPA0/UBA52/TAF15/DCP2/PSMD2,18,3.4836809127466566,GO BP,U2932
GO:0051099,positive regulation of binding,12/289,12,289,100/8278,100,8278,1.75661404958775e-4,0.006954966091681732,0.0057622101014628765,HSP90AB1/EIF3E/EIF4G1/STMN1/RAN/RPL11/PARP1/CALM3/HMGB2/B2M/AMFR/PARK7,12,3.4372318339100345,GO BP,U2932
GO:0072594,establishment of protein localization to organelle,52/289,52,289,439/8278,439,8278,2.474944365812604e-15,4.213592782795958e-13,3.490974158093568e-13,RPL18/IPO5/RPL31/HSP90AA1/RPS5/RPLP0/HSP90AB1/RPL3/RPS16/RPS19/SEC61B/RPL28/RPL19/KPNB1/YWHAE/UBE2D3/RPS13/RPL5/SPCS3/RPL36/RAN/CCT7/RPS6/RPLP1/RPS24/SRP14/RPS11/RPL11/RPS8/HSPD1/RPS3/RPL30/CALM3/RPL8/RPL13/YWHAG/RPS21/RPL4/RPLP2/RPL35A/RPL14/RPL37A/RPS4X/TFDP1/UBA52/SREBF2/LMAN1/SSR3/SORL1/PMAIP1/BCL2/UBL5,52,3.3928636173751294,GO BP,U2932
GO:0061013,regulation of mRNA catabolic process,19/289,19,289,164/8278,164,8278,3.972818049161648e-6,3.6560663398365977e-4,3.02906184118157e-4,PSMA4/PABPC1/XPO1/FUS/HNRNPM/PSMA7/EIF4G1/SET/CNOT1/PSME3/HNRNPD/SERBP1/HNRNPU/LARP1/HNRNPA0/UBA52/TAF15/DCP2/PSMD2,19,3.318465693307452,GO BP,U2932
GO:0008154,actin polymerization or depolymerization,14/289,14,289,121/8278,121,8278,7.665900841951656e-5,0.003954907934370514,0.003276652991456211,TMSB10/RHOA/COTL1/MTPN/PFN1/CAPZA1/DIAPH1/SWAP70/ACTR2/ARPC2/CFL1/GRB2/CYFIP2/PLEK,14,3.3141353770482427,GO BP,U2932
