NAME,DESCRIPTION,GENE_SYMBOL,GENE_TITLE,SCORE
DOP1A,DOP1A,null,null,0.10395742
MEF2C-AS2,MEF2C-AS2,null,null,0.103763565
ZDBF2,ZDBF2,null,null,0.10370793
LRRC37A4P,LRRC37A4P,null,null,0.10368881
LINC00665,LINC00665,null,null,0.103601545
AFDN,AFDN,null,null,0.103599004
AC134669.1,AC134669.1,null,null,0.103582054
FCGBP,FCGBP,null,null,0.10351461
MIR5047,MIR5047,null,null,0.103463024
ZNF257,ZNF257,null,null,0.103185736
UFM1,UFM1,null,null,0.10306499
ZNF726,ZNF726,null,null,0.10303426
AP001992.1,AP001992.1,null,null,0.10302958
KTN1,KTN1,null,null,0.10297798
LRP5L,LRP5L,null,null,0.10289359
AL136084.2,AL136084.2,null,null,0.102820285
RBM41,RBM41,null,null,0.10268041
GRK3,GRK3,null,null,0.10261005
TOR1AIP1,TOR1AIP1,null,null,0.10257297
ZBTB2,ZBTB2,null,null,0.10256631
UBXN4,UBXN4,null,null,0.10256372
GALNT12,GALNT12,null,null,0.10255763
UACA,UACA,null,null,0.10253212
SLC35E2B,SLC35E2B,null,null,0.10252968
GASAL1,GASAL1,null,null,0.1024564
C7orf31,C7orf31,null,null,0.10227576
ZNF486,ZNF486,null,null,0.10225648
SYNE1,SYNE1,null,null,0.102149606
AC027020.2,AC027020.2,null,null,0.10214829
ZNF160,ZNF160,null,null,0.10209233
PRAMENP,PRAMENP,null,null,0.10207293
PRXL2A,PRXL2A,null,null,0.10201194
MIB1,MIB1,null,null,0.10200794
AC135782.3,AC135782.3,null,null,0.102007106
ZNF260,ZNF260,null,null,0.10199033
AP002433.1,AP002433.1,null,null,0.101972185
ZNF45,ZNF45,null,null,0.10195835
IDS,IDS,null,null,0.10189955
ADGRB2,ADGRB2,null,null,0.10182793
FAM72A,FAM72A,null,null,0.101779714
SLC41A2,SLC41A2,null,null,0.101709284
MMP11,MMP11,null,null,0.10170842
ZBTB41,ZBTB41,null,null,0.101674646
ZNF639,ZNF639,null,null,0.101647094
AL049840.2,AL049840.2,null,null,0.10160167
LRMP,LRMP,null,null,0.10157991
PMS2,PMS2,null,null,0.10155284
TMEM184C,TMEM184C,null,null,0.101521984
PDZD8,PDZD8,null,null,0.101455845
ZNF713,ZNF713,null,null,0.10141201
ZNF286B,ZNF286B,null,null,0.10140995
ZNF542P,ZNF542P,null,null,0.10139875
AL078621.3,AL078621.3,null,null,0.10133605
SCD5,SCD5,null,null,0.101315774
AC020922.2,AC020922.2,null,null,0.10126435
LZTFL1,LZTFL1,null,null,0.101259604
SNORA4,SNORA4,null,null,0.101156875
CDK20,CDK20,null,null,0.10110509
AC120053.1,AC120053.1,null,null,0.10110433
CBS,CBS,null,null,0.101096734
ZDHHC20,ZDHHC20,null,null,0.100897975
ANO6,ANO6,null,null,0.10085204
ARFGEF1,ARFGEF1,null,null,0.1007467
IGKV1-5,IGKV1-5,null,null,0.10072859
DDHD2,DDHD2,null,null,0.100591965
POLH,POLH,null,null,0.100549385
PNMA8A,PNMA8A,null,null,0.100469485
KLHL24,KLHL24,null,null,0.10046693
AC008764.6,AC008764.6,null,null,0.100364625
AP4E1,AP4E1,null,null,0.100343846
CCDC14,CCDC14,null,null,0.10034263
AC008040.1,AC008040.1,null,null,0.10032485
CCN4,CCN4,null,null,0.10020712
USO1,USO1,null,null,0.10009436
MIR193BHG,MIR193BHG,null,null,0.10007254
DIXDC1,DIXDC1,null,null,0.099991776
BNIP3P11,BNIP3P11,null,null,0.09981514
MED18,MED18,null,null,0.09979229
SNORD3B-2,SNORD3B-2,null,null,0.0997318
EPM2A,EPM2A,null,null,0.09956704
USP28,USP28,null,null,0.099413946
AL121603.2,AL121603.2,null,null,0.09928912
ALDH1A3,ALDH1A3,null,null,0.09909934
ZDHHC14,ZDHHC14,null,null,0.09901027
ICE2,ICE2,null,null,0.09900318
ING1,ING1,null,null,0.09900245
ZNF714,ZNF714,null,null,0.099001534
APAF1,APAF1,null,null,0.098998055
ZNF180,ZNF180,null,null,0.09895335
ATL2,ATL2,null,null,0.09893102
TWF1,TWF1,null,null,0.098814465
ABHD18,ABHD18,null,null,0.0987934
AL117336.2,AL117336.2,null,null,0.09877782
KLLN,KLLN,null,null,0.098737724
ZMYM6,ZMYM6,null,null,0.098732546
ANO1,ANO1,null,null,0.0987157
PHIP,PHIP,null,null,0.09871435
TRAPPC11,TRAPPC11,null,null,0.098665535
HSD17B7P2,HSD17B7P2,null,null,0.09863272
AL049776.1,AL049776.1,null,null,0.0985325
PCLO,PCLO,null,null,0.09851542
OFD1,OFD1,null,null,0.09848711
MORC4,MORC4,null,null,0.09839759
LRFN3,LRFN3,null,null,0.09838307
DSTN,DSTN,null,null,0.098340474
KDM7A,KDM7A,null,null,0.09828599
AC104532.2,AC104532.2,null,null,0.09815164
LIAS,LIAS,null,null,0.098014615
RNF24,RNF24,null,null,0.09800641
USP6NL,USP6NL,null,null,0.09796347
C9orf64,C9orf64,null,null,0.09792065
ARHGAP21,ARHGAP21,null,null,0.09777647
PTPN22,PTPN22,null,null,0.09775345
EGLN1,EGLN1,null,null,0.097653106
DZANK1,DZANK1,null,null,0.0976113
SPAG1,SPAG1,null,null,0.09760682
RAB5A,RAB5A,null,null,0.097537175
SKIL,SKIL,null,null,0.09747427
AL080317.2,AL080317.2,null,null,0.097437724
RIMKLA,RIMKLA,null,null,0.09738952
AC106028.3,AC106028.3,null,null,0.097388774
ATP13A3,ATP13A3,null,null,0.09725557
GALNT1,GALNT1,null,null,0.09724867
MT-TS2,MT-TS2,null,null,0.09719591
USP6,USP6,null,null,0.09714188
AC009034.1,AC009034.1,null,null,0.09714029
PRKRA,PRKRA,null,null,0.09711816
AC019069.1,AC019069.1,null,null,0.09709174
GAREM2,GAREM2,null,null,0.09698045
MBTD1,MBTD1,null,null,0.09692623
NPHP3,NPHP3,null,null,0.09691475
AL137060.9,AL137060.9,null,null,0.096876234
CEP85L,CEP85L,null,null,0.09685717
KATNAL1,KATNAL1,null,null,0.09685016
ZNF880,ZNF880,null,null,0.09682866
AC008695.1,AC008695.1,null,null,0.09682361
ATP23,ATP23,null,null,0.09680921
KIAA1958,KIAA1958,null,null,0.096758604
MME,MME,null,null,0.09672532
GPR173,GPR173,null,null,0.09670146
FSIP1,FSIP1,null,null,0.09663469
STKLD1,STKLD1,null,null,0.096632324
ST8SIA4,ST8SIA4,null,null,0.09656973
DDX43,DDX43,null,null,0.09655159
BX284613.2,BX284613.2,null,null,0.09653093
PIBF1,PIBF1,null,null,0.09650982
TRDMT1,TRDMT1,null,null,0.09646213
ZNF532,ZNF532,null,null,0.09639766
TBK1,TBK1,null,null,0.09632291
FAM13B,FAM13B,null,null,0.09632007
TET1,TET1,null,null,0.096281216
FAIM,FAIM,null,null,0.09622485
NEIL3,NEIL3,null,null,0.09616337
FAM214A,FAM214A,null,null,0.096158765
METAP2,METAP2,null,null,0.09614733
STK17A,STK17A,null,null,0.096140526
SMURF2,SMURF2,null,null,0.09610838
PLXNB1,PLXNB1,null,null,0.09610528
AC016727.1,AC016727.1,null,null,0.096087284
PTOV1-AS1,PTOV1-AS1,null,null,0.09607532
GKAP1,GKAP1,null,null,0.096061364
GSTO2,GSTO2,null,null,0.0960343
ANKEF1,ANKEF1,null,null,0.095974155
TMEM263,TMEM263,null,null,0.09595363
CCNJ,CCNJ,null,null,0.095938556
ZNF582,ZNF582,null,null,0.09569792
MIR1279,MIR1279,null,null,0.095659494
AC107959.1,AC107959.1,null,null,0.09565416
AL161729.1,AL161729.1,null,null,0.0956012
PAXBP1-AS1,PAXBP1-AS1,null,null,0.09558379
JAKMIP2,JAKMIP2,null,null,0.09557775
PKD2,PKD2,null,null,0.09557455
ELL3,ELL3,null,null,0.09553437
CAMSAP2,CAMSAP2,null,null,0.095514275
NID2,NID2,null,null,0.09550288
RBM3,RBM3,null,null,0.0953068
AGO4,AGO4,null,null,0.095299974
ZNF737,ZNF737,null,null,0.09526345
ZW10,ZW10,null,null,0.09525487
VNN2,VNN2,null,null,0.0951195
ARL13B,ARL13B,null,null,0.0950479
CHIT1,CHIT1,null,null,0.095045954
GACAT2,GACAT2,null,null,0.09501696
ROR1,ROR1,null,null,0.09496643
SDHD,SDHD,null,null,0.09487373
JAKMIP1,JAKMIP1,null,null,0.094866395
NME6,NME6,null,null,0.094833404
NSUN7,NSUN7,null,null,0.09483162
AL390728.4,AL390728.4,null,null,0.09479304
ZNF791,ZNF791,null,null,0.09479109
DENND6A,DENND6A,null,null,0.09475286
THAP9,THAP9,null,null,0.094747484
BPHL,BPHL,null,null,0.09474335
CCDC122,CCDC122,null,null,0.09467561
CMAHP,CMAHP,null,null,0.09463235
VHL,VHL,null,null,0.09460256
EDRF1,EDRF1,null,null,0.09450598
ZNF780B,ZNF780B,null,null,0.094457544
ERRFI1,ERRFI1,null,null,0.09445277
RGS16,RGS16,null,null,0.09444036
CCNG2,CCNG2,null,null,0.09442601
AKIRIN1,AKIRIN1,null,null,0.09435587
FCGR3A,FCGR3A,null,null,0.09433441
ANXA5,ANXA5,null,null,0.09433429
DNAJA4,DNAJA4,null,null,0.09429192
EIF2A,EIF2A,null,null,0.09427065
DEGS1,DEGS1,null,null,0.094263494
ZNF785,ZNF785,null,null,0.094206184
SCIMP,SCIMP,null,null,0.09418725
AL031716.1,AL031716.1,null,null,0.09413755
AC073585.1,AC073585.1,null,null,0.09413456
AHNAK2,AHNAK2,null,null,0.09412735
PLCL2-AS1,PLCL2-AS1,null,null,0.09412222
UBE2J1,UBE2J1,null,null,0.094088055
ELF1,ELF1,null,null,0.09407836
PPP4R2,PPP4R2,null,null,0.09406935
AFF4,AFF4,null,null,0.09400347
TPP2,TPP2,null,null,0.09384693
UNC13D,UNC13D,null,null,0.09383297
AC006460.1,AC006460.1,null,null,0.093802564
LAX1,LAX1,null,null,0.093743004
TTC14,TTC14,null,null,0.09374002
WNT3,WNT3,null,null,0.093726255
SCFD1,SCFD1,null,null,0.09371893
PTK2,PTK2,null,null,0.09368861
STX2,STX2,null,null,0.09366322
TRAPPC8,TRAPPC8,null,null,0.093634225
MEX3C,MEX3C,null,null,0.09357676
TUBB1,TUBB1,null,null,0.093566656
LOXL2,LOXL2,null,null,0.093546
AC074141.1,AC074141.1,null,null,0.09349528
CDC7,CDC7,null,null,0.093387455
MIS18BP1,MIS18BP1,null,null,0.093325004
FAM220A,FAM220A,null,null,0.09331664
RP2,RP2,null,null,0.09328947
LACTB2,LACTB2,null,null,0.093087874
ICK,ICK,null,null,0.09304951
AL513190.1,AL513190.1,null,null,0.09303665
PRR11,PRR11,null,null,0.09303563
AL627309.6,AL627309.6,null,null,0.092877515
SPIN1,SPIN1,null,null,0.09285105
RAB11FIP2,RAB11FIP2,null,null,0.09285036
KIF20B,KIF20B,null,null,0.09280318
C3orf20,C3orf20,null,null,0.09275722
NUF2,NUF2,null,null,0.09272847
KDM1B,KDM1B,null,null,0.09267103
UBR5,UBR5,null,null,0.09261522
N4BP2,N4BP2,null,null,0.09261083
EMB,EMB,null,null,0.09259665
CADPS,CADPS,null,null,0.09250265
XRCC2,XRCC2,null,null,0.09246405
AC008074.2,AC008074.2,null,null,0.092417
GLI1,GLI1,null,null,0.092408575
KRIT1,KRIT1,null,null,0.09236279
AC025043.1,AC025043.1,null,null,0.09233908
IPO7,IPO7,null,null,0.09232585
PDCD7,PDCD7,null,null,0.09232495
ATP10D,ATP10D,null,null,0.092309386
RBAK,RBAK,null,null,0.09223455
COMMD10,COMMD10,null,null,0.09220921
ZBTB44,ZBTB44,null,null,0.09219844
BCL7C,BCL7C,null,null,0.09217927
ALCAM,ALCAM,null,null,0.09192482
DMTF1,DMTF1,null,null,0.09191787
ZNF280D,ZNF280D,null,null,0.09187414
SERP2,SERP2,null,null,0.091826096
PI4KAP2,PI4KAP2,null,null,0.09173818
MAPK13,MAPK13,null,null,0.09172798
ERCC6L2,ERCC6L2,null,null,0.091722004
KLF6,KLF6,null,null,0.09171582
BPNT1,BPNT1,null,null,0.09170748
AC018512.1,AC018512.1,null,null,0.09165846
EFCAB7,EFCAB7,null,null,0.09161779
BIVM-ERCC5,BIVM-ERCC5,null,null,0.09160892
CEP164P1,CEP164P1,null,null,0.09157456
AC127164.1,AC127164.1,null,null,0.09149461
NUMBL,NUMBL,null,null,0.091482244
AC007163.1,AC007163.1,null,null,0.09144059
AP003692.1,AP003692.1,null,null,0.09143822
FBLN2,FBLN2,null,null,0.09141351
WASHC4,WASHC4,null,null,0.091395736
HMMR-AS1,HMMR-AS1,null,null,0.091364026
MT-TL1,MT-TL1,null,null,0.09134503
SNX14,SNX14,null,null,0.091329455
CCDC39,CCDC39,null,null,0.091307625
CAT,CAT,null,null,0.09127724
IQCC,IQCC,null,null,0.091251716
FAM133B,FAM133B,null,null,0.091248654
ZNF131,ZNF131,null,null,0.09119614
DPY19L2P2,DPY19L2P2,null,null,0.09116867
ITGA11,ITGA11,null,null,0.09113955
PKN2,PKN2,null,null,0.091101296
AL353622.1,AL353622.1,null,null,0.09104976
CRYBG1,CRYBG1,null,null,0.09096692
EEF1A1P13,EEF1A1P13,null,null,0.0909625
SOS2,SOS2,null,null,0.09091694
AC055720.2,AC055720.2,null,null,0.090857506
LRCH3,LRCH3,null,null,0.090854295
UHRF1BP1L,UHRF1BP1L,null,null,0.09079637
SOCS6,SOCS6,null,null,0.09076461
GEN1,GEN1,null,null,0.09075378
ALDH5A1,ALDH5A1,null,null,0.090738535
SMYD4,SMYD4,null,null,0.09065647
XIAP,XIAP,null,null,0.090599
AC000123.1,AC000123.1,null,null,0.09048343
PPP1R3D,PPP1R3D,null,null,0.09031382
AC005674.2,AC005674.2,null,null,0.09011023
CDK6,CDK6,null,null,0.09005918
AC092620.1,AC092620.1,null,null,0.09005043
EVI2A,EVI2A,null,null,0.09002015
ZNF669,ZNF669,null,null,0.08994198
AC005562.1,AC005562.1,null,null,0.089885056
AC055855.1,AC055855.1,null,null,0.08986275
AC211433.1,AC211433.1,null,null,0.08979878
TSNARE1,TSNARE1,null,null,0.089766406
CPNE2,CPNE2,null,null,0.08972494
STIL,STIL,null,null,0.089717895
LATS1,LATS1,null,null,0.08970739
IGLC3,IGLC3,null,null,0.08967525
AP003064.1,AP003064.1,null,null,0.0896236
RUNX2,RUNX2,null,null,0.089614995
AC021678.2,AC021678.2,null,null,0.089600444
ZNF320,ZNF320,null,null,0.08957045
MTCL1,MTCL1,null,null,0.089469336
ASF1A,ASF1A,null,null,0.08941465
ZNF85,ZNF85,null,null,0.08935615
TSNAX-DISC1,TSNAX-DISC1,null,null,0.08935013
NUAK2,NUAK2,null,null,0.089337364
ZKSCAN7,ZKSCAN7,null,null,0.08931004
REV3L,REV3L,null,null,0.08930867
SNORA81,SNORA81,null,null,0.08925137
STEAP4,STEAP4,null,null,0.0892094
C2orf27A,C2orf27A,null,null,0.08914399
ZCCHC7,ZCCHC7,null,null,0.08914109
CAMKV,CAMKV,null,null,0.089093566
TAF1A,TAF1A,null,null,0.08905712
HSPA12A,HSPA12A,null,null,0.08903824
GCNT1,GCNT1,null,null,0.08899604
GRM4,GRM4,null,null,0.08897058
AC099518.5,AC099518.5,null,null,0.088968
STT3B,STT3B,null,null,0.08891768
KCNH3,KCNH3,null,null,0.088895395
AC084756.1,AC084756.1,null,null,0.088855825
IFT80,IFT80,null,null,0.08882775
BMP7,BMP7,null,null,0.08881395
SCX,SCX,null,null,0.08880522
OXCT1,OXCT1,null,null,0.08876178
FBXL19-AS1,FBXL19-AS1,null,null,0.08872364
ABHD6,ABHD6,null,null,0.08869706
SETD7,SETD7,null,null,0.08866872
RBL2,RBL2,null,null,0.08863218
RRN3P1,RRN3P1,null,null,0.08859219
AL807752.2,AL807752.2,null,null,0.08859213
ZNF322,ZNF322,null,null,0.08850502
SNED1,SNED1,null,null,0.08846361
MBD4,MBD4,null,null,0.088424005
ERCC5,ERCC5,null,null,0.08840655
KHDRBS3,KHDRBS3,null,null,0.08840185
FKBP14,FKBP14,null,null,0.08836701
PDCD6IP,PDCD6IP,null,null,0.08833834
CENPH,CENPH,null,null,0.08833524
BTAF1,BTAF1,null,null,0.088335
ROCK1,ROCK1,null,null,0.08830462
AP001793.1,AP001793.1,null,null,0.08829756
IGLV1-51,IGLV1-51,null,null,0.08826522
AC002350.1,AC002350.1,null,null,0.088203855
ALKBH8,ALKBH8,null,null,0.08812996
GPLD1,GPLD1,null,null,0.088111185
MYO1E,MYO1E,null,null,0.088104345
FCF1P2,FCF1P2,null,null,0.08806957
AZIN1,AZIN1,null,null,0.08806068
AC106882.1,AC106882.1,null,null,0.08797936
ADGRG5,ADGRG5,null,null,0.08795152
C6orf120,C6orf120,null,null,0.087947674
ARHGAP42,ARHGAP42,null,null,0.087935455
AC003102.1,AC003102.1,null,null,0.08789054
LRRC39,LRRC39,null,null,0.087883584
PPID,PPID,null,null,0.08788321
RASGRP3,RASGRP3,null,null,0.08785133
ZNF568,ZNF568,null,null,0.08779742
MBNL1,MBNL1,null,null,0.08776825
OAT,OAT,null,null,0.08775039
ARIH2OS,ARIH2OS,null,null,0.08773074
MT-TR,MT-TR,null,null,0.087712385
AC083843.3,AC083843.3,null,null,0.08769967
PNMA8C,PNMA8C,null,null,0.08769482
TTK,TTK,null,null,0.08763705
TUBGCP5,TUBGCP5,null,null,0.08756408
SGK3,SGK3,null,null,0.08753726
SPTY2D1,SPTY2D1,null,null,0.0875366
ASPH,ASPH,null,null,0.08737704
AFF2,AFF2,null,null,0.08734447
UQCRFS1P1,UQCRFS1P1,null,null,0.08721254
AL353743.1,AL353743.1,null,null,0.087188825
AC005154.5,AC005154.5,null,null,0.08710577
MEX3A,MEX3A,null,null,0.086990304
ANKRD26,ANKRD26,null,null,0.086932726
NUP43,NUP43,null,null,0.086884946
ITGA1,ITGA1,null,null,0.08682487
SLCO3A1,SLCO3A1,null,null,0.08681192
AC009090.5,AC009090.5,null,null,0.08679635
DCUN1D2,DCUN1D2,null,null,0.08679139
IBTK,IBTK,null,null,0.08654349
ANTXR1,ANTXR1,null,null,0.0865261
TIAM2,TIAM2,null,null,0.08650541
AC125232.1,AC125232.1,null,null,0.08649599
VANGL1,VANGL1,null,null,0.086461805
MMS22L,MMS22L,null,null,0.086417586
TM6SF1,TM6SF1,null,null,0.0863818
LRRC37B,LRRC37B,null,null,0.08635864
TAB3,TAB3,null,null,0.08634957
CUZD1,CUZD1,null,null,0.086333364
DOCK11,DOCK11,null,null,0.0862832
PFKFB3,PFKFB3,null,null,0.086248614
LXN,LXN,null,null,0.08624212
L3MBTL3,L3MBTL3,null,null,0.08621393
ODF2L,ODF2L,null,null,0.08618996
TET3,TET3,null,null,0.08617683
AC109460.2,AC109460.2,null,null,0.08614204
VEZT,VEZT,null,null,0.08607981
TMEM132B,TMEM132B,null,null,0.08603094
CCDC171,CCDC171,null,null,0.08600832
C2orf76,C2orf76,null,null,0.08598846
TTF1,TTF1,null,null,0.085936986
DBT,DBT,null,null,0.08591613
CCL28,CCL28,null,null,0.08587186
KLHL20,KLHL20,null,null,0.085831866
TUBB3,TUBB3,null,null,0.08578383
MAP3K21,MAP3K21,null,null,0.085767165
AL132996.1,AL132996.1,null,null,0.08575372
SALL2,SALL2,null,null,0.085720256
ABAT,ABAT,null,null,0.08571611
FBXW8,FBXW8,null,null,0.08557654
REV1,REV1,null,null,0.08554166
ATM,ATM,null,null,0.08552229
RRM1-AS1,RRM1-AS1,null,null,0.085519865
PKD1P1,PKD1P1,null,null,0.08544699
CEP78,CEP78,null,null,0.085432574
MTND2P28,MTND2P28,null,null,0.08539658
VSIG4,VSIG4,null,null,0.085388035
MT-TM,MT-TM,null,null,0.08537121
MBNL3,MBNL3,null,null,0.08534442
FOXN3,FOXN3,null,null,0.0853393
SBDSP1,SBDSP1,null,null,0.08527956
AC090971.1,AC090971.1,null,null,0.085278824
ZNF431,ZNF431,null,null,0.08526106
RHBDL1,RHBDL1,null,null,0.085223205
INSR,INSR,null,null,0.0852105
AL807752.3,AL807752.3,null,null,0.08519335
MIR762HG,MIR762HG,null,null,0.08514858
AC008764.3,AC008764.3,null,null,0.085117675
CHST15,CHST15,null,null,0.08510253
TRAF5,TRAF5,null,null,0.08508527
SMC4,SMC4,null,null,0.08503899
TMEM121,TMEM121,null,null,0.08499195
UGT8,UGT8,null,null,0.084977634
RINT1,RINT1,null,null,0.08496947
AIM2,AIM2,null,null,0.08494577
AL138759.1,AL138759.1,null,null,0.0848743
MFSD4A,MFSD4A,null,null,0.08486001
AC147651.4,AC147651.4,null,null,0.084833756
JMJD1C,JMJD1C,null,null,0.084755965
LCTL,LCTL,null,null,0.08463439
NCOA1,NCOA1,null,null,0.0846197
AC012181.2,AC012181.2,null,null,0.08453572
GOLGA5,GOLGA5,null,null,0.08440698
CAMSAP1,CAMSAP1,null,null,0.08434021
AC005288.1,AC005288.1,null,null,0.08432654
AGO2,AGO2,null,null,0.08421157
ZNF816,ZNF816,null,null,0.08417107
AC068134.3,AC068134.3,null,null,0.08412725
ZNF385B,ZNF385B,null,null,0.08412267
AC125257.2,AC125257.2,null,null,0.0840959
ABHD17B,ABHD17B,null,null,0.084093034
ZNF660,ZNF660,null,null,0.08406856
ZNF879,ZNF879,null,null,0.084045865
EPC2,EPC2,null,null,0.084007055
ABHD3,ABHD3,null,null,0.084006615
H1F0,H1F0,null,null,0.08398154
COL4A1,COL4A1,null,null,0.08392842
ARHGEF12,ARHGEF12,null,null,0.08390626
MAP3K7,MAP3K7,null,null,0.08390202
COX18,COX18,null,null,0.08387581
ANKS6,ANKS6,null,null,0.08386451
EAF2,EAF2,null,null,0.083815806
PYROXD1,PYROXD1,null,null,0.083814755
SGSM2,SGSM2,null,null,0.08374672
PANK3,PANK3,null,null,0.08373826
SUZ12,SUZ12,null,null,0.08368813
ASAH2B,ASAH2B,null,null,0.08367674
LILRB1-AS1,LILRB1-AS1,null,null,0.08363645
BBS4,BBS4,null,null,0.08361166
KDM3A,KDM3A,null,null,0.08357002
ZCCHC14,ZCCHC14,null,null,0.08356639
SMC5,SMC5,null,null,0.08356254
GNA13,GNA13,null,null,0.08353396
MNS1,MNS1,null,null,0.08352929
RCBTB1,RCBTB1,null,null,0.08344863
AUTS2,AUTS2,null,null,0.08344338
LINC00909,LINC00909,null,null,0.08342858
SRFBP1,SRFBP1,null,null,0.083396934
MAP3K20,MAP3K20,null,null,0.083370484
SIMC1,SIMC1,null,null,0.08331534
DDHD1,DDHD1,null,null,0.0833028
CEBPZOS,CEBPZOS,null,null,0.08329495
SLF1,SLF1,null,null,0.08328526
PBRM1,PBRM1,null,null,0.08326132
OLFML2B,OLFML2B,null,null,0.08315192
SETDB2,SETDB2,null,null,0.083107404
PIH1D2,PIH1D2,null,null,0.0830746
AC010273.2,AC010273.2,null,null,0.08307383
AC007038.1,AC007038.1,null,null,0.08305517
AC005726.5,AC005726.5,null,null,0.08305456
PIK3C2A,PIK3C2A,null,null,0.082974225
ZBTB1,ZBTB1,null,null,0.0829502
NEU3,NEU3,null,null,0.08290556
PPP1R15B,PPP1R15B,null,null,0.08290045
WNT10A,WNT10A,null,null,0.08289756
SH3D21,SH3D21,null,null,0.08283125
AC090907.2,AC090907.2,null,null,0.08282209
NPIPB5,NPIPB5,null,null,0.08281859
CASP8,CASP8,null,null,0.08278925
MAP3K2-DT,MAP3K2-DT,null,null,0.082760744
KRAS,KRAS,null,null,0.08270588
VKORC1L1,VKORC1L1,null,null,0.08262918
WASF3,WASF3,null,null,0.08262343
SLC39A8,SLC39A8,null,null,0.08261599
YME1L1,YME1L1,null,null,0.08261106
WDR44,WDR44,null,null,0.08256124
AC091167.6,AC091167.6,null,null,0.08253731
AL513534.2,AL513534.2,null,null,0.08250253
CDK14,CDK14,null,null,0.08247078
SPAST,SPAST,null,null,0.08246678
KCNAB3,KCNAB3,null,null,0.08240056
NRBP2,NRBP2,null,null,0.08239057
PJA2,PJA2,null,null,0.08232945
SLC11A1,SLC11A1,null,null,0.08226998
BMS1P4,BMS1P4,null,null,0.0822559
PIGM,PIGM,null,null,0.08223968
ATL3,ATL3,null,null,0.08223791
ZNF264,ZNF264,null,null,0.08214915
CHSY1,CHSY1,null,null,0.08208391
ATXN7,ATXN7,null,null,0.08203726
CXorf38,CXorf38,null,null,0.08202266
MAPK6,MAPK6,null,null,0.08201197
CCT6B,CCT6B,null,null,0.08197944
ZNF146,ZNF146,null,null,0.08195325
ZNF44,ZNF44,null,null,0.08173469
PDS5A,PDS5A,null,null,0.08168928
ZNF224,ZNF224,null,null,0.08166819
MTBP,MTBP,null,null,0.081661016
KIAA1614,KIAA1614,null,null,0.08163381
HINT3,HINT3,null,null,0.08162995
TASOR2,TASOR2,null,null,0.081629656
TMEM181,TMEM181,null,null,0.08161597
RAB11FIP4,RAB11FIP4,null,null,0.08156604
BIRC2,BIRC2,null,null,0.08154571
PPP2R5E,PPP2R5E,null,null,0.08151864
ANKRD10-IT1,ANKRD10-IT1,null,null,0.08151055
KCNQ5,KCNQ5,null,null,0.08150796
AC116913.1,AC116913.1,null,null,0.08149406
COL1A1,COL1A1,null,null,0.081456624
DENND10,DENND10,null,null,0.0814487
SOX13,SOX13,null,null,0.08143543
PTPN11,PTPN11,null,null,0.08142122
RECQL,RECQL,null,null,0.08136087
GNG13,GNG13,null,null,0.08134556
AC005899.4,AC005899.4,null,null,0.08134243
AC004542.3,AC004542.3,null,null,0.08133918
LIN54,LIN54,null,null,0.08131393
DUS4L,DUS4L,null,null,0.081312045
AC017116.1,AC017116.1,null,null,0.08129791
LYRM2,LYRM2,null,null,0.0812847
EIF4G3,EIF4G3,null,null,0.08119611
CCDC66,CCDC66,null,null,0.08118526
AC017083.2,AC017083.2,null,null,0.08117768
SYNE2,SYNE2,null,null,0.08116714
SNX25,SNX25,null,null,0.08114439
TLK2,TLK2,null,null,0.081108965
AC093155.3,AC093155.3,null,null,0.08110088
WDR19,WDR19,null,null,0.0810565
CMPK2,CMPK2,null,null,0.081051804
AC007342.6,AC007342.6,null,null,0.08101916
TAS1R3,TAS1R3,null,null,0.08100548
IGHJ5,IGHJ5,null,null,0.080953054
FAM72B,FAM72B,null,null,0.08094187
AC092143.1,AC092143.1,null,null,0.08090019
GPSM2,GPSM2,null,null,0.08085338
DCK,DCK,null,null,0.08082806
ALMS1,ALMS1,null,null,0.08078013
DOP1B,DOP1B,null,null,0.08074439
AANAT,AANAT,null,null,0.08073597
RIPK1,RIPK1,null,null,0.08070259
CARF,CARF,null,null,0.08069723
ZFPM1,ZFPM1,null,null,0.08068819
VDAC1P8,VDAC1P8,null,null,0.08064164
ZNF649,ZNF649,null,null,0.08061398
MAN1B1-DT,MAN1B1-DT,null,null,0.08058064
DDIAS,DDIAS,null,null,0.08049429
ARMC1,ARMC1,null,null,0.08047095
MBOAT2,MBOAT2,null,null,0.080442965
MRE11,MRE11,null,null,0.0804291
S100Z,S100Z,null,null,0.080417804
NSUN6,NSUN6,null,null,0.080415316
CHROMR,CHROMR,null,null,0.080378935
E2F8,E2F8,null,null,0.080307364
LHFPL5,LHFPL5,null,null,0.080299355
TGDS,TGDS,null,null,0.08029753
PTBP2,PTBP2,null,null,0.080290146
ZNF148,ZNF148,null,null,0.08027712
AC110275.1,AC110275.1,null,null,0.08026708
BORCS7-ASMT,BORCS7-ASMT,null,null,0.080262445
FUT11,FUT11,null,null,0.080243595
KIAA1109,KIAA1109,null,null,0.0802079
FBXL4,FBXL4,null,null,0.080201335
ABCB4,ABCB4,null,null,0.08018573
