ensembl,external_gene_name,entrezgene_id
ENSG00000149292,TTC12,54970
ENSG00000149308,NPAT,4863
ENSG00000149311,ATM,472
ENSG00000149313,AASDHPPT,60496
ENSG00000149357,LAMTOR1,55004
ENSG00000149418,ST14,6768
ENSG00000149428,HYOU1,10525
ENSG00000149474,KAT14,57325
ENSG00000149476,TKFC,26007
ENSG00000149480,MTA2,9219
ENSG00000149483,TMEM138,51524
ENSG00000149485,FADS1,3992
ENSG00000149499,EML3,256364
ENSG00000149503,INCENP,3619
ENSG00000149532,CPSF7,79869
ENSG00000149541,B3GAT3,26229
ENSG00000149547,EI24,9538
ENSG00000149554,CHEK1,1111
ENSG00000149577,SIDT2,51092
ENSG00000149600,COMMD7,149951
ENSG00000149636,DSN1,79980
ENSG00000149639,SOGA1,140710
ENSG00000149657,LSM14B,149986
ENSG00000149658,YTHDF1,54915
ENSG00000149679,CABLES2,81928
ENSG00000149743,TRPT1,83707
ENSG00000149761,NUDT22,84304
ENSG00000149781,FERMT3,83706
ENSG00000149782,PLCB3,5331
ENSG00000149792,MRPL49,740
ENSG00000149806,FAU,2197
ENSG00000149809,TM7SF2,7108
ENSG00000149823,VPS51,738
ENSG00000149923,PPP4C,5531
ENSG00000149925,ALDOA,226
ENSG00000149929,HIRIP3,8479
ENSG00000149930,TAOK2,9344
ENSG00000149932,TMEM219,124446
ENSG00000149972,CNTN5,53942
ENSG00000150093,ITGB1,3688
ENSG00000150316,CWC15,51503
ENSG00000150347,ARID5B,84159
ENSG00000150401,DCUN1D2,55208
ENSG00000150403,TMCO3,55002
ENSG00000150456,EEF1AKMT1,221143
ENSG00000150459,SAP18,10284
ENSG00000150527,MIA2,4253
ENSG00000150593,PDCD4,27250
ENSG00000150625,GPM6A,2823
ENSG00000150627,WDR17,116966
ENSG00000150712,MTMR12,54545
ENSG00000150753,CCT5,22948
ENSG00000150756,ATPSCKMT,134145
ENSG00000150764,DIXDC1,85458
ENSG00000150768,DLAT,1737
ENSG00000150776,NKAPD1,55216
ENSG00000150779,TIMM8B,26521
ENSG00000150787,PTS,5805
ENSG00000150867,PIP4K2A,5305
ENSG00000150907,FOXO1,2308
ENSG00000150961,SEC24D,9871
ENSG00000150977,RILPL2,196383
ENSG00000150990,DHX37,57647
ENSG00000150991,UBC,7316
ENSG00000150995,ITPR1,3708
ENSG00000151014,NOCT,25819
ENSG00000151065,DCP1B,196513
ENSG00000151092,NGLY1,55768
ENSG00000151093,OXSM,54995
ENSG00000151131,C12orf45,121053
ENSG00000151148,UBE3B,89910
ENSG00000151176,PLBD2,196463
ENSG00000151233,GXYLT1,283464
ENSG00000151239,TWF1,5756
ENSG00000151247,EIF4E,1977
ENSG00000151287,TEX30,93081
ENSG00000151292,CSNK1G3,1456
ENSG00000151304,SRFBP1,153443
ENSG00000151332,MBIP,51562
ENSG00000151348,EXT2,2132
ENSG00000151366,NDUFC2,4718
ENSG00000151414,NEK7,140609
ENSG00000151445,VIPAS39,63894
ENSG00000151461,UPF2,26019
ENSG00000151465,CDC123,8872
ENSG00000151466,SCLT1,132320
ENSG00000151491,EPS8,2059
ENSG00000151498,ACAD8,27034
ENSG00000151500,THYN1,29087
ENSG00000151503,NCAPD3,23310
ENSG00000151552,QDPR,5860
ENSG00000151575,TEX9,374618
ENSG00000151576,QTRT2,79691
ENSG00000151612,ZNF827,152485
ENSG00000151651,ADAM8,101
ENSG00000151657,KIN,22944
ENSG00000151665,PIGF,5281
ENSG00000151690,MFSD6,54842
ENSG00000151693,ASAP2,8853
ENSG00000151694,ADAM17,6868
ENSG00000151702,FLI1,2313
ENSG00000151725,CENPU,79682
ENSG00000151726,ACSL1,2180
ENSG00000151729,SLC25A4,291
ENSG00000151746,BICD1,636
ENSG00000151779,NBAS,51594
ENSG00000151806,GUF1,60558
ENSG00000151835,SACS,26278
ENSG00000151849,CENPJ,55835
ENSG00000151883,PARP8,79668
ENSG00000151893,CACUL1,143384
ENSG00000151914,DST,667
ENSG00000151923,TIAL1,7073
ENSG00000152061,RABGAP1L,9910
ENSG00000152082,MZT2B,80097
ENSG00000152102,FAM168B,130074
ENSG00000152127,MGAT5,4249
ENSG00000152133,GPATCH11,253635
ENSG00000152147,GEMIN6,79833
ENSG00000152193,RNF219,79596
ENSG00000152217,SETBP1,26040
ENSG00000152219,ARL14EP,120534
ENSG00000152223,EPG5,57724
ENSG00000152234,ATP5F1A,498
ENSG00000152240,HAUS1,115106
ENSG00000152242,C18orf25,147339
ENSG00000152253,SPC25,57405
ENSG00000152256,PDK1,5163
ENSG00000152270,PDE3B,5140
ENSG00000152291,TGOLN2,10618
ENSG00000152332,UHMK1,127933
ENSG00000152359,POC5,134359
ENSG00000152382,TADA1,117143
ENSG00000152404,CWF19L2,143884
ENSG00000152409,JMY,133746
ENSG00000152422,XRCC4,7518
ENSG00000152443,ZNF776,284309
ENSG00000152455,SUV39H2,79723
ENSG00000152457,DCLRE1C,64421
ENSG00000152464,RPP38,10557
ENSG00000152484,USP12,219333
ENSG00000152492,CCDC50,152137
ENSG00000152495,CAMK4,814
ENSG00000152518,ZFP36L2,678
ENSG00000152520,PAN3,255967
ENSG00000152556,PFKM,5213
ENSG00000152558,TMEM123,114908
ENSG00000152601,MBNL1,4154
ENSG00000152642,GPD1L,23171
ENSG00000152683,SLC30A6,55676
ENSG00000152684,PELO,53918
ENSG00000152689,RASGRP3,25780
ENSG00000152700,SAR1B,51128
ENSG00000152749,GPR180,160897
ENSG00000152782,PANK1,53354
ENSG00000152785,BMP3,651
ENSG00000152795,HNRNPDL,9987
ENSG00000152904,GGPS1,9453
ENSG00000152910,CNTNAP4,85445
ENSG00000152942,RAD17,5884
ENSG00000152944,MED21,9412
ENSG00000153006,SREK1IP1,285672
ENSG00000153015,CWC27,10283
ENSG00000153037,SRP19,6728
ENSG00000153044,CENPH,64946
ENSG00000153046,CDYL,9425
ENSG00000153048,CARHSP1,23589
ENSG00000153064,BANK1,55024
ENSG00000153066,TXNDC11,51061
ENSG00000153094,BCL2L11,10018
ENSG00000153107,ANAPC1,64682
ENSG00000153113,CAST,831
ENSG00000153130,SCOC,60592
ENSG00000153132,CLGN,1047
ENSG00000153140,CETN3,1070
ENSG00000153147,SMARCA5,8467
ENSG00000153179,RASSF3,283349
ENSG00000153187,HNRNPU,3192
ENSG00000153201,RANBP2,5903
ENSG00000153207,AHCTF1,25909
ENSG00000153310,FAM49B,51571
ENSG00000153317,ASAP1,50807
ENSG00000153339,TRAPPC8,22878
ENSG00000153391,INO80C,125476
ENSG00000153395,LPCAT1,79888
ENSG00000153406,NMRAL1,57407
ENSG00000153443,UBALD1,124402
ENSG00000153485,TMEM251,26175
ENSG00000153487,ING1,3621
ENSG00000153560,UBP1,7342
ENSG00000153561,RMND5A,64795
ENSG00000153574,RPIA,22934
ENSG00000153767,GTF2E1,2960
ENSG00000153774,CFDP1,10428
ENSG00000153786,ZDHHC7,55625
ENSG00000153814,JAZF1,221895
ENSG00000153815,CMIP,80790
ENSG00000153827,TRIP12,9320
ENSG00000153879,CEBPG,1054
ENSG00000153898,MCOLN2,255231
ENSG00000153914,SREK1,140890
ENSG00000153922,CHD1,1105
ENSG00000153933,DGKE,8526
ENSG00000153936,HS2ST1,9653
ENSG00000153944,MSI2,124540
ENSG00000154001,PPP2R5E,5529
ENSG00000154016,GRAP,10750
ENSG00000154059,IMPACT,55364
ENSG00000154114,TBCEL,219899
ENSG00000154122,ANKH,56172
ENSG00000154124,OTULIN,90268
ENSG00000154144,TBRG1,84897
ENSG00000154174,TOMM70,9868
ENSG00000154217,PITPNC1,26207
ENSG00000154222,CC2D1B,200014
ENSG00000154229,PRKCA,5578
ENSG00000154237,LRRK1,79705
ENSG00000154262,ABCA6,23460
ENSG00000154265,ABCA5,23461
ENSG00000154277,UCHL1,7345
ENSG00000154305,MIA3,375056
ENSG00000154319,FAM167A,83648
ENSG00000154359,LONRF1,91694
ENSG00000154370,TRIM11,81559
ENSG00000154473,BUB3,9184
ENSG00000154511,DIPK1A,388650
ENSG00000154518,ATP5MC3,518
ENSG00000154553,PDLIM3,27295
ENSG00000154582,ELOC,6921
ENSG00000154611,PSMA8,143471
ENSG00000154640,BTG3,10950
ENSG00000154642,C21orf91,54149
ENSG00000154710,RABGEF1,27342
ENSG00000154719,MRPL39,54148
ENSG00000154723,ATP5PF,522
ENSG00000154727,GABPA,2551
ENSG00000154743,TSEN2,80746
ENSG00000154760,SLFN13,146857
ENSG00000154767,XPC,7508
ENSG00000154781,CCDC174,51244
ENSG00000154803,FLCN,201163
ENSG00000154814,OXNAD1,92106
ENSG00000154822,PLCL2,23228
ENSG00000154832,CXXC1,30827
ENSG00000154839,SKA1,220134
ENSG00000154845,PPP4R1,9989
ENSG00000154864,PIEZO2,63895
ENSG00000154920,EME1,146956
ENSG00000154930,ACSS1,84532
ENSG00000154945,ANKRD40,91369
ENSG00000154978,VOPP1,81552
ENSG00000155016,CYP2U1,113612
ENSG00000155034,FBXL18,80028
ENSG00000155090,KLF10,7071
ENSG00000155096,AZIN1,51582
ENSG00000155097,ATP6V1C1,528
ENSG00000155100,OTUD6B,51633
ENSG00000155115,GTF3C6,112495
ENSG00000155189,AGPAT5,55326
ENSG00000155229,MMS19,64210
ENSG00000155252,PI4K2A,55361
ENSG00000155275,TRMT44,152992
ENSG00000155287,SLC25A28,81894
ENSG00000155304,HSPA13,6782
ENSG00000155313,USP25,29761
ENSG00000155329,ZCCHC10,54819
ENSG00000155330,C16orf87,388272
ENSG00000155368,DBI,1622
ENSG00000155380,SLC16A1,6566
ENSG00000155393,HEATR3,55027
ENSG00000155438,NIFK,84365
ENSG00000155463,OXA1L,5018
ENSG00000155506,LARP1,23367
ENSG00000155508,CNOT8,9337
ENSG00000155542,SETD9,133383
ENSG00000155545,MIER3,166968
ENSG00000155561,NUP205,23165
ENSG00000155629,PIK3AP1,118788
ENSG00000155636,RBM45,129831
ENSG00000155657,TTN,7273
ENSG00000155660,PDIA4,9601
ENSG00000155729,KCTD18,130535
ENSG00000155744,FAM126B,285172
ENSG00000155792,DEPTOR,64798
ENSG00000155827,RNF20,56254
ENSG00000155846,PPARGC1B,133522
ENSG00000155849,ELMO1,9844
ENSG00000155850,SLC26A2,1836
ENSG00000155868,MED7,9443
ENSG00000155876,RRAGA,10670
ENSG00000155903,RASA2,5922
ENSG00000155906,RMND1,55005
ENSG00000155957,TMBIM4,51643
ENSG00000155959,VBP1,7411
ENSG00000155966,AFF2,2334
ENSG00000155975,VPS37A,137492
ENSG00000156017,CARNMT1,138199
ENSG00000156030,ELMSAN1,91748
ENSG00000156110,ADK,132
ENSG00000156136,DCK,1633
ENSG00000156162,DPY19L4,286148
ENSG00000156170,NDUFAF6,137682
ENSG00000156171,DRAM2,128338
ENSG00000156232,WHAMM,123720
ENSG00000156253,RWDD2B,10069
ENSG00000156256,USP16,10600
ENSG00000156261,CCT8,10694
ENSG00000156273,BACH1,571
ENSG00000156299,TIAM1,7074
ENSG00000156304,SCAF4,57466
ENSG00000156313,RPGR,6103
ENSG00000156398,SFXN2,118980
ENSG00000156411,ATP5MPL,9556
ENSG00000156467,UQCRB,7381
ENSG00000156469,MTERF3,51001
ENSG00000156471,PTDSS1,9791
ENSG00000156482,RPL30,6156
ENSG00000156502,SUPV3L1,6832
ENSG00000156504,FAM122B,159090
ENSG00000156508,EEF1A1,1915
ENSG00000156509,FBXO43,286151
ENSG00000156515,HK1,3098
ENSG00000156521,TYSND1,219743
ENSG00000156531,PHF6,84295
ENSG00000156587,UBE2L6,9246
ENSG00000156599,ZDHHC5,25921
ENSG00000156639,ZFAND3,60685
ENSG00000156642,NPTN,27020
ENSG00000156650,KAT6B,23522
ENSG00000156675,RAB11FIP1,80223
ENSG00000156697,UTP14A,10813
ENSG00000156709,AIFM1,9131
ENSG00000156711,MAPK13,5603
ENSG00000156735,BAG4,9530
ENSG00000156738,MS4A1,931
ENSG00000156787,TBC1D31,93594
ENSG00000156802,ATAD2,29028
ENSG00000156831,NSMCE2,286053
ENSG00000156853,ZNF689,115509
ENSG00000156858,PRR14,78994
ENSG00000156860,FBRS,64319
ENSG00000156873,PHKG2,5261
ENSG00000156875,MFSD14A,64645
ENSG00000156876,SASS6,163786
ENSG00000156928,MALSU1,115416
ENSG00000156931,VPS8,23355
ENSG00000156958,GALK2,2585
ENSG00000156970,BUB1B,701
ENSG00000156973,PDE6D,5147
ENSG00000156976,EIF4A2,1974
ENSG00000156983,BRPF1,7862
ENSG00000156990,RPUSD3,285367
ENSG00000157014,TATDN2,9797
ENSG00000157020,SEC13,6396
ENSG00000157036,EXOG,9941
ENSG00000157045,NTAN1,123803
ENSG00000157077,ZFYVE9,9372
ENSG00000157106,SMG1,23049
ENSG00000157181,ODR4,54953
ENSG00000157184,CPT2,1376
ENSG00000157191,NECAP2,55707
ENSG00000157193,LRP8,7804
ENSG00000157212,PAXIP1,22976
ENSG00000157303,SUSD3,203328
ENSG00000157326,DHRS4,10901
ENSG00000157349,DDX19B,11269
ENSG00000157350,ST3GAL2,6483
ENSG00000157353,FCSK,197258
ENSG00000157379,DHRS1,115817
ENSG00000157426,AASDH,132949
ENSG00000157445,CACNA2D3,55799
ENSG00000157450,RNF111,54778
ENSG00000157456,CCNB2,9133
ENSG00000157470,FAM81A,145773
ENSG00000157483,MYO1E,4643
ENSG00000157500,APPL1,26060
ENSG00000157538,VPS26C,10311
ENSG00000157540,DYRK1A,1859
ENSG00000157557,ETS2,2114
ENSG00000157593,SLC35B2,347734
ENSG00000157613,CREB3L1,90993
ENSG00000157625,TAB3,257397
ENSG00000157637,SLC38A10,124565
ENSG00000157654,PALM2-AKAP2,445815
ENSG00000157693,TMEM268,203197
ENSG00000157734,SNX22,79856
ENSG00000157741,UBN2,254048
ENSG00000157764,BRAF,673
ENSG00000157778,PSMG3,84262
ENSG00000157796,WDR19,57728
ENSG00000157823,AP3S2,10239
ENSG00000157837,SPPL3,121665
ENSG00000157869,RAB28,9364
ENSG00000157881,PANK4,55229
ENSG00000157890,MEGF11,84465
ENSG00000157895,C12orf43,64897
ENSG00000157916,RER1,11079
ENSG00000157933,SKI,6497
ENSG00000157954,WIPI2,26100
ENSG00000158019,BABAM2,9577
ENSG00000158042,MRPL17,63875
ENSG00000158050,DUSP2,1844
ENSG00000158062,UBXN11,91544
ENSG00000158092,NCK1,4690
ENSG00000158109,TPRG1L,127262
ENSG00000158161,EYA3,2140
ENSG00000158169,FANCC,2176
ENSG00000158195,WASF2,10163
ENSG00000158201,ABHD3,171586
ENSG00000158234,FAIM,55179
ENSG00000158290,CUL4B,8450
ENSG00000158321,AUTS2,26053
ENSG00000158411,MITD1,129531
ENSG00000158417,EIF5B,9669
ENSG00000158435,CNOT11,55571
ENSG00000158457,TSPAN33,340348
ENSG00000158470,B4GALT5,9334
ENSG00000158480,SPATA2,9825
ENSG00000158517,NCF1,653361
ENSG00000158526,TSR2,90121
ENSG00000158545,ZC3H18,124245
ENSG00000158552,ZFAND2B,130617
ENSG00000158555,GDPD5,81544
ENSG00000158604,TMED4,222068
ENSG00000158615,PPP1R15B,84919
ENSG00000158623,COPG2,26958
ENSG00000158636,EMSY,56946
ENSG00000158669,GPAT4,137964
ENSG00000158710,TAGLN2,8407
ENSG00000158711,ELK4,2005
ENSG00000158717,RNF166,115992
ENSG00000158747,NBL1,4681
ENSG00000158747,NBL1,100532736
ENSG00000158769,F11R,50848
ENSG00000158773,USF1,7391
ENSG00000158793,NIT1,4817
ENSG00000158796,DEDD,9191
ENSG00000158805,ZNF276,92822
ENSG00000158828,PINK1,65018
ENSG00000158850,B4GALT3,8703
ENSG00000158864,NDUFS2,4720
ENSG00000158882,TOMM40L,84134
ENSG00000158941,CCAR2,57805
ENSG00000158985,CDC42SE2,56990
ENSG00000158987,RAPGEF6,51735
ENSG00000159023,EPB41,2035
ENSG00000159055,MIS18A,54069
ENSG00000159063,ALG8,79053
ENSG00000159069,FBXW5,54461
ENSG00000159079,CFAP298,56683
ENSG00000159082,SYNJ1,8867
ENSG00000159086,PAXBP1,94104
ENSG00000159110,IFNAR2,3455
ENSG00000159111,MRPL10,124995
ENSG00000159128,IFNGR2,3460
ENSG00000159131,GART,2618
ENSG00000159140,SON,6651
ENSG00000159147,DONSON,29980
ENSG00000159176,CSRP1,1465
ENSG00000159199,ATP5MC1,516
ENSG00000159202,UBE2Z,65264
ENSG00000159210,SNF8,11267
ENSG00000159216,RUNX1,861
ENSG00000159217,IGF2BP1,10642
ENSG00000159228,CBR1,873
ENSG00000159256,MORC3,23515
ENSG00000159259,CHAF1B,8208
ENSG00000159261,CLDN14,23562
ENSG00000159267,HLCS,3141
ENSG00000159314,ARHGAP27,201176
ENSG00000159322,ADPGK,83440
ENSG00000159346,ADIPOR1,51094
ENSG00000159348,CYB5R1,51706
ENSG00000159352,PSMD4,5710
ENSG00000159363,ATP13A2,23400
ENSG00000159377,PSMB4,5692
ENSG00000159388,BTG2,7832
ENSG00000159399,HK2,3099
ENSG00000159459,UBR1,197131
ENSG00000159461,AMFR,267
ENSG00000159479,MED8,112950
ENSG00000159556,ISL2,64843
ENSG00000159579,RSPRY1,89970
ENSG00000159592,GPBP1L1,60313
ENSG00000159593,NAE1,8883
ENSG00000159596,TMEM69,51249
ENSG00000159658,EFCAB14,9813
ENSG00000159692,CTBP1,1487
ENSG00000159720,ATP6V0D1,9114
ENSG00000159753,CARMIL2,146206
ENSG00000159792,PSKH1,5681
ENSG00000159840,ZYX,7791
ENSG00000159842,ABR,29
ENSG00000159873,CCDC117,150275
ENSG00000159884,CCDC107,203260
ENSG00000159921,GNE,10020
ENSG00000160007,ARHGAP35,2909
ENSG00000160014,CALM3,808
ENSG00000160049,DFFA,1676
ENSG00000160050,CCDC28B,79140
ENSG00000160058,BSDC1,55108
ENSG00000160072,ATAD3B,83858
ENSG00000160075,SSU72,29101
ENSG00000160087,UBE2J2,118424
ENSG00000160113,NR2F6,2063
ENSG00000160117,ANKLE1,126549
ENSG00000160124,CCDC58,131076
ENSG00000160190,SLC37A1,54020
ENSG00000160191,PDE9A,5152
ENSG00000160193,WDR4,10785
ENSG00000160194,NDUFV3,4731
ENSG00000160199,PKNOX1,5316
ENSG00000160208,RRP1B,23076
ENSG00000160209,PDXK,8566
ENSG00000160209,PDXK,105372824
ENSG00000160211,G6PD,2539
ENSG00000160213,CSTB,1476
ENSG00000160214,RRP1,8568
ENSG00000160216,AGPAT3,56894
ENSG00000160218,TRAPPC10,7109
ENSG00000160226,CFAP410,755
ENSG00000160271,RALGDS,5900
ENSG00000160284,SPATC1L,84221
ENSG00000160285,LSS,4047
ENSG00000160293,VAV2,7410
ENSG00000160294,MCM3AP,8888
ENSG00000160298,C21orf58,54058
ENSG00000160299,PCNT,5116
ENSG00000160305,DIP2A,23181
ENSG00000160310,PRMT2,3275
ENSG00000160326,SLC2A6,11182
ENSG00000160352,ZNF714,148206
ENSG00000160392,C19orf47,126526
ENSG00000160404,TOR2A,27433
ENSG00000160408,ST6GALNAC6,30815
ENSG00000160410,SHKBP1,92799
ENSG00000160439,RDH13,112724
ENSG00000160445,ZER1,10444
ENSG00000160446,ZDHHC12,84885
ENSG00000160551,TAOK1,57551
ENSG00000160563,MED27,9442
ENSG00000160570,DEDD2,162989
ENSG00000160584,SIK3,23387
ENSG00000160602,AC010761.1,284086
ENSG00000160606,TLCD1,116238
ENSG00000160613,PCSK7,9159
ENSG00000160633,SAFB,6294
ENSG00000160679,CHTOP,26097
ENSG00000160683,CXCR5,643
ENSG00000160685,ZBTB7B,51043
ENSG00000160688,FLAD1,80308
ENSG00000160691,SHC1,6464
ENSG00000160695,VPS11,55823
ENSG00000160703,NLRX1,79671
ENSG00000160710,ADAR,103
ENSG00000160714,UBE2Q1,55585
ENSG00000160741,CRTC2,200186
ENSG00000160752,FDPS,2224
ENSG00000160753,RUSC1,23623
ENSG00000160767,FAM189B,10712
ENSG00000160783,PMF1,11243
ENSG00000160785,SLC25A44,9673
ENSG00000160796,NBEAL2,23218
ENSG00000160799,CCDC12,151903
ENSG00000160803,UBQLN4,56893
ENSG00000160813,PPP1R35,221908
ENSG00000160818,GPATCH4,54865
ENSG00000160856,FCRL3,115352
ENSG00000160877,NACC1,112939
ENSG00000160888,IER2,9592
ENSG00000160908,ZNF394,84124
ENSG00000160917,CPSF4,10898
ENSG00000160948,VPS28,51160
ENSG00000160949,TONSL,4796
ENSG00000160953,PWWP3A,84939
ENSG00000160957,RECQL4,9401
ENSG00000160959,LRRC14,9684
ENSG00000160972,PPP1R16A,84988
ENSG00000160991,ORAI2,80228
ENSG00000160993,ALKBH4,54784
ENSG00000160999,SH2B2,10603
ENSG00000161010,MRNIP,51149
ENSG00000161011,SQSTM1,8878
ENSG00000161013,MGAT4B,11282
ENSG00000161016,RPL8,6132
ENSG00000161021,MAML1,9794
ENSG00000161036,LRWD1,222229
ENSG00000161057,PSMC2,5701
ENSG00000161091,MFSD12,126321
ENSG00000161179,YDJC,150223
ENSG00000161202,DVL3,1857
ENSG00000161203,AP2M1,1173
ENSG00000161204,ABCF3,55324
ENSG00000161217,PCYT1A,5130
ENSG00000161265,U2AF1L4,199746
ENSG00000161267,BDH1,622
ENSG00000161405,IKZF3,22806
ENSG00000161513,FDXR,2232
ENSG00000161526,SAP30BP,29115
ENSG00000161533,ACOX1,51
ENSG00000161542,PRPSAP1,5635
ENSG00000161547,SRSF2,6427
ENSG00000161558,TMEM143,55260
ENSG00000161618,ALDH16A1,126133
ENSG00000161671,EMC10,284361
ENSG00000161677,JOSD2,126119
ENSG00000161692,DBF4B,80174
ENSG00000161791,FMNL3,91010
ENSG00000161800,RACGAP1,29127
ENSG00000161813,LARP4,113251
ENSG00000161847,RAVER1,125950
ENSG00000161888,SPC24,147841
ENSG00000161904,LEMD2,221496
ENSG00000161914,ZNF653,115950
ENSG00000161920,MED11,400569
ENSG00000161956,SENP3,26168
ENSG00000161960,EIF4A1,1973
ENSG00000161970,RPL26,6154
ENSG00000161980,POLR3K,51728
ENSG00000161981,SNRNP25,79622
ENSG00000161996,WDR90,197335
ENSG00000161999,JMJD8,339123
ENSG00000162032,SPSB3,90864
ENSG00000162062,TEDC2,80178
ENSG00000162063,CCNF,899
ENSG00000162065,TBC1D24,57465
ENSG00000162066,AMDHD2,51005
ENSG00000162073,PAQR4,124222
ENSG00000162076,FLYWCH2,114984
ENSG00000162086,ZNF75A,7627
ENSG00000162129,CLPB,81570
ENSG00000162139,NEU3,10825
ENSG00000162144,CYB561A3,220002
ENSG00000162174,ASRGL1,80150
ENSG00000162191,UBXN1,51035
ENSG00000162194,LBHD1,79081
ENSG00000162222,TTC9C,283237
ENSG00000162227,TAF6L,10629
ENSG00000162231,NXF1,10482
ENSG00000162236,STX5,6811
ENSG00000162244,RPL29,6159
ENSG00000162298,SYVN1,84447
ENSG00000162300,ZFPL1,7542
ENSG00000162302,RPS6KA4,8986
ENSG00000162337,LRP5,4041
ENSG00000162341,TPCN2,219931
ENSG00000162368,CMPK1,51727
ENSG00000162377,COA7,65260
ENSG00000162378,ZYG11B,79699
ENSG00000162384,CZIB,54987
ENSG00000162385,MAGOH,4116
ENSG00000162396,PARS2,25973
ENSG00000162402,USP24,23358
ENSG00000162408,NOL9,79707
ENSG00000162413,KLHL21,9903
ENSG00000162419,GMEB1,10691
ENSG00000162434,JAK1,3716
ENSG00000162437,RAVER2,55225
ENSG00000162441,LZIC,84328
ENSG00000162511,LAPTM5,7805
ENSG00000162517,PEF1,553115
ENSG00000162521,RBBP4,5928
ENSG00000162542,TMCO4,255104
ENSG00000162585,FAAP20,199990
ENSG00000162600,OMA1,115209
ENSG00000162601,MYSM1,114803
ENSG00000162604,TM2D1,83941
ENSG00000162607,USP1,7398
ENSG00000162613,FUBP1,8880
ENSG00000162623,TYW3,127253
ENSG00000162631,NTNG1,22854
ENSG00000162639,HENMT1,113802
ENSG00000162642,C1orf52,148423
ENSG00000162643,WDR63,126820
ENSG00000162650,ATXN7L2,127002
ENSG00000162664,ZNF326,284695
ENSG00000162676,GFI1,2672
ENSG00000162688,AGL,178
ENSG00000162702,ZNF281,23528
ENSG00000162704,ARPC5,10092
ENSG00000162714,ZNF496,84838
ENSG00000162729,IGSF8,93185
ENSG00000162734,PEA15,8682
ENSG00000162735,PEX19,5824
ENSG00000162736,NCSTN,23385
ENSG00000162739,SLAMF6,114836
ENSG00000162769,FLVCR1,28982
ENSG00000162775,RBM15,64783
ENSG00000162777,DENND2D,79961
ENSG00000162783,IER5,51278
ENSG00000162813,BPNT1,10380
ENSG00000162819,BROX,148362
ENSG00000162836,ACP6,51205
ENSG00000162849,KIF26B,55083
ENSG00000162851,TFB2M,64216
ENSG00000162852,CNST,163882
ENSG00000162869,PPP1R21,129285
ENSG00000162885,B3GALNT2,148789
ENSG00000162889,MAPKAPK2,9261
ENSG00000162910,MRPL55,128308
ENSG00000162923,WDR26,80232
ENSG00000162924,REL,5966
ENSG00000162928,PEX13,5194
ENSG00000162929,KIAA1841,84542
ENSG00000162959,MEMO1,51072
ENSG00000162961,DPY30,84661
ENSG00000162972,MAIP1,79568
ENSG00000162980,ARL5A,26225
ENSG00000163001,CFAP36,112942
ENSG00000163002,NUP35,129401
ENSG00000163006,CCDC138,165055
ENSG00000163013,FBXO41,150726
ENSG00000163026,WDCP,80304
ENSG00000163029,SMC6,79677
ENSG00000163050,COQ8A,56997
ENSG00000163069,SGCB,6443
ENSG00000163082,SGPP2,130367
ENSG00000163104,SMARCAD1,56916
ENSG00000163110,PDLIM5,10611
ENSG00000163125,RPRD2,23248
ENSG00000163131,CTSS,1520
ENSG00000163156,SCNM1,79005
ENSG00000163156,SCNM1,100534012
ENSG00000163159,VPS72,6944
ENSG00000163161,ERCC3,2071
ENSG00000163166,IWS1,55677
ENSG00000163170,BOLA3,388962
ENSG00000163171,CDC42EP3,10602
ENSG00000163191,S100A11,6282
ENSG00000163214,DHX57,90957
ENSG00000163219,ARHGAP25,9938
ENSG00000163249,CCNYL1,151195
ENSG00000163257,DCAF16,54876
ENSG00000163281,GNPDA2,132789
ENSG00000163291,PAQR3,152559
ENSG00000163312,HELQ,113510
ENSG00000163319,MRPS18C,51023
ENSG00000163320,CGGBP1,8545
ENSG00000163322,ABRAXAS1,84142
ENSG00000163344,PMVK,10654
ENSG00000163346,PBXIP1,57326
ENSG00000163348,PYGO2,90780
ENSG00000163349,HIPK1,204851
ENSG00000163374,YY1AP1,55249
ENSG00000163376,KBTBD8,84541
ENSG00000163382,NAXE,128240
ENSG00000163389,POGLUT1,56983
ENSG00000163399,ATP1A1,476
ENSG00000163428,LRRC58,116064
ENSG00000163444,TMEM183A,92703
ENSG00000163463,KRTCAP2,200185
ENSG00000163466,ARPC2,10109
ENSG00000163468,CCT3,7203
ENSG00000163479,SSR2,6746
ENSG00000163481,RNF25,64320
ENSG00000163482,STK36,27148
ENSG00000163507,CIP2A,57650
ENSG00000163510,CWC22,57703
ENSG00000163512,AZI2,64343
ENSG00000163513,TGFBR2,7048
ENSG00000163516,ANKZF1,55139
ENSG00000163527,STT3B,201595
ENSG00000163528,CHCHD4,131474
ENSG00000163535,SGO2,151246
ENSG00000163536,SERPINI1,5274
ENSG00000163541,SUCLG1,8802
ENSG00000163558,PRKCI,5584
ENSG00000163565,IFI16,3428
ENSG00000163568,AIM2,9447
ENSG00000163577,EIF5A2,56648
ENSG00000163584,RPL22L1,200916
ENSG00000163605,PPP4R2,151987
ENSG00000163607,GTPBP8,29083
ENSG00000163608,NEPRO,25871
ENSG00000163611,SPICE1,152185
ENSG00000163618,CADPS,8618
ENSG00000163626,COX18,285521
ENSG00000163634,THOC7,80145
ENSG00000163635,ATXN7,6314
ENSG00000163636,PSMD6,9861
ENSG00000163644,PPM1K,152926
