NAME,DESCRIPTION,GENE_SYMBOL,GENE_TITLE,SCORE
RPS27L,RPS27L,null,null,0.13033076
PRKCA,PRKCA,null,null,0.13025208
ARSK,ARSK,null,null,0.13024522
DUS3L,DUS3L,null,null,0.1299948
EIF2B3,EIF2B3,null,null,0.12992248
FAM86C1,FAM86C1,null,null,0.1298633
PPFIA4,PPFIA4,null,null,0.1296792
MRPL50,MRPL50,null,null,0.12967472
CDIP1,CDIP1,null,null,0.12966025
AC012146.1,AC012146.1,null,null,0.1295708
AC011511.3,AC011511.3,null,null,0.12955043
PLPP2,PLPP2,null,null,0.12936282
RHPN1,RHPN1,null,null,0.12927152
PPT2,PPT2,null,null,0.12926948
PDCD2,PDCD2,null,null,0.12924363
METAP1,METAP1,null,null,0.12917972
TMEM238,TMEM238,null,null,0.12905774
PHB,PHB,null,null,0.12901402
CERS6,CERS6,null,null,0.12899971
GTPBP3,GTPBP3,null,null,0.12899566
SNHG30,SNHG30,null,null,0.12888981
EI24,EI24,null,null,0.12869215
NMRAL1,NMRAL1,null,null,0.12866712
ZNF775,ZNF775,null,null,0.12845346
CLUH,CLUH,null,null,0.12844819
THNSL1,THNSL1,null,null,0.12840278
PSAT1,PSAT1,null,null,0.12832494
TBRG4,TBRG4,null,null,0.1283197
GPER1,GPER1,null,null,0.1281784
NOC4L,NOC4L,null,null,0.12812434
GSTA4,GSTA4,null,null,0.12802875
RFT1,RFT1,null,null,0.12800145
POLN,POLN,null,null,0.12794341
AMZ2P1,AMZ2P1,null,null,0.12786776
EPS8L2,EPS8L2,null,null,0.1278353
UTP4,UTP4,null,null,0.1278102
SRR,SRR,null,null,0.12777428
LRP5,LRP5,null,null,0.12775446
FMNL2,FMNL2,null,null,0.12769681
AL159163.1,AL159163.1,null,null,0.12758443
NOMO1,NOMO1,null,null,0.12743737
FUCA2,FUCA2,null,null,0.12731403
PFKFB4,PFKFB4,null,null,0.12719887
CAMLG,CAMLG,null,null,0.12702914
KYAT1,KYAT1,null,null,0.1269358
NPRL2,NPRL2,null,null,0.1268962
EXOSC2,EXOSC2,null,null,0.12685697
PTPN22,PTPN22,null,null,0.12672265
GGCT,GGCT,null,null,0.12651512
TAF9,TAF9,null,null,0.12635776
AC008686.1,AC008686.1,null,null,0.1263545
GCAT,GCAT,null,null,0.12634885
LRRC34,LRRC34,null,null,0.12632918
BLVRB,BLVRB,null,null,0.12625153
CLPX,CLPX,null,null,0.12612724
MRPL4,MRPL4,null,null,0.12612423
AC092115.3,AC092115.3,null,null,0.12597507
RUVBL2,RUVBL2,null,null,0.12588453
RRP9,RRP9,null,null,0.12573546
WDR12,WDR12,null,null,0.12555933
TEX264,TEX264,null,null,0.12554282
TBC1D4,TBC1D4,null,null,0.12547915
TMEM255B,TMEM255B,null,null,0.12544857
B3GNTL1,B3GNTL1,null,null,0.12514159
METTL26,METTL26,null,null,0.1249952
C12orf29,C12orf29,null,null,0.124964684
STX18-AS1,STX18-AS1,null,null,0.124591
CAV1,CAV1,null,null,0.12455903
EIF2AK4,EIF2AK4,null,null,0.12455439
NCLN,NCLN,null,null,0.12446676
TIMM50,TIMM50,null,null,0.12437226
BOLA3,BOLA3,null,null,0.12432966
ZP3,ZP3,null,null,0.124284565
SLC25A10,SLC25A10,null,null,0.12420509
ERLIN1,ERLIN1,null,null,0.12416976
CRNDE,CRNDE,null,null,0.124129295
TMEM25,TMEM25,null,null,0.12402973
USP31,USP31,null,null,0.124016404
COA4,COA4,null,null,0.123986706
TMEM68,TMEM68,null,null,0.12378738
TRMT61A,TRMT61A,null,null,0.1236509
LACTB2,LACTB2,null,null,0.12361077
SPG21,SPG21,null,null,0.12349521
CLN8,CLN8,null,null,0.12348481
TNKS1BP1,TNKS1BP1,null,null,0.12328438
RRP1,RRP1,null,null,0.12328052
FZD3,FZD3,null,null,0.12322685
ASTN2,ASTN2,null,null,0.123220555
NAT10,NAT10,null,null,0.123063214
NDUFAF6,NDUFAF6,null,null,0.12305303
EARS2,EARS2,null,null,0.123007245
ABHD14A-ACY1,ABHD14A-ACY1,null,null,0.12296963
TSR3,TSR3,null,null,0.12282677
PLS1,PLS1,null,null,0.12280331
NUMBL,NUMBL,null,null,0.12240068
MPP6,MPP6,null,null,0.12239062
MRPL45,MRPL45,null,null,0.12237258
SLC16A11,SLC16A11,null,null,0.12207319
PPAT,PPAT,null,null,0.1220512
PTCD2,PTCD2,null,null,0.12200891
AC015712.2,AC015712.2,null,null,0.121954285
AC005154.5,AC005154.5,null,null,0.1218835
AP3M2,AP3M2,null,null,0.12184578
C2CD4B,C2CD4B,null,null,0.121790916
RSL24D1,RSL24D1,null,null,0.121786706
SIAE,SIAE,null,null,0.12176975
AP000777.3,AP000777.3,null,null,0.12170319
DNPEP,DNPEP,null,null,0.12161899
AC025423.2,AC025423.2,null,null,0.12161539
MRPS26,MRPS26,null,null,0.12154028
FAM162A,FAM162A,null,null,0.12149265
PLK3,PLK3,null,null,0.12132896
PLOD3,PLOD3,null,null,0.12128216
AC008622.2,AC008622.2,null,null,0.12126665
ARMC6,ARMC6,null,null,0.121174425
AP000944.3,AP000944.3,null,null,0.12116316
DNAJC19,DNAJC19,null,null,0.12106134
AGRN,AGRN,null,null,0.120942034
NFXL1,NFXL1,null,null,0.120826505
ABCE1,ABCE1,null,null,0.12077221
RNF130,RNF130,null,null,0.12055331
ABCA2,ABCA2,null,null,0.12039198
ESR2,ESR2,null,null,0.12036381
TOMM5,TOMM5,null,null,0.120356336
ADSL,ADSL,null,null,0.12025573
TRIB3,TRIB3,null,null,0.12015795
SLC1A5,SLC1A5,null,null,0.12014402
DPP7,DPP7,null,null,0.12012625
AGTRAP,AGTRAP,null,null,0.12006264
NUFIP1,NUFIP1,null,null,0.120038174
AP000944.2,AP000944.2,null,null,0.12003191
CCDC34,CCDC34,null,null,0.119951695
ACSS1,ACSS1,null,null,0.11984
RCHY1,RCHY1,null,null,0.11973168
LINC00665,LINC00665,null,null,0.119527645
AC105020.2,AC105020.2,null,null,0.11952683
ATP5MC1,ATP5MC1,null,null,0.11951611
UBE2E2,UBE2E2,null,null,0.11951591
FUT11,FUT11,null,null,0.11950987
PBK,PBK,null,null,0.11949432
CHRNA5,CHRNA5,null,null,0.11947584
MRPS18B,MRPS18B,null,null,0.1194517
EMC1,EMC1,null,null,0.11944772
NUDT8,NUDT8,null,null,0.11936914
AC012236.1,AC012236.1,null,null,0.11936174
PIGY,PIGY,null,null,0.11935981
PMPCA,PMPCA,null,null,0.11935157
GRPEL1,GRPEL1,null,null,0.11934448
BNIP3,BNIP3,null,null,0.11931804
SLC4A5,SLC4A5,null,null,0.11928691
SERBP1,SERBP1,null,null,0.119280495
AC012213.5,AC012213.5,null,null,0.11913692
SEZ6L2,SEZ6L2,null,null,0.119052395
PUS1,PUS1,null,null,0.118911915
HEXB,HEXB,null,null,0.11880191
XPO5,XPO5,null,null,0.118793845
UXS1,UXS1,null,null,0.1186529
CD302,CD302,null,null,0.1186431
RXYLT1,RXYLT1,null,null,0.11852534
AC010422.3,AC010422.3,null,null,0.11850855
ALDH1L2,ALDH1L2,null,null,0.11837991
CDCA7L,CDCA7L,null,null,0.11834107
NT5M,NT5M,null,null,0.11810068
SAMSN1,SAMSN1,null,null,0.117882915
BZW2,BZW2,null,null,0.117819175
SAPCD2,SAPCD2,null,null,0.11776592
SLC16A1,SLC16A1,null,null,0.11773124
COPRS,COPRS,null,null,0.11768103
AL928654.2,AL928654.2,null,null,0.11768049
DIMT1,DIMT1,null,null,0.11765665
LPCAT4,LPCAT4,null,null,0.1176406
LRPAP1,LRPAP1,null,null,0.11759984
MTAP,MTAP,null,null,0.11757258
MIR4435-2HG,MIR4435-2HG,null,null,0.11752771
EXOSC4,EXOSC4,null,null,0.11751024
COA7,COA7,null,null,0.117490225
PTGDR2,PTGDR2,null,null,0.11734777
SACS,SACS,null,null,0.11734744
NIFK,NIFK,null,null,0.11732053
DHX33,DHX33,null,null,0.117237166
SPRYD7,SPRYD7,null,null,0.11720372
DIPK1B,DIPK1B,null,null,0.117159165
CA11,CA11,null,null,0.1170821
AL359922.1,AL359922.1,null,null,0.11702636
CAMK2B,CAMK2B,null,null,0.11692347
CD55,CD55,null,null,0.11675767
NOB1,NOB1,null,null,0.116732284
SPATA13,SPATA13,null,null,0.11671634
RXYLT1-AS1,RXYLT1-AS1,null,null,0.11667101
LINC00339,LINC00339,null,null,0.11663185
AP000781.2,AP000781.2,null,null,0.116600715
MRM1,MRM1,null,null,0.11649597
GPHN,GPHN,null,null,0.116418995
GRAMD1A,GRAMD1A,null,null,0.11636706
CAMKMT,CAMKMT,null,null,0.11625503
CELSR3,CELSR3,null,null,0.1162362
ZPR1,ZPR1,null,null,0.11621821
ANKRD16,ANKRD16,null,null,0.11601824
NOP14,NOP14,null,null,0.11599642
SUMF2,SUMF2,null,null,0.11594874
UBXN8,UBXN8,null,null,0.11585196
UROD,UROD,null,null,0.11583854
MAK16,MAK16,null,null,0.115807325
NDUFAF1,NDUFAF1,null,null,0.11576555
FHL3,FHL3,null,null,0.115720026
EML2-AS1,EML2-AS1,null,null,0.115626164
PAM,PAM,null,null,0.11557868
IMP3,IMP3,null,null,0.1155455
AL049766.3,AL049766.3,null,null,0.11551401
PCID2,PCID2,null,null,0.1154532
AC074117.1,AC074117.1,null,null,0.115309134
SLC2A5,SLC2A5,null,null,0.11521613
ARMC10,ARMC10,null,null,0.115183294
WDR36,WDR36,null,null,0.1151345
RWDD4,RWDD4,null,null,0.115002684
RPARP-AS1,RPARP-AS1,null,null,0.114998244
AC012313.1,AC012313.1,null,null,0.11496888
POGLUT2,POGLUT2,null,null,0.11493138
DNAAF5,DNAAF5,null,null,0.114911616
MED12L,MED12L,null,null,0.114749596
SPATC1L,SPATC1L,null,null,0.11467513
AC016876.1,AC016876.1,null,null,0.11466044
SLC39A14,SLC39A14,null,null,0.11460088
NTMT1,NTMT1,null,null,0.11451209
ATP6V1E2,ATP6V1E2,null,null,0.114500545
CDC42-AS1,CDC42-AS1,null,null,0.114394516
BTN3A3,BTN3A3,null,null,0.11433992
DNAH11,DNAH11,null,null,0.114266284
MDM2,MDM2,null,null,0.11426394
TMEM192,TMEM192,null,null,0.11414486
MRPL58,MRPL58,null,null,0.11407321
CBY1,CBY1,null,null,0.11405215
KDM1B,KDM1B,null,null,0.11404781
CA5BP1,CA5BP1,null,null,0.11400926
CCDC85B,CCDC85B,null,null,0.11388964
TIMM8B,TIMM8B,null,null,0.11387324
NOL10,NOL10,null,null,0.11385928
PCK2,PCK2,null,null,0.11383651
COX10,COX10,null,null,0.113794245
SLC25A32,SLC25A32,null,null,0.11374117
C21orf59-TCP10L,C21orf59-TCP10L,null,null,0.11368801
LTA4H,LTA4H,null,null,0.11368259
PUSL1,PUSL1,null,null,0.113654025
ITPA,ITPA,null,null,0.11363386
DHX37,DHX37,null,null,0.11357637
MRPL2,MRPL2,null,null,0.113561444
MRPS21,MRPS21,null,null,0.11354635
ATP1B3,ATP1B3,null,null,0.11346371
NME3,NME3,null,null,0.11343762
MGAT5,MGAT5,null,null,0.113418944
SLC19A2,SLC19A2,null,null,0.11330059
PQBP1,PQBP1,null,null,0.1132996
IMP4,IMP4,null,null,0.113202475
TMEM267,TMEM267,null,null,0.113155484
FAM174C,FAM174C,null,null,0.11311784
BLMH,BLMH,null,null,0.11310221
PRELID2,PRELID2,null,null,0.11305198
ME2,ME2,null,null,0.11301758
TFB2M,TFB2M,null,null,0.113011286
ING5,ING5,null,null,0.11300481
PRKX,PRKX,null,null,0.11296778
PPAN,PPAN,null,null,0.11282963
ZNF343,ZNF343,null,null,0.11282883
PES1,PES1,null,null,0.11274225
AC010422.5,AC010422.5,null,null,0.11269206
SNHG1,SNHG1,null,null,0.11250143
MECR,MECR,null,null,0.11246615
TSEN54,TSEN54,null,null,0.1124164
AUP1,AUP1,null,null,0.11232958
ZNF516,ZNF516,null,null,0.112281226
DESI1,DESI1,null,null,0.11224917
ZFP69B,ZFP69B,null,null,0.11219759
CHCHD10,CHCHD10,null,null,0.112138666
MON1A,MON1A,null,null,0.112009995
CFAP97,CFAP97,null,null,0.11194876
FAM207A,FAM207A,null,null,0.11191287
ARL10,ARL10,null,null,0.11182292
ACTN1,ACTN1,null,null,0.11181384
GART,GART,null,null,0.11172479
AC011511.2,AC011511.2,null,null,0.11170663
TOMM20,TOMM20,null,null,0.111683235
AL354740.1,AL354740.1,null,null,0.11166626
AC107068.1,AC107068.1,null,null,0.11156749
MKKS,MKKS,null,null,0.111495115
MNT,MNT,null,null,0.11147334
DNAJC2,DNAJC2,null,null,0.11145876
P4HTM,P4HTM,null,null,0.11145052
CEP290,CEP290,null,null,0.111426696
DPM2,DPM2,null,null,0.11139053
SNHG7,SNHG7,null,null,0.11114315
TMEM273,TMEM273,null,null,0.11114235
LRRC32,LRRC32,null,null,0.111101195
ERICH1,ERICH1,null,null,0.11107514
AGAP3,AGAP3,null,null,0.11106615
SDHAF4,SDHAF4,null,null,0.11099075
RPIA,RPIA,null,null,0.11098528
MRPS25,MRPS25,null,null,0.110961296
FBXO25,FBXO25,null,null,0.11091873
MRPS22,MRPS22,null,null,0.110888846
GAS6-AS1,GAS6-AS1,null,null,0.1108759
EEF1AKMT3,EEF1AKMT3,null,null,0.110800564
ANKRD37,ANKRD37,null,null,0.110793225
EBNA1BP2,EBNA1BP2,null,null,0.11077286
CISD1,CISD1,null,null,0.11072421
C8orf33,C8orf33,null,null,0.11070122
LY6E,LY6E,null,null,0.11068938
TMEM126B,TMEM126B,null,null,0.110635124
DOCK6,DOCK6,null,null,0.11055192
MPZL1,MPZL1,null,null,0.11024932
LSM11,LSM11,null,null,0.110228606
NME4,NME4,null,null,0.11018415
RRS1,RRS1,null,null,0.11015941
SMIM4,SMIM4,null,null,0.11015725
IMPACT,IMPACT,null,null,0.11012954
MTA1,MTA1,null,null,0.110101886
WDR4,WDR4,null,null,0.11002595
AK6,AK6,null,null,0.10995378
RPP25L,RPP25L,null,null,0.10994509
DMAC1,DMAC1,null,null,0.109904625
LAMC1,LAMC1,null,null,0.10990165
TANC2,TANC2,null,null,0.10988456
VPS26B,VPS26B,null,null,0.109849915
ARV1,ARV1,null,null,0.109844185
ZDHHC24,ZDHHC24,null,null,0.10970315
DTD2,DTD2,null,null,0.109703034
SMIM30,SMIM30,null,null,0.10969736
SRM,SRM,null,null,0.1095014
MDN1,MDN1,null,null,0.109499045
UCHL3,UCHL3,null,null,0.10924142
FOSL2,FOSL2,null,null,0.10920332
AC124319.3,AC124319.3,null,null,0.10910324
SCARB1,SCARB1,null,null,0.10903827
MRPS34,MRPS34,null,null,0.10900642
RNF213,RNF213,null,null,0.10884799
AL137009.1,AL137009.1,null,null,0.108703434
GPLD1,GPLD1,null,null,0.10856577
NIPAL3,NIPAL3,null,null,0.108371526
CLPB,CLPB,null,null,0.10836121
MRPS5,MRPS5,null,null,0.10827188
FAM210A,FAM210A,null,null,0.10824995
NT5C3A,NT5C3A,null,null,0.10821916
ZNF354A,ZNF354A,null,null,0.10820185
ABHD14B,ABHD14B,null,null,0.108198225
LONP1,LONP1,null,null,0.10818151
GAR1,GAR1,null,null,0.10808232
METTL5,METTL5,null,null,0.10804994
DDX21,DDX21,null,null,0.10785868
DANCR,DANCR,null,null,0.1076852
RUBCNL,RUBCNL,null,null,0.10766717
CDC16,CDC16,null,null,0.1076155
ABHD16B,ABHD16B,null,null,0.10760276
FXYD5,FXYD5,null,null,0.10756518
BRICD5,BRICD5,null,null,0.10741648
AC055811.2,AC055811.2,null,null,0.10740243
AEN,AEN,null,null,0.107164964
CKMT2-AS1,CKMT2-AS1,null,null,0.1070875
AC092718.3,AC092718.3,null,null,0.10701688
NHP2,NHP2,null,null,0.10699362
GEMIN6,GEMIN6,null,null,0.106944196
QSOX1,QSOX1,null,null,0.10685845
GTF2H1,GTF2H1,null,null,0.10682369
SURF2,SURF2,null,null,0.10669375
AGTPBP1,AGTPBP1,null,null,0.10661637
DCXR,DCXR,null,null,0.10656164
PITPNM2,PITPNM2,null,null,0.106423214
MNS1,MNS1,null,null,0.106405996
NADK,NADK,null,null,0.10637876
PRKAR1B,PRKAR1B,null,null,0.10627324
CFAP298,CFAP298,null,null,0.10624363
TMBIM1,TMBIM1,null,null,0.1061735
PRR19,PRR19,null,null,0.106149204
PAK1IP1,PAK1IP1,null,null,0.10598099
TBKBP1,TBKBP1,null,null,0.105935134
SSPN,SSPN,null,null,0.10581544
UBIAD1,UBIAD1,null,null,0.105797835
SLC5A6,SLC5A6,null,null,0.105783455
GIT1,GIT1,null,null,0.1057407
OAS2,OAS2,null,null,0.1057279
RRAGD,RRAGD,null,null,0.105701424
SLC25A22,SLC25A22,null,null,0.10570065
CEBPB,CEBPB,null,null,0.10569627
SNAPC4,SNAPC4,null,null,0.10569266
PIK3CD-AS2,PIK3CD-AS2,null,null,0.105687164
NAA38,NAA38,null,null,0.10562574
DCP1B,DCP1B,null,null,0.10561187
FBRSL1,FBRSL1,null,null,0.10559992
AP002360.1,AP002360.1,null,null,0.10549274
RPL7L1,RPL7L1,null,null,0.105447434
U62317.2,U62317.2,null,null,0.10534487
LRPPRC,LRPPRC,null,null,0.105211176
CDKN2A,CDKN2A,null,null,0.10519684
SDAD1,SDAD1,null,null,0.105150804
METTL7A,METTL7A,null,null,0.10513857
AC096887.1,AC096887.1,null,null,0.105133876
IKBIP,IKBIP,null,null,0.1050614
CHCHD4,CHCHD4,null,null,0.10505698
LTBP3,LTBP3,null,null,0.104826406
TANGO6,TANGO6,null,null,0.104742564
TRMT11,TRMT11,null,null,0.104650326
TRMT5,TRMT5,null,null,0.104601994
PDIK1L,PDIK1L,null,null,0.10452776
LDOC1,LDOC1,null,null,0.10446257
PET117,PET117,null,null,0.10443652
PFAS,PFAS,null,null,0.10435816
GPR155,GPR155,null,null,0.1041567
VDAC1P8,VDAC1P8,null,null,0.10397175
ZNF598,ZNF598,null,null,0.10386129
METAP1D,METAP1D,null,null,0.10384218
SLC43A3,SLC43A3,null,null,0.10382311
NECAP1,NECAP1,null,null,0.10378935
FAM131A,FAM131A,null,null,0.10377881
TIMM9,TIMM9,null,null,0.10372994
AC008012.1,AC008012.1,null,null,0.10371226
ATP2A1-AS1,ATP2A1-AS1,null,null,0.10362603
RUVBL1,RUVBL1,null,null,0.103562415
TRG-AS1,TRG-AS1,null,null,0.10350093
MLH3,MLH3,null,null,0.10342927
CHKA,CHKA,null,null,0.103425235
UTP6,UTP6,null,null,0.10337995
SIL1,SIL1,null,null,0.10332657
LINC00963,LINC00963,null,null,0.10329818
PELP1,PELP1,null,null,0.103281625
MRPL10,MRPL10,null,null,0.1032336
KIZ,KIZ,null,null,0.10321604
PMS1,PMS1,null,null,0.103164874
ODC1,ODC1,null,null,0.10312405
RAD18,RAD18,null,null,0.103104204
NAAA,NAAA,null,null,0.10310101
AL359922.2,AL359922.2,null,null,0.103002794
SLC25A53,SLC25A53,null,null,0.102990046
OAT,OAT,null,null,0.102984756
CRLS1,CRLS1,null,null,0.102956586
BTN3A2,BTN3A2,null,null,0.102918245
FBXO45,FBXO45,null,null,0.10290185
NAA20,NAA20,null,null,0.10290182
AC025165.3,AC025165.3,null,null,0.102878466
LARS,LARS,null,null,0.10281912
NAMPT,NAMPT,null,null,0.10278378
NSMAF,NSMAF,null,null,0.10274789
FAHD2CP,FAHD2CP,null,null,0.10272197
CTU2,CTU2,null,null,0.102707684
DDX55,DDX55,null,null,0.10268935
CENPT,CENPT,null,null,0.10268577
U47924.1,U47924.1,null,null,0.102662206
NUDT5,NUDT5,null,null,0.102605544
MTFMT,MTFMT,null,null,0.10253946
RRP15,RRP15,null,null,0.10250142
LIPA,LIPA,null,null,0.10249237
METTL2B,METTL2B,null,null,0.10236021
YARS2,YARS2,null,null,0.10229855
DLL3,DLL3,null,null,0.10228838
DPH2,DPH2,null,null,0.10228125
GAS5-AS1,GAS5-AS1,null,null,0.10219785
FDXACB1,FDXACB1,null,null,0.10213947
GOLGA8A,GOLGA8A,null,null,0.102047555
ZBTB2,ZBTB2,null,null,0.10204442
AC002310.1,AC002310.1,null,null,0.102035806
NUDT9,NUDT9,null,null,0.1017073
GNB1L,GNB1L,null,null,0.10163847
FBXO41,FBXO41,null,null,0.10141022
ZNF584,ZNF584,null,null,0.10126016
LYPLAL1,LYPLAL1,null,null,0.10122781
AC034102.2,AC034102.2,null,null,0.1012171
TMEM141,TMEM141,null,null,0.10119261
ABHD6,ABHD6,null,null,0.101159714
AL137782.1,AL137782.1,null,null,0.101102844
QPCTL,QPCTL,null,null,0.10104327
C6orf120,C6orf120,null,null,0.10102851
RIMKLA,RIMKLA,null,null,0.10100728
PPAN-P2RY11,PPAN-P2RY11,null,null,0.10099483
AL138752.2,AL138752.2,null,null,0.10094604
NPM1,NPM1,null,null,0.10094551
MCMDC2,MCMDC2,null,null,0.100893654
AP000777.2,AP000777.2,null,null,0.100861624
NRSN2-AS1,NRSN2-AS1,null,null,0.100846805
SNHG10,SNHG10,null,null,0.10082902
SNHG19,SNHG19,null,null,0.10080547
RYK,RYK,null,null,0.10079245
PNPO,PNPO,null,null,0.10076385
AQP3,AQP3,null,null,0.1007224
ITPRIPL2,ITPRIPL2,null,null,0.100721076
ZDHHC8,ZDHHC8,null,null,0.100708395
PEX12,PEX12,null,null,0.10067603
FBL,FBL,null,null,0.100669906
UCK2,UCK2,null,null,0.10060434
GALK1,GALK1,null,null,0.10060058
TNFAIP8L2,TNFAIP8L2,null,null,0.10056127
UAP1,UAP1,null,null,0.100475006
MAN2B1,MAN2B1,null,null,0.10042948
AL031985.3,AL031985.3,null,null,0.10041521
PHF7,PHF7,null,null,0.10039935
PLBD2,PLBD2,null,null,0.100336045
POLRMT,POLRMT,null,null,0.10032593
FANCE,FANCE,null,null,0.10022667
HPS4,HPS4,null,null,0.10022077
OLMALINC,OLMALINC,null,null,0.10016977
HERC5,HERC5,null,null,0.1001251
POLR2H,POLR2H,null,null,0.10012028
CNBP,CNBP,null,null,0.100077264
METTL1,METTL1,null,null,0.10005512
TBXAS1,TBXAS1,null,null,0.09999463
NKAPD1,NKAPD1,null,null,0.09992882
WNT10A,WNT10A,null,null,0.09985428
DCAF16,DCAF16,null,null,0.09984188
TMEM42,TMEM42,null,null,0.09983404
GNRHR2,GNRHR2,null,null,0.09980364
AL355310.2,AL355310.2,null,null,0.0997873
AL357673.1,AL357673.1,null,null,0.09976761
RBM28,RBM28,null,null,0.099750884
STK25,STK25,null,null,0.09974235
RITA1,RITA1,null,null,0.09974185
ITPRIPL1,ITPRIPL1,null,null,0.09973538
SLC35A1,SLC35A1,null,null,0.09972584
LRRC3,LRRC3,null,null,0.09968054
NME1,NME1,null,null,0.09962311
NMD3,NMD3,null,null,0.099607974
NOP16,NOP16,null,null,0.099604666
GRPEL2,GRPEL2,null,null,0.099598214
GLRX5,GLRX5,null,null,0.099582665
TUBB6,TUBB6,null,null,0.09946814
C9orf78,C9orf78,null,null,0.09936989
AC007298.1,AC007298.1,null,null,0.099287085
SNU13,SNU13,null,null,0.09921198
AC099524.1,AC099524.1,null,null,0.099153064
GAS6,GAS6,null,null,0.0988396
ZMYND19,ZMYND19,null,null,0.09878759
SESN1,SESN1,null,null,0.09876831
PRKCI,PRKCI,null,null,0.098732166
CCDC77,CCDC77,null,null,0.09862699
SERPINB1,SERPINB1,null,null,0.09856022
NIFK-AS1,NIFK-AS1,null,null,0.09854823
LRP6,LRP6,null,null,0.09852692
CTSC,CTSC,null,null,0.09851502
LETM1,LETM1,null,null,0.09850952
RPRD1A,RPRD1A,null,null,0.09838709
AL355802.3,AL355802.3,null,null,0.098359585
SCRN2,SCRN2,null,null,0.09825266
PMCH,PMCH,null,null,0.09805488
AL355987.3,AL355987.3,null,null,0.09796182
FOXRED2,FOXRED2,null,null,0.09793288
NAA10,NAA10,null,null,0.09791922
GVQW3,GVQW3,null,null,0.09783505
SLC46A1,SLC46A1,null,null,0.097805716
GALNT11,GALNT11,null,null,0.09778832
TSFM,TSFM,null,null,0.09776926
ZNF593,ZNF593,null,null,0.09774426
PAAF1,PAAF1,null,null,0.09773025
CROCC,CROCC,null,null,0.09771826
GALNT12,GALNT12,null,null,0.09764044
VMA21,VMA21,null,null,0.097623564
AC139530.2,AC139530.2,null,null,0.09762207
DKC1,DKC1,null,null,0.09759467
FAHD1,FAHD1,null,null,0.09745501
HSBP1L1,HSBP1L1,null,null,0.09744055
LIME1,LIME1,null,null,0.09742242
MCEE,MCEE,null,null,0.0974146
PHLDB3,PHLDB3,null,null,0.0973725
SLC25A30,SLC25A30,null,null,0.09736999
UTP20,UTP20,null,null,0.097325206
SLC27A4,SLC27A4,null,null,0.097288735
RPS10-NUDT3,RPS10-NUDT3,null,null,0.09723213
FKTN,FKTN,null,null,0.097209275
ALG1,ALG1,null,null,0.097202435
LIPT1,LIPT1,null,null,0.097146586
CARD9,CARD9,null,null,0.097133495
GAB1,GAB1,null,null,0.09709312
SERGEF,SERGEF,null,null,0.09705429
TKT,TKT,null,null,0.09700179
TEX2,TEX2,null,null,0.096950166
NUDT3,NUDT3,null,null,0.096943244
TUFM,TUFM,null,null,0.0968678
COMT,COMT,null,null,0.096759215
LAMTOR4,LAMTOR4,null,null,0.096745126
TMEM185B,TMEM185B,null,null,0.096694104
NEDD4,NEDD4,null,null,0.09666619
HIBCH,HIBCH,null,null,0.09663572
TMEM70,TMEM70,null,null,0.09663414
SLC8B1,SLC8B1,null,null,0.096492805
METRNL,METRNL,null,null,0.09647464
MAPK13,MAPK13,null,null,0.0964066
NDUFAF4,NDUFAF4,null,null,0.09637764
NAE1,NAE1,null,null,0.09631768
PDIA5,PDIA5,null,null,0.09630676
TGFBRAP1,TGFBRAP1,null,null,0.0962934
UBE2D4,UBE2D4,null,null,0.096285
EEF1E1-BLOC1S5,EEF1E1-BLOC1S5,null,null,0.09628359
GTPBP10,GTPBP10,null,null,0.096249245
PCGF2,PCGF2,null,null,0.09623336
DPM3,DPM3,null,null,0.09622883
ANAPC1,ANAPC1,null,null,0.09621227
LACC1,LACC1,null,null,0.096193105
APTR,APTR,null,null,0.096186064
BSCL2,BSCL2,null,null,0.096179835
PDF,PDF,null,null,0.096126944
AL391650.1,AL391650.1,null,null,0.096103825
CCDC57,CCDC57,null,null,0.09609866
SPNS1,SPNS1,null,null,0.096093334
PFDN2,PFDN2,null,null,0.096013546
SMYD3,SMYD3,null,null,0.09593167
TNFSF9,TNFSF9,null,null,0.09591711
POLD2,POLD2,null,null,0.09588048
KLHL8,KLHL8,null,null,0.09586733
P4HA1,P4HA1,null,null,0.09583101
NFS1,NFS1,null,null,0.09582044
HCG11,HCG11,null,null,0.09575678
LRRC47,LRRC47,null,null,0.09569292
LINC01806,LINC01806,null,null,0.09567505
ANXA4,ANXA4,null,null,0.09563585
CAD,CAD,null,null,0.09562888
TSPO,TSPO,null,null,0.095525905
AL118506.1,AL118506.1,null,null,0.095483124
MMP24,MMP24,null,null,0.095454134
RN7SL1,RN7SL1,null,null,0.09540804
FXN,FXN,null,null,0.095333084
TMEM268,TMEM268,null,null,0.095332
RRP1B,RRP1B,null,null,0.09512263
CD48,CD48,null,null,0.095105864
ADPRHL2,ADPRHL2,null,null,0.09508746
MRPL12,MRPL12,null,null,0.09491929
MRPS35,MRPS35,null,null,0.09484323
SLC17A9,SLC17A9,null,null,0.09481967
PWP1,PWP1,null,null,0.09479981
LEF1,LEF1,null,null,0.09478524
TXN,TXN,null,null,0.0947851
SLIRP,SLIRP,null,null,0.09477779
GPN3,GPN3,null,null,0.0947375
SCO1,SCO1,null,null,0.09471441
SOD1,SOD1,null,null,0.09470268
VARS,VARS,null,null,0.09461548
HSPD1,HSPD1,null,null,0.0945749
